 	devo	comprare	il	pane	ogni	giorno	</S>
a31	0.05520391156	0.0964299194	0.16582303992	0.091627218	0.0592895028	0.207617693	0.3240087248
a35	0.222194435366	0.21665105704	0.0700119128	0.1494120154	0.15354779486	0.15265842878	0.035524383847
a20	0.0815992515015	0.08203047954	0.12717259742	0.0663992718	0.2342526233	0.25593765766	0.152608074595
a31	0.106921757356	0.05855542322	0.11527454222	0.150935677	0.3287843048	0.20127287148	0.0382554131872
a20	0.061263167744	0.0602686721	0.163817142	0.1565166478	0.28499618066	0.24238721232	0.030750956592
a31	0.165251968924	0.03681560914	0.0584539111	0.143467208	0.23885516674	0.329844532	0.027311627988
a20	0.08391410418	0.1336800448	0.1191566914	0.118509588	0.2624461586	0.25066756214	0.03162583296
a13	0.163670241154	0.140740902	0.0663102554	0.206447002	0.1785014914	0.194763978	0.0495661324
a24	0.13306682252	0.0951938154	0.102224162	0.176651889	0.1499208	0.263450583	0.0794919552
a46	0.18607009116	0.08030577234	0.09166143668	0.12149029016	0.14874193212	0.2337289074	0.1380015654
</S>	0.174897944368	0.10681931274	0.0877591956	0.2088043188	0.0936969108	0.165017162	0.1630051342
