 	la	macchina	vuole	riparata	dal	meccanico	</S>
a31	0.059381819	0.2620586474	0.008303072588	0.048608764073	0.0798566983	0.258745839	0.28304514694
a33	0.05582664968	0.171816359818	0.047946817528	0.00412520436	0.04519458944	0.6419668274	0.0331235863
a31	0.0877254644751	0.214195539611	0.342501766114	0.0203395261991	0.0338413387232	0.2255258906	0.075870467904
a41	0.1461012543	0.354861198914	0.103286972727	0.100318464136	0.0299510427	0.20030701252	0.0651740122
a18	0.189331160556	0.253911761226	0.193420755245	0.178212102848	0.03097612028	0.1305739114	0.02357422228
a11	0.335793723618	0.19516046946	0.056760937414	0.155443492604	0.04082006698	0.17562226068	0.0403990494
a17	0.32888491806	0.26852159368	0.038086730768	0.077957021022	0.05694038118	0.1409992931	0.08861006
a11	0.3953746981	0.2945359496	0.03333672364	0.0226730463452	0.0590312368	0.0970748216	0.0979735398
a31	0.2492807128	0.2794912832	0.06692435076	0.016286022116	0.121706776	0.1812264832	0.0850843746
a21	0.1206109386	0.349042638	0.076720206464	0.017164156352	0.0747602352	0.2748397663	0.0868620836
a31	0.088344526	0.2612900766	0.06700108936	0.04978196046	0.1609163762	0.2667050944	0.1059608824
a15	0.1634164482	0.406802512	0.061965077696	0.0713895418	0.0891102766	0.1051611194	0.1021550234
a31	0.08446954398	0.096820017	0.081910816574	0.0644980446	0.188855754	0.302651096	0.180794714
a11	0.2083057784	0.232872856	0.077604647836	0.0969533796	0.133314624	0.1161569696	0.134791782
a31	0.114360591036	0.1435278835	0.117526683621	0.0680818114	0.131581881	0.25665952	0.1682616488
a11	0.20253695226	0.174677194	0.083963962746	0.1012540096	0.157760272	0.1403153264	0.1394922652
a46	0.132548501858	0.1440722026	0.112284257716	0.06590140354	0.112280352	0.245867226	0.1870460406
a31	0.112713046872	0.169521099	0.10995138736	0.07911164192	0.1245987212	0.2521620154	0.1519420808
</S>	0.17477401156	0.1503995012	0.094934823228	0.1211933318	0.161517786	0.16052517	0.136655404
