 	voleva	un	bar	con	un	forno	che	fa	buoni	rustici	</S>
a20	0.0491407304	0.048393253534	0.240107182	0.0546768388	0.0673276043	0.0701682776	0.083519635	0.025982107	0.09239383754	0.0587515488	0.209538977644
a31	0.0227828085303	0.016914663032	0.147028979483	0.03448585124	0.0524435988	0.0545133946	0.0982289332	0.1049563974	0.40405463222	0.0394752802	0.0251154957774
a20	0.006541834052	0.0103774598066	0.042059919858	0.0665591178758	0.098195511188	0.139319238	0.13544202234	0.013320089492	0.200214781838	0.278844554	0.00912550626544
a17	0.0158228063666	0.0207616297572	0.038598440056	0.02332800332	0.0532374622	0.2148817496	0.1937092246	0.08671144956	0.1847344092	0.15823884422	0.0099759602428
a31	0.0287417403075	0.029307252368	0.05388592312	0.09794417654	0.0795438698	0.140245228	0.0981494338	0.12985497276	0.219319302	0.0998892768	0.023118826862
a20	0.011073912408	0.0139789999	0.0318857234044	0.03434307492	0.0388362075	0.1323373002	0.0867696076	0.04161964284	0.3403368347	0.2463888615	0.02242987787
a31	0.0336428072362	0.04092056658	0.165655418732	0.0285626967	0.0507498226	0.0801797508	0.06393864312	0.04012993868	0.27219087664	0.1686955502	0.055333948628
a13	0.051581306604	0.0774155028	0.13403373248	0.0286221362	0.0742164086	0.1305983294	0.0580671156	0.03615956016	0.2557539797	0.1283237692	0.025228171602
a10	0.0286537262532	0.028753141128	0.20632477244	0.02378668776	0.0406237919	0.03923973548	0.03526507888	0.02125997932	0.39867588118	0.1291704952	0.048246723866
a1	0.03101333	0.15317265472	0.088507056716	0.02472582972	0.0665865464	0.063810153	0.03870668306	0.04630700688	0.361960911378	0.07228119912	0.052928620458
a35	0.0385109175	0.140487643066	0.125059743314	0.020804464	0.064339114	0.0615278936	0.0478258836	0.0377624072	0.314416869934	0.06581257788	0.083452526612
a3	0.065808091012	0.0667537962	0.13169960872	0.02706765954	0.06763840466	0.063329028	0.0690346688	0.0475576028	0.27354300694	0.0944567256	0.093111402936
a8	0.0621703564	0.0650169224	0.14639701832	0.02379711722	0.0598981304	0.05605218784	0.0717236974	0.0800518834	0.29400806792	0.08147617888	0.059408449132
a14	0.070198681876	0.05200256626	0.16664435886	0.03428875904	0.0801909777	0.07114644378	0.0636365302	0.0474102318	0.25507028432	0.078364051	0.081047112594
a31	0.0535456314	0.03619422814	0.14145519188	0.0444243043	0.09392212356	0.08866300864	0.0797544486	0.0660857296	0.25360033184	0.0764329778	0.0659220200662
a10	0.0336625278	0.0331597894	0.1834994942	0.02709465282	0.0548055524	0.06836887656	0.0658595676	0.05420438292	0.32948700446	0.0945239522	0.055334188766
a14	0.04447335734	0.0389390216	0.2161529908	0.03546015166	0.0700037564	0.0689716488	0.0764940064	0.0659698648	0.2546914504	0.06233242632	0.0665113101862
a31	0.04088804708	0.0517766222	0.2224305474	0.0527256062	0.103915949	0.0875336986	0.060213226	0.0473614646	0.2259879788	0.057201414	0.0499653953031
a17	0.04044799336	0.05177094126	0.1859061592	0.03284277024	0.1116926272	0.07038156954	0.0677603558	0.04630214482	0.25975154864	0.0731311776	0.060012672387
a20	0.06204076432	0.06065066486	0.168137592	0.05808624718	0.1265979094	0.059224316	0.07666041492	0.04734195066	0.213488373	0.06827366332	0.0594981150254
a13	0.0667813838	0.09993006482	0.1607438476	0.0617184254	0.1525979808	0.0764397404	0.05471582412	0.03744156404	0.173506591	0.0503303749	0.0657942055774
a31	0.0708509738	0.08477970488	0.166330872	0.0629492122	0.1550759936	0.0727063448	0.06050288306	0.0425190613	0.176459063	0.04059959134	0.067226275717
a24	0.0796752384	0.07602651654	0.0872812106	0.03833610982	0.185094302	0.0627953897	0.05208488342	0.04151100174	0.2307851766	0.06154877648	0.084861415823
a28	0.0761428794	0.0993390235	0.1397686672	0.0762116556	0.119125264	0.0581787264	0.048008376	0.04528961354	0.19346779	0.04399456102	0.100473455899
a37	0.084710106	0.0907727878	0.1619407342	0.0812532552	0.1167806578	0.0744707236	0.04873060406	0.040636756	0.1520718474	0.0469450494	0.101687463262
a31	0.0898134332	0.0982708158	0.1597950096	0.0758374362	0.1040488514	0.0692210324	0.0492012396	0.0393961952	0.1494747952	0.0456230638	0.119318140028
</S>	0.1237870644	0.08091046432	0.0708128842	0.0471377428	0.0869727842	0.051710406	0.05071129478	0.05334193066	0.2334790332	0.05728103553	0.143855366808
