 	se	avevi	visto	tempo	il	tempo	non	fossi	venuto	che	ti	bagna	tutto	</S>
a20	0.11913917192	0.0733266052	0.02497153518	0.02251551716	0.01602027646	0.01619080502	0.016942549232	0.0292262409	0.0543814064	0.0737087241	0.06820430248	0.1336780718	0.08991626743	0.2617785325
a31	0.00272486562854	0.123784396453	0.046116758094	0.0522968269668	0.055744640181	0.046100948188	0.05888847082	0.307387649595	0.121486447029	0.0661176682	0.043767612732	0.0523197071866	0.0161574472392	0.00710658630458
a37	0.0054363840888	0.0554841058374	0.0408991062745	0.0823115779895	0.03990511624	0.175077361195	0.0610311229284	0.23499864746	0.0887285126005	0.051377323742	0.030301439514	0.042754154134	0.085109313552	0.0065858443054
a31	0.0067722496239	0.0413539563286	0.0212729429	0.03655079326	0.0738396354	0.194535395332	0.10830009476	0.123895340634	0.112434737432	0.03077635374	0.03961202338	0.058462168728	0.11283410232	0.0393602201799
a37	0.00210659933968	0.0776407424062	0.0645702786588	0.0732130309514	0.03897878379	0.0758595224703	0.04413181624	0.171096980497	0.0982291334566	0.03503999604	0.03482500258	0.159503241323	0.1197271528	0.0050777295888
a31	0.0123637514203	0.0438246995379	0.140360934886	0.03928736984	0.04862029432	0.05847915986	0.100704882092	0.163236253769	0.11400228342	0.03644523714	0.04368510068	0.0532421584916	0.08876831456	0.0569795771914
a37	0.0107722388429	0.080983389156	0.123385759156	0.03502289215	0.044644984486	0.0516700775788	0.122557638264	0.14819914105	0.0917253031944	0.02265651626	0.027761326008	0.193579078319	0.04004752224	0.0069941435336
a18	0.016755204774	0.043569904022	0.2071208708	0.0269129144	0.0349103212	0.02913281004	0.090613692054	0.10740803505	0.15421481678	0.03691128944	0.047104823802	0.061678126532	0.06384031732	0.07982688968
a21	0.0324214855	0.063952116414	0.139265976	0.0236727958	0.043444236	0.034853735964	0.10612572389	0.07605746111	0.149561710844	0.02912392404	0.02130597146	0.041996927144	0.11209531558	0.126122656476
a24	0.0218526362	0.10770151146	0.2418803908	0.0206135993	0.01758197836	0.0225039470708	0.079944472656	0.037091175677	0.153997076663	0.023386907772	0.016526400238	0.0458864348627	0.17463436048	0.0363990554872
a31	0.05379791974	0.168069449	0.113523493	0.0204254636	0.02095340404	0.01133862122	0.05066100804	0.056845139972	0.147370903678	0.03388003106	0.0366253691	0.0789421637049	0.15621612016	0.0513509329
a14	0.02257330654	0.27014981292	0.14086166526	0.03101499168	0.02083022304	0.023061875336	0.033273661326	0.033143964364	0.118873591188	0.03134654972	0.03537153222	0.17901097226	0.04012854544	0.0203593012
a7	0.0250329158	0.1473047214	0.0739949698	0.0534288908	0.0224838359	0.0243896513	0.0395030327	0.0505708439	0.20950582186	0.0472089436	0.05416615467	0.0417345033	0.0838426187	0.126833089834
a31	0.02608385488	0.183830111	0.1648000836	0.0429619036	0.03182938072	0.04130809692	0.06367417504	0.04170940794	0.15926557598	0.04696880478	0.043010824812	0.05025383394	0.06270808574	0.0415958514
a46	0.0233794144	0.1169347395	0.142063923	0.02913460954	0.0312749804	0.0270084113	0.028842490846	0.0326499066	0.12833213848	0.0688092946	0.07898139028	0.1809902616	0.04591026864	0.0656881651
a20	0.027835528792	0.087023322928	0.04845395894	0.01990011712	0.01552777418	0.01717159136	0.02656754936	0.0457356615	0.20945012308	0.0709963912	0.06064417946	0.07751056754	0.1044248216	0.18875842288
a31	0.02884840623	0.1456177968	0.0953645586	0.0795195028	0.0317956282	0.03975159512	0.02948495896	0.03040999106	0.17658547084	0.08773624448	0.0654561696	0.04965359254	0.0518722687	0.0879038049
a39	0.02915021012	0.0804243846	0.0886818856	0.0301578162	0.0351396934	0.0346853569	0.03101148519	0.0269101988	0.1409399378	0.1152279838	0.1025175464	0.141226461	0.06848759752	0.0754394314
a8	0.033178822148	0.09106718528	0.0892320792	0.0406795273	0.03480145394	0.02750964512	0.02468732076	0.039961884	0.1640198978	0.1515361336	0.08028213174	0.0621678634	0.0774391234	0.08343694734
a31	0.01913093044	0.124233228034	0.0751945526	0.074030313	0.0345603091	0.05287745576	0.04030661421	0.02729005426	0.1299340151	0.11777974066	0.0724144799	0.0840432362	0.06755652928	0.08064854034
a33	0.03166637226	0.0778555046	0.0724341842	0.0340340587	0.0379895368	0.05086306594	0.036727878476	0.0324242079	0.1133992606	0.1322372736	0.0838291908	0.1245367202	0.08870031032	0.0833024506
a23	0.03214628177	0.06369271254	0.0609129628	0.03093455252	0.03225935344	0.03310493254	0.04101935518	0.0450315328	0.1480523786	0.1054563484	0.1328644782	0.0981783452	0.08930070904	0.0870460637534
a31	0.013857708576	0.10432344366	0.0795653894	0.0605130234	0.0515558063	0.07267883368	0.050376051488	0.042113139	0.1558216828	0.1225221328	0.076150209	0.0755822414	0.04116873112	0.053771618794
a11	0.03594389464	0.0863514876	0.0637346848	0.04611739152	0.050250217	0.070149052672	0.05051318965	0.0393126304	0.1076827506	0.1042196144	0.0666455564	0.1145859048	0.08615722374	0.07833642426
a31	0.032755756202	0.0863842574	0.1278579694	0.07194520368	0.080732592	0.068694106	0.06594388715	0.0528645324	0.1503754684	0.0609149604	0.0545435528	0.05084855008	0.0531018989	0.04303727408
