 	guardando	le	nuvole	capisco	che	piove	</S>
a8	0.084045412048	0.04948788034	0.0948184348	0.1587855544	0.0831891266	0.1798305524	0.3498430168
a23	0.0584455170232	0.0651594888	0.296910488	0.295721851	0.1864750548	0.05741581756	0.0398717756122
a31	0.181120248846	0.072796584	0.2888831578	0.19343755826	0.07825085004	0.14567701306	0.03983458251
a17	0.1808037172	0.08406464942	0.166727509824	0.11861493446	0.1704896289	0.1883957452	0.0909038072194
a31	0.143550411116	0.0699785227968	0.0920031648	0.245819271134	0.2371122193	0.16940094412	0.042135494896
a10	0.036536402106	0.054031044342	0.13442781	0.255562653552	0.1552617416	0.3319845896	0.032195729
a20	0.033598715206	0.068409153628	0.2147709358	0.216034798	0.140738787	0.2431449976	0.08330262754
a8	0.03614960904	0.07276928206	0.1963480546	0.2941026176	0.1370002376	0.1326244126	0.13100572606
a17	0.086340287284	0.0700820987	0.1617022534	0.25798649258	0.1239045962	0.1180695796	0.1819147098
a13	0.07391398788	0.0835938625	0.1648484704	0.19937002296	0.1656249292	0.1910318814	0.1216168462
a20	0.109207044	0.12126860808	0.1488268592	0.1552964302	0.1586258288	0.226156752	0.0806184638
a31	0.1722281779	0.1059484778	0.17445372	0.20573593254	0.1426557416	0.171551049	0.0274268593
a37	0.102947952754	0.13861214184	0.130322587	0.2079898952	0.1585230334	0.2350291406	0.0265752466
a31	0.1582522754	0.09614317312	0.1231014752	0.20773845576	0.1687611184	0.200433844	0.04556963976
a0	0.104981193326	0.104763520452	0.0920157372	0.1709795278	0.1807579696	0.2900139578	0.05648806532
a31	0.16360377296	0.10894293368	0.115089869	0.1606645752	0.174074064	0.208759356	0.068865395
a10	0.068493604988	0.113583167674	0.1146372058	0.1658259592	0.1480646818	0.185413979	0.203981388
a39	0.12522721946	0.10859008906	0.125342304	0.14819562	0.1634581628	0.2046077628	0.1245788234
a46	0.1814803945	0.12427843756	0.1356884112	0.138863172	0.138851158	0.161192804	0.1196456358
a8	0.1628731369	0.15962353472	0.1469181814	0.1362584628	0.1232385972	0.1418576358	0.1292304428
a20	0.1153644088	0.15588911346	0.156377088	0.157079908	0.129771399	0.1580349528	0.1274831766
a8	0.10751764832	0.114970274	0.1392401782	0.146726974	0.148503416	0.19642008	0.1466214742
a46	0.09620544114	0.14752089036	0.158942418	0.167075204	0.13073708	0.175604056	0.1239149114
a8	0.10250135768	0.1415277796	0.16113908	0.1748132492	0.12123942	0.175443686	0.1233354308
a31	0.09662369274	0.15237103644	0.161761416	0.19135391	0.118846176	0.167434954	0.1116088008
a20	0.0762673635	0.102120220688	0.1127439084	0.1781332724	0.1199414048	0.287165088	0.1236287762
a31	0.1298796767	0.12811355708	0.137225999	0.1432801632	0.14697796	0.164132163	0.1503904856
a28	0.07623214584	0.0808914254	0.0980278526	0.1745807288	0.1243568594	0.308482722	0.1374282206
a46	0.14049920176	0.1318503482	0.1452050742	0.1451405348	0.1367685642	0.167562528	0.132973755
a23	0.1367709529	0.13501328446	0.144997068	0.15362629	0.123713952	0.164428739	0.1414497234
a39	0.10599181724	0.16986790364	0.152137849	0.153078222	0.122292309	0.1593427812	0.1372891274
a31	0.12514119024	0.16306339514	0.14872836	0.152127947	0.121279528	0.1579522672	0.131707372
</S>	0.10486257508	0.0943326238	0.1297913946	0.162683863	0.1368305348	0.224571138	0.1469278834
