 	io	la	casa	la	posso	pulire	ogni	sabato	e	mia	mamma	la	puliva	ogni	giorno	perché	lo	poteva	aveva	la	possibilità	di	pagarlo	ogni	giorno	</S>
a20	0.01275662588	0.02668715642	0.005035020374	0.0168004928606	0.0101048279536	0.011095227998	0.00562674234	0.00917936435	0.01762938258	0.036199652	0.07770768214	0.02470654518	0.04660329806	0.0368479056	0.0336650122	0.02388864788	0.0310107106	0.04912009848	0.03302182	0.03226751542	0.051152265154	0.03601491428	0.15774257438	0.0608319888	0.07158571	0.08271883026
a31	0.031919775686	0.0834408719892	0.00275401487505	0.0426190527534	0.007626471232	0.184766594742	0.020658831091	0.0013139743514	0.004350701736	0.006493979766	0.00747237447	0.02316851588	0.0201475661006	0.053190850726	0.03989245064	0.016029136754	0.044007426818	0.0318717469786	0.0505207750436	0.0388744838768	0.209361945871	0.028641967064	0.0065519122794	0.0238411549796	0.0147424732932	0.00574091069535
a1	0.0983275674006	0.0658157085412	0.00150964800561	0.0153754816904	0.00137237610086	0.195260955212	0.02505124456	0.004167077962	0.01397885047	0.0180594853	0.0177125671	0.08568468196	0.035334545812	0.04095536516	0.03638132436	0.02247342612	0.0173457574	0.021872785686	0.0128578886445	0.0159343059432	0.010892017876	0.184097541126	0.011434214208	0.0209929211282	0.020620698572	0.0064915627066
a35	0.00350600177122	0.0080423583287	0.010819777994	0.0297064991646	0.0261092214644	0.102916322585	0.0244673787359	0.00272807750354	0.0118594065772	0.01220723342	0.02257595222	0.02148957652	0.10014928658	0.04626308056	0.03538892108	0.035767156	0.0721322752	0.040869543382	0.0269129249	0.05472427384	0.183339422066	0.08704705242	0.006580437948	0.0096638246794	0.0177354902686	0.00699849074958
a31	0.00530045536484	0.0153729638511	0.0248000429387	0.095770065122	0.035683501142	0.10008088762	0.03335796622	0.00423282944	0.015843355966	0.01526596852	0.0173298448	0.02682509479	0.06792484112	0.0442300592	0.0363355906	0.04899659398	0.0746129178	0.044056815426	0.0366974501	0.0365421702	0.02957394896	0.1422922333	0.00646672030867	0.0124481621783	0.022808337912	0.0071511814354
a7	0.00154963986057	0.00239964256543	0.000787128477483	0.0159803897976	0.00374029633	0.076061052194	0.0262627816722	0.0030669441364	0.0108182049372	0.0117937570032	0.01509881648	0.019659748186	0.0478118826928	0.025978965014	0.032760216384	0.02833095168	0.1254257236	0.0473610897168	0.045999600052	0.03675886762	0.209125195912	0.16073663308	0.00423274215748	0.016364157069	0.025008000552	0.00688758231864
a31	0.0091048489762	0.009752447433	0.037934555041	0.10228172226	0.046399776521	0.04313335598	0.0183630676294	0.0047172096282	0.016098648024	0.0175159562	0.0235394736	0.0262845612	0.061233900808	0.02962622468	0.0378972988	0.03206603734	0.0612734294	0.047592911817	0.064458607618	0.05967821688	0.07484020304	0.1146995362	0.011062162429	0.0147402787812	0.028830242046	0.0068753453494
a24	0.0025239240928	0.00319278548577	0.000822410051569	0.0183206762588	0.0154343324126	0.0734218155432	0.0225067806749	0.003679939249	0.0120159675	0.0137656405	0.0374093984	0.0400344044	0.05045751547	0.0249124996	0.03331417648	0.03278441308	0.07946943432	0.040042891208	0.05148044918	0.0413285051	0.274824351208	0.0632227718	0.0065760088652	0.020602983872	0.030850987	0.007004946222
a46	0.0229975223664	0.008491507897	0.00996046879862	0.04089022986	0.0245756086764	0.106598767846	0.0254026328626	0.00993486083	0.02744404952	0.02565847322	0.0613486041	0.0511267728	0.05603157556	0.02011899924	0.0264830801	0.020911091166	0.04702794874	0.03450899668	0.055671350788	0.0336485324	0.096207698714	0.1051630318	0.01324542217	0.0293250593	0.036972272012	0.0102554258302
a24	0.011987874646	0.00572562177	0.00448037154937	0.0206521693828	0.020559382226	0.034012246976	0.0201351735183	0.0092377746202	0.025251288136	0.03086782626	0.1178614724	0.0578246952	0.066698235492	0.03821327396	0.0331866062	0.030682379256	0.0564997348	0.0310535052932	0.057855970306	0.0505846744	0.129215749376	0.07518698628	0.010513943514	0.022589613168	0.03050440489	0.0086190329742
a46	0.020748376206	0.00728457866	0.0104191185951	0.0185266219748	0.0267458807868	0.101470423244	0.0324225005236	0.0182314876628	0.033301565696	0.02798389048	0.1164162829	0.0497609228	0.04717458209	0.01697298578	0.01752783488	0.01716871718	0.0452290468	0.02987953381	0.051486317178	0.0446235263	0.111519836798	0.05696349056	0.012262457488	0.0388289700716	0.03457676956	0.0124743059328
a31	0.01223592214	0.007932431048	0.0037742085264	0.01485652836	0.021167581332	0.036835419032	0.0146232471256	0.0111017475934	0.02417201061	0.02798331576	0.1572660934	0.0699224776	0.065727825928	0.03809860234	0.03151103556	0.0223568212	0.0596524046	0.032703735014	0.04906469476	0.0641741634	0.099983551872	0.0567652088	0.0131476455206	0.0277242652354	0.0262252689348	0.0109937863033
a8	0.0097538278	0.014160624286	0.013582663561	0.0244628638712	0.012423132386	0.027604562848	0.016004266832	0.007011353994	0.01733743108	0.01150227588	0.035812951	0.0999488778	0.063394958424	0.01988458094	0.0156192073	0.02337237158	0.05001432824	0.028963588686	0.035818671636	0.0304374966	0.1732376088	0.0879924062	0.01281009059	0.0947470728	0.05649670014	0.017606081044
a31	0.0054571303776	0.004711588322	0.0012696335502	0.009033671324	0.014150406057	0.03404099525	0.012415248876	0.00486855528	0.019476349	0.022999284372	0.18514348904	0.05661347	0.037660896826	0.03453751162	0.03604385678	0.01330964266	0.0472979347	0.025390756744	0.032440298048	0.032257807	0.177360287846	0.0932431416	0.032477089	0.0278987587	0.02881888938	0.01108329055
a7	0.01125077724	0.00984969374	0.006864760054	0.01847916146	0.005326700984	0.02043268378	0.012969157	0.007186553506	0.02017310665	0.020387768568	0.0800496219	0.062281531	0.069151517804	0.02967770752	0.02413577354	0.0266902425	0.04033883766	0.02741871988	0.02510918504	0.0323535758	0.1445148349	0.0712133376	0.018341452046	0.126035116206	0.0653234821	0.02444472608
