 	il	vestito	della	sposa	vuole	bianco	</S>
a8	0.171606128	0.0989587962	0.1621250835	0.19781138392	0.01665295224	0.0679465767	0.28489903294
a31	0.0773086054204	0.084244289199	0.26003445507	0.30891940192	0.03067963442	0.20420546808	0.0346081497783
a7	0.08970597322	0.0576944948	0.406488612	0.13611126214	0.0424870138	0.17172116	0.0957914740158
a31	0.02787888616	0.0232811275	0.374227734	0.277278527888	0.0377197732	0.16742514074	0.092188812666
a7	0.0295746662918	0.0209765315	0.3862135946	0.2485438328	0.03974173318	0.21512136638	0.059828282482
a3	0.0326168458518	0.046662048218	0.33553284004	0.2830264583	0.04217324938	0.20440686218	0.055581715694
a31	0.0504441122322	0.07955972112	0.309406835	0.203957745	0.07501537016	0.19633784638	0.08527836362
a8	0.119902551128	0.09903572608	0.231011022	0.238847618	0.13707174302	0.13339423388	0.040737147176
a31	0.080171991052	0.02818957124	0.2255757364	0.317609636	0.08443807002	0.171197353026	0.092817674267
a8	0.04838995642	0.03762784416	0.1925406152	0.273836572	0.22389119116	0.1449945608	0.07871930581
a20	0.105572663364	0.024738329896	0.0775499328	0.3377885956	0.182940157408	0.170156873648	0.10125347325
a31	0.08495437096	0.02763768922	0.1004979368	0.37813266	0.16865353256	0.12878839228	0.11133539514
a20	0.039044147948	0.035277004706	0.1753718226	0.3279830072	0.15669242506	0.112583346	0.153048258574
a31	0.142074699828	0.0474513003	0.0954361346	0.332403001	0.14026142414	0.1254279556	0.11694552286
a28	0.08562327078	0.085602460904	0.1084354098	0.2538081512	0.14123520114	0.11654886748	0.20874665434
a11	0.14918364292	0.0719501461	0.1379870132	0.241610256	0.1270476526	0.1259196344	0.146301658
a20	0.1406433226	0.07207310754	0.145290256	0.271575314	0.1507125326	0.1082188594	0.1114865726
a24	0.16778129848	0.0725283782	0.1578629318	0.266063368	0.1379498506	0.1013130062	0.096501188
a8	0.1212572174	0.0694710246	0.176982566	0.253349236	0.149296046	0.120348948	0.109294951
a31	0.11386631424	0.0863652638	0.215726615	0.244965342	0.142192714	0.1058144328	0.0910692926
a20	0.09206600292	0.10737886	0.156776654	0.2527871148	0.1241402095	0.1288673436	0.137983833212
a31	0.13868391996	0.0855439014	0.185611621	0.204372114	0.1309142836	0.114473182	0.1404009756
a18	0.1249088537	0.10128516316	0.1309502974	0.230522936	0.12416987568	0.137878995	0.1502838953
a31	0.10440842914	0.11613437586	0.2046352668	0.211686162	0.1110313468	0.10650386	0.14560056126
a8	0.1647693158	0.10339367328	0.1292113248	0.217932886	0.12054629028	0.12001185192	0.144134631954
</S>	0.08223843224	0.1221683852	0.206436146	0.225540616	0.104889139	0.104476881	0.15425040994
