 	se	avessi	visto	le	nuvole	avrei	capito	che	pioverà	</S>
a23	0.1255652406	0.0187848701264	0.0084525225	0.01470811138	0.04631133582	0.0507388684	0.0598478456	0.0880480172	0.4111139	0.1764292388
a31	0.0449916741994	0.0439452543962	0.11989238921	0.0559507243712	0.26361923716	0.124693571004	0.083839086648	0.040247413125	0.117515899353	0.105304772042
a13	0.0151867599932	0.0627216660806	0.07860829069	0.08140339454	0.191335629714	0.08307000473	0.22255691832	0.02371594506	0.14288282234	0.0985184971271
a37	0.039930979009	0.032731507285	0.04258201946	0.11846116436	0.1276692922	0.206177456458	0.2206883262	0.0509304678	0.104922229286	0.0559065485628
a31	0.020371313764	0.0497675030111	0.107665372514	0.11578146064	0.0921080116	0.2307790242	0.1057579306	0.0497319054	0.19273721802	0.035300244602
a39	0.0343373670344	0.0495406631964	0.0692717175	0.09912123118	0.2160018102	0.158910779741	0.096943116	0.0479032514	0.12883784636	0.099132194914
a20	0.102165145825	0.0809588119288	0.061149032646	0.1030387904	0.17874740274	0.128207001084	0.0897657204	0.0438287164	0.1626537492	0.0494856355
a31	0.203194521714	0.137988603044	0.0860433233	0.12182256856	0.11683344828	0.065765920304	0.0323539852	0.03728636536	0.1718125038	0.02689878572
a0	0.0658566654506	0.0607443196258	0.069212375072	0.08522277828	0.22770896068	0.09491769315	0.06369279408	0.0661465774	0.2260464825	0.04045136626
a31	0.131369652786	0.0832117862353	0.0562554095	0.0907322973	0.13964677916	0.112518473632	0.03894418738	0.0726028196	0.2166187592	0.0580998394
a20	0.1153504574	0.0478319229232	0.05773992876	0.068149333	0.153809622	0.1173812454	0.0975564748	0.0902966374	0.1969697146	0.0549146444
a24	0.11218289863	0.0674522200856	0.0602261287	0.1151412654	0.0944691704	0.16774584272	0.05045879778	0.0594831138	0.21060621	0.062234363
a31	0.1533312552	0.0755201422754	0.06157717912	0.0869255582	0.08489304212	0.1048245043	0.05601710924	0.0708255824	0.2140054464	0.0920801832
a10	0.1207191798	0.039134652526	0.0358945378	0.0506213604	0.105149652	0.138271966	0.1103533322	0.0964139272	0.199501984	0.1039393994
a27	0.0667867634	0.0452925308106	0.05287778312	0.1126450556	0.1218948996	0.1544007792	0.03741649706	0.0759869746	0.246548909	0.0861497914
a37	0.1018444549	0.0690739421486	0.084754552	0.1219097224	0.132099176	0.1732032325	0.043321834	0.052582516	0.1600793284	0.0611312748
a31	0.1050075648	0.074328105554	0.07702597512	0.1014771342	0.1209945184	0.1563555928	0.04351946126	0.0594461624	0.1695710212	0.092274446
a18	0.1391630882	0.09990435064	0.0814547191	0.07256929	0.1183921054	0.186602852	0.0620127516	0.074173357	0.0975580786	0.068169441
a11	0.0850498022	0.0960006179	0.08618605532	0.1063950108	0.1238620634	0.1517339714	0.038673569	0.0698408352	0.1769505508	0.0653075284
a31	0.093683168	0.111492094315	0.0903010352	0.1171319198	0.128179061	0.1253012186	0.048221694	0.0709753566	0.1383849312	0.076329486
a28	0.200656992	0.135512744914	0.076485509	0.0702567708	0.1011551552	0.14326121	0.054360151	0.0710976868	0.0706284804	0.0765853196
a31	0.0844598878	0.112845952288	0.09866565848	0.1059648442	0.116311964	0.1012066285	0.054612224	0.0760923142	0.149975	0.0998655228
a20	0.2373069192	0.138570503572	0.06593371168	0.0631585712	0.0865626498	0.133131828	0.0513924454	0.0517075502	0.0619646142	0.1102711708
a3	0.0742553728	0.111211696254	0.10931242568	0.10558554672	0.102209784	0.096733453	0.0519127646	0.077102	0.150575418	0.1211015266
a28	0.090260964	0.141410528792	0.09858992214	0.1014455956	0.1091939124	0.09340396	0.0578696972	0.06928943	0.1124494974	0.1260864946
a20	0.082334302	0.147670120416	0.0783514728	0.108532074	0.1246852692	0.0869903762	0.0617062104	0.071327916	0.0950328918	0.1433693708
a31	0.0852651592	0.132547642832	0.069089061	0.1217993156	0.1433298316	0.0908499656	0.0622332274	0.0643334188	0.0879578384	0.1425945614
a46	0.221758297	0.12716847952	0.07249484	0.0811886698	0.0901346618	0.1108078692	0.0544204566	0.0609155856	0.0593801054	0.1217310414
a23	0.0777234948	0.085106692004	0.0681269686	0.0778431224	0.112077938	0.1027557314	0.0748242062	0.0930182808	0.1326857752	0.1758378092
</S>	0.0903621234	0.06508058215	0.0914131206	0.1004089192	0.1191106828	0.10679079	0.0831942228	0.0860127548	0.1098902828	0.1477365456
