 	io	al	mio	fratello	non	gli	lo	scrissi	mai	una	lettera	al	mio	fratello	</S>
a31	0.16160656942	0.19632108903	0.06930281528	0.0135370967974	0.0057881173228	0.020723886944	0.034664911606	0.033024616477	0.0747659356659	0.0458351997176	0.007817327809	0.01890370514	0.0733795568	0.093791615638	0.15053755209
a1	0.0496490567053	0.0804702010869	0.0518832366418	0.0012114879512	0.0187854169472	0.028318989656	0.12024225262	0.234696328144	0.0335586447312	0.036498361992	0.137696047218	0.133047685347	0.0464047778403	0.0249424341987	0.00259507829463
a31	0.0665606424235	0.0390062375555	0.111634300052	0.03058834754	0.0120944278	0.070686026456	0.0677455504	0.183963857294	0.0642684064	0.0934537198	0.162172529785	0.0656367311982	0.0250729386554	0.005743577728	0.0013726879547
a20	0.0445569882922	0.0703609691928	0.100256662553	0.0269264830628	0.0157830269246	0.05784694086	0.0383132354	0.184008719696	0.067163204	0.1579342578	0.1363811306	0.0344079981666	0.0379887053417	0.0174877549374	0.0105839374446
a31	0.0507566838021	0.0310203816557	0.150570461194	0.126214160142	0.02401067666	0.0498060995762	0.0631524715	0.241028392656	0.05583278224	0.02643849554	0.03947114052	0.0927873435306	0.0368503394234	0.005913637864	0.006146934254
a46	0.0864451947482	0.0091381402105	0.0804883771646	0.058433851462	0.0550280877	0.0457462417136	0.1386007984	0.137887452833	0.07248473544	0.0361468914	0.06499812428	0.027288939606	0.07151393029	0.0941474085015	0.0216518714904
a31	0.066950128078	0.00816231354898	0.040167645876	0.180187670818	0.08388725176	0.021141708864	0.0958985538	0.172904865248	0.09816957808	0.02564191106	0.03323446066	0.046086786668	0.09421337802	0.0127682388088	0.0205854851816
a20	0.122355144449	0.0082823071042	0.045751746544	0.011156788058	0.02725466698	0.0453419985884	0.1222674112	0.0766209839992	0.051640042926	0.0388504664	0.0804618086	0.04909772492	0.1221830672	0.169475035761	0.02926083242
a31	0.067832562786	0.0061210550752	0.056923833714	0.082126514038	0.0347622237	0.049127477274	0.076193628	0.173713106094	0.09929097808	0.06022856196	0.04194978632	0.06236127954	0.0925580696	0.049825277761	0.046985669944
a32	0.119473916654	0.002462728426	0.04734141639	0.003033577032	0.00284897234	0.094377916706	0.02459027828	0.093802782934	0.012907476768	0.0177824689	0.15726903538	0.03934082006	0.1268835604	0.218137976714	0.039747100318
a11	0.078678689228	0.005671503928	0.084238467858	0.10988348696	0.024819785974	0.01696141063	0.0238290631	0.073956715112	0.02104849574	0.022400388052	0.0391523252	0.05168553508	0.1771730622	0.21680693188	0.05369414188
a31	0.06197518448	0.00757601892	0.074147326424	0.021985128412	0.00652259998	0.09466958556	0.0326312482	0.21233924944	0.04018918768	0.01641830836	0.048549302448	0.054752624806	0.1490270324	0.128822395126	0.05039481922
a20	0.101760972608	0.002879412894	0.069910786954	0.0022718782428	0.002239607682	0.085169078672	0.01955916502	0.11892525394	0.009779078132	0.01734926004	0.12587200216	0.05503403414	0.1409825764	0.22464221375	0.0236246268508
a4	0.04482704984	0.003561341784	0.0737469369	0.004896617454	0.00451070902	0.0874205861	0.02842793072	0.2447239502	0.02156510512	0.027468132532	0.067151986868	0.068703002496	0.1888428591	0.111264889236	0.02288890068
a31	0.060445632552	0.015375477312	0.08512250926	0.0173315278666	0.0157905078	0.1000037431	0.052848683	0.2415181298	0.0147316408	0.012437854392	0.033806720426	0.05932807254	0.1802890208	0.06897977402	0.04199068676
a28	0.0849440419	0.03288265238	0.1464522647	0.0318908804328	0.0322247351	0.0651225467	0.04706457848	0.05059877806	0.02108070352	0.020403815674	0.1552199375	0.051225511866	0.0669927713	0.0633212167292	0.130575548072
a31	0.0512910398	0.04312092488	0.1049858956	0.08227782328	0.032836043	0.1410422519	0.0516582402	0.21022860142	0.0207091892	0.02430664469	0.06712374236	0.02535018302	0.0447963614	0.02463679832	0.07563626326
a18	0.09412220508	0.07599492614	0.1594248068	0.031954609802	0.02766342626	0.0932282976	0.04939954758	0.06164395874	0.0209491746	0.023461465952	0.126197055236	0.02970402986	0.0451251851	0.05407460882	0.107056697377
a8	0.0668069712	0.0775828235	0.11068645972	0.061362009788	0.0240305638	0.11611743953	0.04363453092	0.20425483858	0.0169553313	0.02655139782	0.06733851894	0.02454776748	0.0681874174	0.02645355768	0.06549038926
a31	0.0728990452	0.0336215782	0.1141304112	0.07779077462	0.0279817138	0.18536474648	0.0689973812	0.1871754314	0.0231303812	0.01888527558	0.0172907921	0.01909993662	0.0514929256	0.02323150686	0.0789081324
a8	0.1168913271	0.0730029892	0.1348023226	0.03130091836	0.0297132636	0.119148545526	0.04089259174	0.06619222808	0.02652182252	0.026529187268	0.053952825864	0.02735342607	0.0564601058	0.072381803592	0.124856667014
a23	0.0995523292	0.0544856523	0.1319346238	0.07326936154	0.02927081016	0.11238488808	0.04667091832	0.16729615436	0.0238697386	0.0226150867	0.0335140488	0.0272641539	0.058224029	0.03955636896	0.08009184048
</S>	0.0779908426	0.0366379577	0.113037442	0.067866667728	0.03033165032	0.16274740814	0.061625497	0.16399532568	0.0303248712	0.02317102492	0.02128310454	0.0244368665	0.0652219368	0.03151610944	0.089813274
