 	vivendo	la	mia	figlia	la	avevo	portata	alla	chiesa	</S>
a31	0.024173730506	0.06286950712	0.03683202204	0.0458471601	0.0870219366	0.1051512284	0.05545200566	0.07500764614	0.1567362368	0.3509085369
a28	0.065804798812	0.02391960366	0.1084614574	0.09732020692	0.1300544732	0.1602522898	0.2879948548	0.072934464108	0.045674660336	0.007583154906
a24	0.0100321426756	0.0159831336919	0.025168042268	0.167901042128	0.12213492606	0.1479069438	0.419125680372	0.03618068468	0.0487778648	0.006789547834
a28	0.0059435626286	0.01025047762	0.034280933	0.087113425	0.2302707266	0.252753642	0.153406063192	0.086622251665	0.10903733264	0.030321577988
a31	0.011037781629	0.020690586752	0.0368247964	0.0910520676	0.223016364	0.3078271212	0.07166825298	0.14546250428	0.0790163448	0.013404167828
a20	0.0256828898472	0.02062969608	0.04145349254	0.0665467975	0.119557043	0.225908058	0.203896368	0.10880134834	0.172245868	0.01527843658
a31	0.011840449632	0.02845036374	0.04216573946	0.09400508354	0.1496468926	0.2080971704	0.06687805082	0.17130007328	0.19436750728	0.03324868394
a13	0.023867589	0.0270657891	0.0421239714	0.0714164334	0.15961579564	0.126423911	0.05937716832	0.07749821634	0.2482175554	0.16439354532
a31	0.02021118016	0.03423144223	0.048024176	0.0918237944	0.1367710664	0.166971772	0.04813841232	0.11646599036	0.1611533326	0.17620883494
a41	0.041005122108	0.02949677436	0.040244271	0.0580871676	0.1363636004	0.114981291	0.07983712066	0.07269017052	0.199891359	0.22740312252
a33	0.04521013272	0.04439029136	0.0616028848	0.0955687394	0.1768154344	0.1983659194	0.0725995963	0.09626665546	0.10271882374	0.1064615354
a8	0.040038700674	0.04759835847	0.05228258588	0.08899791712	0.2208813174	0.2189657712	0.07383550854	0.05677152284	0.1154314101	0.08519690542
a24	0.03212701956	0.039121081026	0.06095428296	0.1125033922	0.217927724	0.26194096	0.09329157096	0.03686599462	0.0804624442	0.06480556172
a37	0.03156213388	0.05836225494	0.0500444002	0.1281936848	0.235309908	0.2944323856	0.04347937602	0.02953411184	0.0729774114	0.05610432192
a5	0.02886581246	0.05941289624	0.06250941134	0.1328321566	0.2450943788	0.313716136	0.05823371762	0.022058258	0.0391966082	0.0380806729
a31	0.0308842554	0.08061313056	0.040919024	0.1051986636	0.208388306	0.2545708386	0.0803730653	0.03603291194	0.0479107378	0.1151090594
a20	0.099057041916	0.10399210714	0.058503953	0.0936919278	0.14006379	0.2228033122	0.0681315189	0.048984643888	0.0824544102	0.082317300116
a31	0.03879044408	0.0747839777	0.09877912216	0.1707144854	0.1960920352	0.1866621126	0.0302263535	0.0354494304	0.0586950602	0.1098070004
a8	0.081871871368	0.148979519874	0.1102309024	0.109865564	0.141394056	0.1705568552	0.03945511472	0.03500995348	0.0521847908	0.110451348194
a31	0.03778187972	0.05534147272	0.09670226302	0.1332801252	0.2064711132	0.178468675	0.03549754334	0.03926331416	0.0780130016	0.1391805892
a20	0.09013672056	0.15387095498	0.07841335244	0.0853126818	0.125169498	0.1866238148	0.04294361084	0.037618201306	0.0604569374	0.139454233964
a24	0.06025740844	0.08751696766	0.08750457144	0.1190648884	0.1792999014	0.1571125948	0.0340943424	0.0381432935	0.0879548828	0.1490511642
a31	0.06492927372	0.14854849216	0.06820764014	0.091694168	0.1699450628	0.170981752	0.04235427256	0.0466265844	0.0699230536	0.1267897142
a37	0.07601495388	0.136185147632	0.0755998608	0.0918451896	0.152678778	0.1985435566	0.04908864282	0.044206837636	0.0621315008	0.1137055384
</S>	0.06721608346	0.0978836566	0.0778254862	0.1075683138	0.170881564	0.133792838	0.03296098326	0.0448420672	0.1218757398	0.1451532412
