 	noi	ti	amiamo	a	te	di	pocchi	giorni	e	non	ti	possiamo	dimenticare	mai	di	questo	che	trocammo	bene	a	te	</S>
a31	0.073001053208	0.00633020008	0.011261643	0.002698804838	0.006585961104	0.014831962598	0.0316428281	0.02406767126	0.025363667	0.0185258076	0.025325057	0.0687642772	0.059454875995	0.054542521474	0.041211992188	0.02906142892	0.04762475194	0.0289502737	0.014963627564	0.140461679692	0.1283392992	0.1469906124
a11	0.002448043312	0.0139863533103	0.009390595696	0.007306861616	0.012184831122	0.01102764878	0.0138691308524	0.117633839206	0.081743111346	0.0279201295	0.010621461032	0.045387691004	0.0036326233024	0.004350914624	0.01339646571	0.029518271504	0.14797306294	0.196178917608	0.04456646054	0.02895819431	0.17328092946	0.004624453336
a23	0.00381364609719	0.0135163510761	0.00401156769285	0.0025498235556	0.023087116867	0.01150595474	0.0179565705822	0.0202957351232	0.0178496347232	0.005817432784	0.0111659000704	0.02907485976	0.00287483295	0.004022842288	0.03428778824	0.068589483753	0.09675143185	0.322613912	0.1897614606	0.04920061884	0.06098617805	0.010266839274
a46	0.00854536258966	0.002919127212	0.00644597340319	0.007844487852	0.08394026114	0.0634266904	0.0637273778859	0.0202553953954	0.02846834454	0.033971068392	0.0353472283796	0.0813171042	0.0286719235	0.0240720127	0.04469494654	0.09239511686	0.064535863	0.1182504902	0.16109295226	0.0127325438	0.01092158436	0.006424142364
a8	0.00298376346355	0.00184064231	0.0090988390725	0.0122632542468	0.054226650664	0.0401936248	0.0190526393138	0.0158487906265	0.0213153055	0.076175192888	0.023749605676	0.076507906654	0.0187021611	0.025512157132	0.057235505216	0.08434431772	0.074008448712	0.0980281714	0.2491636502	0.01921557124	0.016278474872	0.004255322564
a31	0.0040337666185	0.003104216992	0.0146143332097	0.023452555112	0.03764046322	0.0276213614	0.0245900393364	0.079206698255	0.07417104148	0.103181711528	0.03435252514	0.07787560794	0.02829272584	0.027247158128	0.0489978162	0.0698109746	0.082361460894	0.0956893946	0.0776375213	0.02875058856	0.0263079034	0.01106011042
a20	0.00149657374966	0.006226634674	0.025900379802	0.0256893273652	0.03343300741	0.035632867454	0.030642290053	0.0333449888029	0.05215110436	0.104978596351	0.03140404146	0.02594246874	0.013723971274	0.002690997006	0.02280977338	0.09801728614	0.06612871932	0.087731341	0.181020787	0.0527820598	0.057250915	0.011001870912
a31	0.00352331644229	0.001551818912	0.00712942753366	0.01109391708	0.01800267196	0.04941224562	0.0702478037606	0.109646169366	0.063038716112	0.080562298694	0.025863606984	0.1044236195	0.014982646534	0.015679116732	0.02977261894	0.05231997544	0.1482487357	0.08536262358	0.05222158696	0.01906334934	0.03119700868	0.006656760896
a39	0.00555109012433	0.0038157456164	0.0189078747268	0.013768634238	0.02232715196	0.023780177698	0.0271432784274	0.0631340847622	0.046537476693	0.0767045713665	0.028780867183	0.018880821808	0.00531830374154	0.001227363256	0.00883622774	0.06485430082	0.08457087118	0.1452247882	0.1641012578	0.04773591974	0.1139552776	0.01484392004
a10	0.00910703369642	0.0012945895212	0.00303760306348	0.00393156704	0.00552800708	0.0307732858	0.057672911664	0.100440878798	0.068333889328	0.047727500805	0.0370323400634	0.098691313116	0.01073910137	0.011649443648	0.0266280097	0.03301046518	0.124895051668	0.14256027739	0.109740928	0.0295470048	0.03721801488	0.01044078424
