 	puoi	non	parlare	di	questa	cosa	con	Anna	</S>
a8	0.1334398782	0.04780983576	0.0687189082	0.10424816068	0.0945050242	0.01794541634	0.03897705908	0.18022894	0.3141267742
a28	0.164509162423	0.124659335779	0.197293747588	0.19286406956	0.085047311	0.0620774036	0.0553637482	0.10708896362	0.0110962137608
a31	0.059478158134	0.16699543364	0.158459292878	0.10824325172	0.2069106574	0.21134227528	0.016035687816	0.06068579974	0.011849457038
a8	0.110119164364	0.138736625848	0.245750023322	0.1053708391	0.0841722576	0.1542203776	0.058914562196	0.06618361846	0.0365325719576
a31	0.193315641393	0.0512623810968	0.0819287791372	0.0798705896	0.204491517	0.1751310654	0.07952245034	0.10958954556	0.024888028401
a28	0.176915259948	0.0140469768112	0.093443496132	0.10379787074	0.1493299684	0.1648234224	0.08253138978	0.17994469	0.035166996854
a10	0.190841573861	0.028910445074	0.068462515	0.09974751	0.1677545338	0.14298397592	0.1076524862	0.123075918	0.070571016392
a39	0.129184328511	0.024220105848	0.1444507182	0.1395621758	0.0846463454	0.1019232484	0.161219678	0.1310116632	0.08378173856
a31	0.118548750761	0.074703006522	0.161072206238	0.1375684376	0.066576537	0.11999996476	0.1223474755	0.1603586072	0.0388250052
a20	0.177588458821	0.030245028972	0.095522189566	0.059391221	0.083881353	0.0894651522	0.1630721051	0.234168073	0.0666664362
a31	0.17662588678	0.04307393334	0.1073343076	0.105146629	0.0885704092	0.08384739992	0.0985459518	0.223895594	0.07295988106
a18	0.11738632526	0.0283825272	0.1029121644	0.09439940846	0.09190083388	0.0699955358	0.1583932564	0.272252413	0.0643775156
a41	0.196190634592	0.0546387595	0.079615964	0.1061884288	0.097105718	0.061609150266	0.0888594334	0.2612405318	0.05455136854
a7	0.1907228057	0.0498686456	0.13635996414	0.1440897494	0.0872740195	0.051907289228	0.073906864	0.240534859	0.0253358063
a38	0.14771684808	0.0334418636	0.10290697816	0.12215781	0.10354084154	0.045021043532	0.0778810036	0.3278442494	0.03948936714
a10	0.2251061727	0.0476522212	0.11596688576	0.1110312396	0.0898258121	0.04840735774	0.062350149	0.2638819014	0.0357782913
a31	0.11012648622	0.02541774544	0.094477977	0.0884417308	0.1076810361	0.05861059078	0.1058476532	0.329476834	0.07991992366
a46	0.1382518989	0.0548337048	0.0946200253	0.0703480176	0.0611279734	0.09540826614	0.1383342966	0.2797865414	0.0672892982
a31	0.16253980998	0.0736415805	0.08525635868	0.1047929232	0.1134436836	0.0640102705	0.0632906362	0.2689769784	0.06404778696
a24	0.108505014	0.07782579436	0.1063738632	0.0791131416	0.0948449302	0.1445965184	0.145585616	0.1352620934	0.1078930386
a28	0.13344826754	0.0593586546	0.082577339	0.1250293652	0.1164604368	0.10062795802	0.0985309812	0.19174018	0.09222681914
a24	0.1307431296	0.0697885466	0.0790275046	0.1108094612	0.1130582726	0.10274234817	0.101437276	0.1860573566	0.1063361482
a15	0.1350888158	0.1136857962	0.0915763754	0.1237296896	0.096631601	0.079023299026	0.1052154756	0.1805316078	0.07451738004
a24	0.117181387	0.091546279	0.0845508274	0.113725735	0.12175979	0.08749790848	0.0960701834	0.1910814344	0.09658643844
a21	0.1228526342	0.1050272364	0.0869630408	0.1264930748	0.1048060266	0.0776413653	0.1014685046	0.173835117	0.10091300276
a31	0.1107832832	0.08518797494	0.0834412512	0.1120280486	0.115423074	0.08870476656	0.1332805274	0.182338704	0.08881239428
a20	0.1307983048	0.0823028874	0.0928541268	0.0896946298	0.1175493424	0.10887679482	0.1074911472	0.146800801	0.123631982
a31	0.1467625616	0.07975707614	0.076577355	0.0826838658	0.1092738292	0.09322595668	0.108708843	0.168298732	0.1347117958
a8	0.12513415	0.09956772574	0.0935016532	0.0879413242	0.126847294	0.122899141392	0.100211422	0.126646294	0.11725100732
a31	0.1172568532	0.07096547716	0.0916675658	0.118232845	0.12957482	0.1030190329	0.0849614896	0.173450724	0.1108712214
a20	0.111449742	0.12297017022	0.0800441884	0.0735287164	0.1176638234	0.126458458472	0.1075207668	0.1443200508	0.11604408228
a31	0.1013255048	0.07240591294	0.1097901026	0.1205682652	0.100469772	0.08962842574	0.0931777822	0.180922286	0.13171191
a20	0.1284330874	0.1197366618	0.0884829668	0.0677945606	0.1110698002	0.123700016964	0.110898192	0.135105029	0.11477968028
a31	0.0970800594	0.07267968592	0.1113782672	0.117504054	0.1055739488	0.0896924464	0.0943575692	0.181754252	0.1299796952
a8	0.1292583716	0.12277241828	0.0910058202	0.0649915508	0.1061878746	0.123259547484	0.108741479	0.13219367	0.1215892679
