 	stavo	al	telefono	e	mia	sorella	non	la	è	sta	e	dorme	</S>
a23	0.0607932254	0.062079143494	0.02179397892	0.034604901	0.03289151308	0.0573957287	0.01898916692	0.0499010996	0.04020616186	0.0443326568	0.1319841754	0.1536362376	0.2913919992
a31	0.148717793663	0.04383006473	0.093186565444	0.13257713728	0.137468048	0.07555707858	0.02291753586	0.032711058292	0.03617407177	0.039867208	0.02473797874	0.052982575402	0.159272882358
a7	0.13783737354	0.08264646008	0.13591315072	0.08429048484	0.13250406094	0.061980436134	0.02864595666	0.04140360025	0.15626362822	0.0369426244	0.026219051	0.02723981706	0.048113394992
a20	0.01343687496	0.079189129166	0.05619659886	0.04478048848	0.0622676278	0.060706905	0.0201578999	0.0464567018	0.2841559768	0.05119053368	0.043541848196	0.07284661806	0.165072789157
a17	0.0209973722	0.09284187737	0.0863745526	0.09718335944	0.1367997226	0.1303680758	0.0561840851	0.0476005025	0.1386144139	0.05752098328	0.03556021098	0.0365938738	0.0633609719645
a39	0.1037197534	0.09669316606	0.1088476086	0.130755336854	0.1876777632	0.0954885356	0.03183686792	0.03620444692	0.0503520708	0.05765641	0.0376729518	0.0259580675	0.0371370016692
a31	0.1617392012	0.05929753556	0.124514237	0.1305801716	0.2098810178	0.07358827306	0.025424581564	0.03195298446	0.0334794558	0.05046712544	0.04067648173	0.025814993006	0.032583922806
a13	0.2179621443	0.0312426684	0.1321214526	0.0671069037	0.1294227322	0.071368447994	0.025398629798	0.05136721052	0.037828	0.0435479838	0.0417227036	0.0213662912	0.12954485094
a17	0.28709486	0.04240708614	0.0814382052	0.0974617294	0.1128209258	0.073637008218	0.033465673174	0.044606606094	0.0399639376	0.0479226845	0.04700005392	0.0369958734	0.0551853508
a3	0.316236501	0.06401148084	0.107783132	0.09110751734	0.21973858918	0.069227977724	0.02265285088	0.02301301716	0.02349708268	0.023996769066	0.01985480736	0.0097539411	0.009126354
a18	0.329356817	0.05872159156	0.1373415512	0.11129566886	0.1236973538	0.078339251128	0.02264981492	0.02880780216	0.0332299526	0.02239242726	0.01653523994	0.0205425522	0.01708999798
a31	0.318640412	0.05675881283	0.1232012006	0.1143205554	0.1362921046	0.09985538738	0.02148267091	0.02796032108	0.0312496345	0.02121895948	0.01249092736	0.020005416	0.0165235828
a37	0.2626522642	0.051383868434	0.0674068736	0.0578423552	0.0551628807	0.080612199308	0.01742592544	0.05067854896	0.0485157919	0.0612179236	0.0597650539	0.1531398204	0.03419647476
a41	0.40931272	0.05486881608	0.0714899084	0.066240839	0.0487931754	0.11473992696	0.01924538298	0.0400278936	0.0375163564	0.04046851378	0.02269738218	0.038695052	0.03590403142
a35	0.3237818	0.072572281418	0.1085307768	0.1006680992	0.0924758868	0.1248879864	0.0185122026	0.0310070214	0.0329082007	0.03095404162	0.02200011266	0.0302799828	0.01142162076
a31	0.2884381912	0.088962317598	0.109590156	0.117117553	0.083131915	0.13363740846	0.01898489768	0.0307984452	0.0309174174	0.02141314638	0.021460302	0.0359395185	0.01960872332
a24	0.2351023514	0.0626787115916	0.0568074514	0.0535011376	0.0452407146	0.10241129426	0.0176037442	0.0518859406	0.0480861072	0.050404362	0.072024407	0.1629401772	0.0413135569
a37	0.252998064	0.055890725046	0.057089448	0.0614050956	0.0404542332	0.13120270694	0.02335532124	0.0399762586	0.0326621728	0.03829902036	0.072108602	0.1364732616	0.05808509688
a29	0.1739135628	0.099569427382	0.0886447476	0.118144312	0.078668309	0.15547930704	0.0289255246	0.0390129462	0.0320248986	0.0297075404	0.0441228164	0.0648399394	0.04694666102
a24	0.1811240556	0.096368046152	0.0903193136	0.1121702548	0.0666882318	0.13276956724	0.0234096903	0.0328856991	0.0300041508	0.03363861866	0.0680133918	0.0962198984	0.03638905932
a46	0.1164095186	0.112636979228	0.082869032	0.1309521434	0.0768470936	0.1362521358	0.0314568114	0.0372079684	0.0346514308	0.0390050834	0.0652662774	0.0898309574	0.04661456224
a31	0.1182298636	0.11819524484	0.075204017	0.0999523938	0.0785199386	0.1309601642	0.0387684366	0.0442069702	0.0401513724	0.0435244244	0.0567562082	0.0826426318	0.07288834966
a20	0.1288059906	0.0891038347868	0.057601054	0.0933592158	0.0635763366	0.12725572254	0.0364103617	0.066857556	0.0449007116	0.04367886296	0.065359573	0.109683812	0.07340697098
a31	0.1053414178	0.09797889966	0.0779129464	0.1167891666	0.0781128122	0.119154446	0.04859731272	0.0475384928	0.0413907384	0.039741284	0.0497038732	0.0728471584	0.104891451
a0	0.1133741706	0.093268546216	0.0644278116	0.0896453734	0.0611133238	0.1325547808	0.0433017496	0.0835903406	0.0493484838	0.0418550652	0.0497107576	0.078847726	0.09896185648
a31	0.0580932888	0.112977544832	0.0797585342	0.117897337	0.0699625658	0.117825562	0.047620521	0.0519395166	0.0451233374	0.0438527022	0.0606651036	0.080351764	0.1139322656
a46	0.0521725726	0.092474471005	0.06701778976	0.0859498958	0.0583954942	0.1197077444	0.0393668432	0.0772846944	0.0466763282	0.0381150598	0.0638361252	0.1279135872	0.13108938836
a33	0.056668987	0.11478559326	0.1013491508	0.0850851076	0.0661737118	0.1064825762	0.042285377	0.0510765184	0.0459115204	0.0439488192	0.0534911804	0.0896018766	0.1431395768
</S>	0.0875656966	0.1061839237	0.0790497936	0.0689194838	0.0642369696	0.1313120799	0.0457163844	0.0711341986	0.0577140456	0.064049965	0.0758769658	0.0795048238	0.06873568054
