 	qui	nella	casa	ha	la	luce	accesa	significa	che	ancora	stanno	svegli	non	sono	addormentati	</S>
a31	0.0268595934	0.02732487306	0.01951779082	0.0067655047888	0.006509201954	0.01055904379	0.04652898387	0.03033822513	0.02848163026	0.0833324258	0.07985603552	0.09339450052	0.1214929671	0.10828409914	0.1249920132	0.185763103
a37	0.002411058836	0.0042613543936	0.004424599356	0.005008702497	0.0324103282708	0.25395639402	0.117050982826	0.06269249554	0.0336990216	0.05086158906	0.1793608318	0.0680897346	0.11869733352	0.017997038452	0.035996927852	0.0130815992094
a31	0.00504534914535	0.0655963737738	0.0137488302681	0.0169359098537	0.04624878196	0.03150623413	0.035450658406	0.088252397534	0.0733924583592	0.145351635928	0.196772319	0.0913179488	0.05474342116	0.067759603737	0.033080387126	0.0347976785374
a46	0.00112575133999	0.00734191909517	0.00447616484506	0.0070593022322	0.025699458628	0.02344367624	0.01786822522	0.069509389336	0.041082495384	0.069562780628	0.1928330144	0.183879878	0.1228229144	0.09959403952	0.113169495216	0.0205314645114
a24	0.0139713844146	0.0224015714984	0.0120064199778	0.0241092903045	0.03879797492	0.03162851484	0.083498133346	0.08586952388	0.0820668878	0.12029949828	0.1774514646	0.173867586	0.0540847718	0.020543138382	0.04012487175	0.019278969538
a31	0.0338916920504	0.0141397448151	0.0056730167174	0.0238240938101	0.0269379072	0.02632815496	0.074028638652	0.0503674627	0.101285078	0.1448133258	0.1224666328	0.124756459	0.0766695088	0.0225654816	0.1191852128	0.0330676096
a13	0.0175573372845	0.0138704285735	0.0043406171829	0.004303949513	0.0173268212346	0.0103734037	0.053112484	0.08423560788	0.0929195928	0.1964915746	0.1630776214	0.145202612	0.1094857292	0.03279085876	0.030462248	0.024449098036
a24	0.00991320750089	0.0115749252212	0.0054689760963	0.011254025789	0.02094332544	0.02008885514	0.067673378758	0.0730832877	0.1209697106	0.2191918108	0.138128854	0.0925328694	0.0771367628	0.06108543348	0.04772363746	0.02323090634
a31	0.0242928150156	0.01229195848	0.00467295121192	0.008645840574	0.030313369004	0.04830645626	0.12753018548	0.0667644306	0.1087223262	0.1880611814	0.1002420654	0.0835653848	0.0565299122	0.06059135874	0.05239646542	0.027073275824
a13	0.0180655241792	0.018847321304	0.00758620308	0.0096243169092	0.0256959384972	0.057468960986	0.16626047944	0.108904177	0.0721140748	0.1012833556	0.09169546	0.0666031672	0.0752385062	0.06195107806	0.0789649048	0.03969649936
a17	0.004110295172	0.00583942688	0.004548315612	0.0061224857368	0.014489642192	0.01411346556	0.166589789733	0.0628694758	0.0918470686	0.1714894724	0.1147263468	0.054126482	0.06230468478	0.120837413608	0.084323588	0.0216620638
a31	0.021562710394	0.01820678138	0.006580702564	0.0111013859417	0.04678001826	0.02334209756	0.172704322613	0.0587167398	0.1014669692	0.09706888	0.1224519742	0.0566924304	0.0759090099	0.07829001816	0.076411624344	0.0327143635
a28	0.01580428314	0.0210324168	0.0129039246	0.018940004996	0.03583842712	0.04309353368	0.140931479466	0.1095951328	0.070493068	0.07133559354	0.07723772776	0.0535025764	0.0686500796	0.1365850138	0.0977992492	0.0262574931
a31	0.00465979138	0.00613852908	0.004070962	0.00478995932848	0.01560442084	0.01242268938	0.142585911548	0.06938811806	0.0644208834	0.130348486	0.11330776406	0.0433441592	0.05872637596	0.10504477092	0.1972266432	0.0279205416
a20	0.0136181958	0.01444195312	0.013933634	0.0215345774428	0.03043134472	0.03585359374	0.11934182586	0.0934107762	0.0541505554	0.0618422794	0.0959887364	0.0514885678	0.061213402	0.1365582152	0.160005134	0.0361872092
a24	0.0073524805	0.01032943528	0.01012492672	0.0182445764929	0.03267967504	0.02638133326	0.16301760719	0.0601916012	0.0891453518	0.125193568	0.12770719198	0.04648876212	0.05413540464	0.09396947014	0.113216364	0.02182227866
a27	0.01436118122	0.02141173324	0.01682221228	0.0367980438081	0.0648992342	0.0498445725	0.166019194577	0.0836650718	0.0579509558	0.0545851326	0.064878516	0.03157135642	0.02923921208	0.07280185996	0.21693092906	0.01822082794
a24	0.00988982558	0.023333055154	0.01512142066	0.0464454299998	0.0880603802	0.0351293295	0.146580573392	0.1191735538	0.0964138934	0.083188598	0.08110580052	0.0349573469	0.02308911252	0.0569051359	0.12427745158	0.0163290847
a37	0.00869698628	0.01741459054	0.009648392332	0.0357174608172	0.04801118968	0.03242289072	0.153977306286	0.11264028294	0.0579088436	0.0647570036	0.0897472726	0.054389267	0.0422603038	0.07018037712	0.19143811452	0.01078970532
a31	0.007243055796	0.01499166554	0.010931203204	0.0424484940812	0.0711126684	0.05201302899	0.128755162458	0.1315853206	0.0650939634	0.0578083434	0.0840225044	0.0607144489	0.03849711628	0.0462087587	0.1729399324	0.01563435148
a46	0.01666443512	0.03342229702	0.0191051788	0.034940786751	0.0341731676	0.0229108601	0.140953899394	0.1586117258	0.051759873	0.0474996402	0.0544666316	0.0727377902	0.05795083386	0.1189243048	0.11876117206	0.01711738334
a20	0.0110472355	0.016544397394	0.009385196652	0.0185745220894	0.05713895464	0.03137832742	0.115926781526	0.1539039524	0.1121426874	0.105605888	0.087974614	0.0319644397	0.0277600905	0.0689605032	0.11603843394	0.0356539718
a13	0.01999536654	0.01829542826	0.0203569069	0.0325239708064	0.0591958314	0.06713071818	0.113564030788	0.1847908714	0.0577157448	0.055075183	0.0731175246	0.042593828	0.04394719474	0.0426328773	0.1341905822	0.03487394112
a0	0.015348698286	0.0152131586	0.016934127312	0.0370804468552	0.0630508233	0.040086026492	0.076853794846	0.1679553774	0.0404983914	0.038868732	0.0730684546	0.0722135214	0.11060105534	0.04449669124	0.14379477144	0.04393597476
a8	0.01475002721	0.0118354864	0.014279285546	0.0170737340642	0.025965528	0.02505241308	0.04882360084	0.1739338562	0.0377391138	0.0353658534	0.0709669318	0.0747167526	0.15521770388	0.07917465546	0.1719841704	0.04312091564
a31	0.01532704868	0.0155097431	0.021707251474	0.0198725984324	0.05488309168	0.03763704558	0.073306920994	0.1608316788	0.0853549726	0.0532875122	0.0751782212	0.06367470326	0.13374287992	0.0502605874	0.1097606588	0.0296650726
a20	0.01613751189	0.0211413442	0.016193351404	0.0235744705916	0.03349498	0.02830911226	0.107394022	0.1968646706	0.0420360022	0.03636913368	0.0623951068	0.075353589	0.07199283184	0.06613751412	0.1163543482	0.08625201012
a31	0.02075311312	0.02259898406	0.019630607686	0.0247062071054	0.0576559792	0.05238482494	0.13150167713	0.1665241542	0.0478540892	0.0623022412	0.0803565166	0.0504586544	0.0305061596	0.0361086176	0.12803975142	0.06861840228
a46	0.02347683658	0.0354327488	0.03177847704	0.0466375696512	0.0416821815	0.02700181861	0.104713928003	0.1693521524	0.066708253	0.0519228208	0.06424878546	0.0450967112	0.04147360252	0.0542476521	0.1158520249	0.08037442668
