 	volevo	trovare	un	forno	che	fa	un	rustico	buono	</S>
a20	0.2094755204	0.0486458458416	0.03640461406	0.0914319704	0.0766230338	0.0474185982	0.09152901368	0.0565609806	0.09294989586	0.2489604966
a31	0.1907545607	0.00264776663736	0.15841449154	0.159758043	0.059376759	0.05010382494	0.1368941665	0.169565638094	0.0517685204804	0.0207162365568
a37	0.204236262934	0.0047236075927	0.16926190756	0.08061240078	0.0238085936	0.018204537736	0.04386746641	0.336231965513	0.0830927172877	0.0359605077728
a21	0.22298614712	0.018645960921	0.035339118928	0.0931158499	0.079805003	0.05941787066	0.11320549392	0.158513451502	0.082327371533	0.136643755592
a31	0.17254371854	0.0496727537597	0.0498823052	0.1984555388	0.113601156	0.0708435868	0.1537958586	0.062139630988	0.058908336066	0.0701570980456
a7	0.23211335649	0.0200680369789	0.01892931296	0.1772938648	0.0584135244	0.0404972634	0.1492890475	0.20192016704	0.060558854404	0.040916555656
a29	0.17156448342	0.0169893727319	0.0332673812	0.17504373	0.0662035942	0.0649881046	0.2480596154	0.08760400846	0.073073496668	0.063206228264
a31	0.3244240484	0.026130449285	0.0511621316	0.2129444746	0.0653884364	0.03923735494	0.13426670972	0.08118979912	0.031188473796	0.034068129786
a29	0.1699593102	0.00862660726286	0.04635952992	0.2073238168	0.0918535878	0.0618346334	0.15543938296	0.200296914274	0.030443417582	0.0278628306923
a31	0.1482769342	0.00715811788496	0.084641725	0.2135481985	0.1105804872	0.086788921	0.17839228688	0.0919231816443	0.048750605361	0.029939566618
a41	0.1194722866	0.0333425455828	0.085424794	0.172925746	0.1307217816	0.1442430534	0.1748628895	0.065737020659	0.03417536718	0.0390945069344
a18	0.1076737926	0.0112962213493	0.0562694766	0.1385653276	0.1390402494	0.15981129	0.13905381872	0.0905971526637	0.096488218982	0.061204482002
a31	0.168527072	0.0229728547827	0.0439991511	0.0960924142	0.1387196962	0.1846984804	0.12381272776	0.0804902542531	0.0887060031948	0.0519813480963
a37	0.154840417	0.0307898874507	0.08566787	0.1289782748	0.1764584316	0.100071798	0.1531839231	0.06296224112	0.04631266994	0.06073445041
a3	0.1550212938	0.015253067823	0.0587805364	0.108587996	0.1629447962	0.1224029864	0.129834949	0.049251722296	0.15662674264	0.04129588412
a21	0.123714024	0.0237845510969	0.0518128296	0.0917034776	0.2197521614	0.1254103844	0.1061367082	0.034975903202	0.15908821544	0.06362174714
a31	0.142156001	0.0397506471995	0.09747972012	0.0635416054	0.1646325032	0.140532794	0.0913578622	0.0631353022882	0.15304750218	0.04436607156
a37	0.1606962106	0.0331001098744	0.123438332	0.0867683314	0.111177884	0.0809421142	0.1187068082	0.12893309364	0.11143312514	0.04480401296
a31	0.1076413874	0.0445173196785	0.0862760884	0.1173491694	0.1599233758	0.0940005792	0.079106163	0.0725909706	0.18324790022	0.0553470834
a28	0.0891851994	0.072800896406	0.0895160661	0.1134477484	0.1213557636	0.07506540968	0.0798200446	0.1117499142	0.1489825554	0.09807641092
a31	0.0653516436	0.0747943146872	0.0916718366	0.1607643736	0.136230569	0.0806150826	0.0928352188	0.0510647578	0.1663190202	0.0803532214
a8	0.0917785948	0.0800536762588	0.0752497656	0.1108282988	0.111505672	0.0652962248	0.073692875	0.10029096374	0.1822252186	0.10907871414
a31	0.0663521504	0.135356876437	0.1054554088	0.176636008	0.11576033154	0.0522897916	0.0716082313	0.0425540054	0.18003384742	0.053953359
</S>	0.0849513352	0.093177929264	0.0539393604	0.089192817	0.08663728146	0.05453592044	0.0699608504	0.11002086228	0.2256463432	0.1319373036
