 	la	macchina	si	è	rotta	e	vuole	riparate	dal	meccanico	</S>
a31	0.14054961768	0.05081271708	0.03879963434	0.009713339374	0.030925663763	0.06071947682	0.02950586266	0.1037803956	0.1411981892	0.1772699474	0.2167251798
a23	0.0158327460924	0.0233944127085	0.029344073644	0.024673248002	0.03484531582	0.2471481571	0.1226129048	0.22523270384	0.080356915572	0.1882701968	0.0082893892
a31	0.0264460642846	0.117303824542	0.021966042812	0.1597522848	0.092978804856	0.0966711717	0.06249801	0.2278405688	0.02151713024	0.09225214786	0.080773972102
a37	0.00760980036	0.0276131762302	0.0406782166312	0.0787201724892	0.0651794448894	0.074042475122	0.0371750455	0.3070808298	0.02156587214	0.18548295032	0.154851999766
a39	0.0313850167785	0.085437276906	0.0219744419518	0.12499256372	0.121735469937	0.118909134	0.04981247234	0.1469854994	0.035742567741	0.190328867732	0.0726966836336
a17	0.0394231297776	0.0280005458728	0.0142010178828	0.0224062205	0.07377574422	0.14155584788	0.084398196604	0.18932789734	0.135659739219	0.205203635988	0.0660480394714
a11	0.0432518313068	0.13439886621	0.021603803089	0.0151976997	0.06776516552	0.13866990268	0.11101893028	0.1508813514	0.093134518684	0.16409318788	0.059984773276
a31	0.0446271276	0.14637913274	0.029402075754	0.0171044684	0.06745934356	0.17201517518	0.07670298158	0.0952617206	0.05214398932	0.2026383482	0.09626564648
a20	0.0392924816	0.0794122684	0.0174198856642	0.00920485548	0.04060796125	0.09706351168	0.03546265784	0.1807532776	0.1651326	0.2611366934	0.07451382814
a31	0.03614372498	0.02795117698	0.0185863871408	0.01415067678	0.056893557912	0.1658680734	0.04924046374	0.3042108704	0.1006576212	0.1642618882	0.0620356215
a24	0.02827516556	0.04160926634	0.0142679358	0.02452282656	0.03558372379	0.09035826394	0.02778415384	0.2524960452	0.2614489516	0.1577954582	0.0658581914
a31	0.024246656	0.01850187592	0.0113097987	0.0116580472	0.0387513822	0.13284312926	0.0424895388	0.32388918	0.1530623532	0.169530143	0.0737179056
a8	0.02281370514	0.02222115296	0.0141134112	0.03294943996	0.0495758484	0.10527828894	0.04747677708	0.2171511774	0.251870932	0.1728787662	0.06367050814
a31	0.041118722924	0.02796037208	0.01709998378	0.013675441	0.0490548394	0.1429524198	0.042152766756	0.3017077152	0.1619805274	0.1462844398	0.05601277258
a24	0.03026344119	0.0193403182	0.02031788218	0.03542372746	0.0645181993	0.1164225616	0.0647600465	0.2167000628	0.1729074672	0.1510537916	0.10829248268
a6	0.044992681098	0.03453164076	0.0209145426	0.01914742416	0.063219188	0.1792096701	0.062033872852	0.182813736	0.2146696468	0.135951801	0.04251582966
a31	0.056534304276	0.03174192586	0.01967891346	0.01676861688	0.0676795852	0.1490360064	0.04374189162	0.2105226816	0.215190063	0.1400699472	0.04903607
a20	0.047003992274	0.0301134862	0.0304515526	0.0283466532	0.074139121	0.1270906456	0.04388414294	0.1941190932	0.137169278	0.1454424364	0.14223958214
a31	0.056756837218	0.061351602	0.0336814238	0.03860396032	0.083476298	0.1756410202	0.056507765454	0.171914003	0.149458854	0.120837214	0.05177102248
a23	0.05815100419	0.03945939652	0.03950601004	0.03055066574	0.0829009462	0.1252929426	0.040662294132	0.1557666332	0.115483158	0.138968667	0.17325830392
a28	0.0541512255352	0.0686517933	0.0397649836	0.0510205884	0.104959331	0.1484347684	0.064180268783	0.1490223068	0.0934504934	0.1469087856	0.07945543362
a31	0.061238485368	0.05911697286	0.07171225906	0.0585977514	0.0839347718	0.1773956204	0.05043981518	0.1328050192	0.103555641	0.0783907132	0.1228129487
a0	0.06456514036	0.06578652894	0.0459096244	0.04365334742	0.0625670502	0.125970282	0.045088468936	0.1482908666	0.0937993112	0.1499523414	0.15441702766
