 	noo	abbiamo	deciso	che	oggi	avevamo	andare	alla	spiaggia	con	mio	fratello	però	lui	sapeva	che	faceva	freddo	e	non	è	venuto	ma	ma	lì	che	il	mare	non	mi	piace	quando	fa	freddo	</S>
a8	0.0465045279	0.025099470218	0.024264534026	0.011569614386	0.018340290858	0.01249964842	0.00531242266	0.0079751978	0.0222233480485	0.020925628106	0.0104182737	0.00880322850756	0.002522494398	0.00588594604	0.01450939478	0.01400351154	0.0230112807	0.012776326894	0.0139735087	0.013777104928	0.01623517612	0.01535427494	0.01589590062	0.0568266596048	0.02430712612	0.0199410558	0.0225628055	0.061395142	0.045217541	0.0342035128	0.1750376942	0.0557515172	0.0543457315	0.0487049062	0.03982524948
a31	0.00379678653659	0.00605504441667	0.0093635934994	0.005232385482	0.0044554879971	0.00705623358	0.008623945128	0.02450766309	0.048272174631	0.034446837214	0.052001754255	0.032194532458	0.0101804269888	0.028870403169	0.0420702663108	0.035009262926	0.0307570591	0.014225428542	0.033172949628	0.03065727034	0.052196500216	0.0145466417178	0.0376176180532	0.159581894376	0.0325863308	0.02248480936	0.03703393304	0.0499217798	0.026771079524	0.067010005034	0.0296964218786	0.003002724758	0.002169476748	0.002574830023	0.0018564168194
a24	0.00170560239493	0.0173694119439	0.01014899316	0.00522722844	0.0024213109544	0.053527922214	0.01766136948	0.01752266746	0.0810967201294	0.081230155976	0.0621265301992	0.0540707204076	0.00638756086378	0.0422102164651	0.0379379618979	0.0167865392728	0.1589278146	0.0104035656896	0.015413044658	0.0135372711954	0.015038212434	0.01343573528	0.019717825746	0.032507897696	0.051959416114	0.03873578676	0.016620824316	0.038299020548	0.018337071538	0.008755867636	0.01894062852	0.0059205414888	0.0090572096859	0.0034827246005	0.0034786198754
a37	0.0030320769115	0.0118143267242	0.02173732266	0.006602181732	0.004753019124	0.021642458312	0.01249683408	0.01455531176	0.168408936086	0.054061363574	0.0341161796	0.038512006008	0.0107375410028	0.0259926546045	0.0240606036194	0.01583378504	0.0375512669	0.013442054908	0.01147321587	0.0085259934956	0.0092361288694	0.015041048502	0.03082602232	0.039473224814	0.01779812375	0.01703541474	0.0186205006	0.05259124032	0.01877528972	0.055990260064	0.0618614659085	0.052253082976	0.0165502755	0.00956216136	0.0450366457376
a24	0.00409965700636	0.00951943749988	0.007992195054	0.00866493944	0.00913740004	0.030483445966	0.02880394126	0.010108609624	0.149505966852	0.029514842126	0.02344064318	0.0153448269132	0.0131167791128	0.0190694988008	0.0278472115294	0.015609357674	0.03247726608	0.013167007308	0.016624595816	0.0120180416752	0.01437529201	0.01148846996	0.064942028772	0.05922571194	0.0243437862	0.01579524572	0.02622903818	0.063039517	0.02642180074	0.08846609037	0.06988739157	0.0144056180688	0.0066947941	0.007550960618	0.0305885725428
a37	0.0127037751699	0.0155662874429	0.014894001924	0.017604391	0.0059784724062	0.01768586428	0.0191140008	0.015866646468	0.0995337453047	0.03301450018	0.03186468692	0.0431209339746	0.008270717722	0.016737535384	0.027108525974	0.02526586866	0.124910246	0.01688227132	0.02494856602	0.03161916688	0.05759876946	0.023208221886	0.05470173174	0.03276346128	0.02485385464	0.01753805352	0.0197326824	0.027871066	0.0147244789	0.07424707144	0.0239885773072	0.00824821022	0.00288404332	0.01014948496	0.00480008374804
a31	0.0249077306463	0.0255953975236	0.02076173528	0.0211026858	0.008700421126	0.02077829179	0.01763796686	0.02079688773	0.154052870299	0.028162875654	0.02772040822	0.0295063753042	0.009525149984	0.0147196665788	0.029917588354	0.02648844624	0.1128009034	0.0175031904	0.03429979214	0.03982521762	0.06270866624	0.02975924594	0.03358694736	0.02759948592	0.02929796562	0.02102243734	0.0131285081	0.0225162016	0.00656613122	0.027422257088	0.021351108514	0.003048888352	0.001770672772	0.012216071448	0.0032018297998
a28	0.0070291510848	0.0171853815702	0.027370022752	0.011147415928	0.0090683857442	0.012335021654	0.013984569242	0.007468164602	0.0607149311315	0.020317698558	0.0224187966806	0.0099713567107	0.0116814347756	0.0257572863094	0.0184892311391	0.0319802277818	0.0976617812	0.0457163206064	0.024937474078	0.039667504954	0.046323708852	0.03384621525	0.0328841745583	0.02552133544	0.0339284576	0.0416388612	0.0757763726	0.0339326132	0.02192988734	0.10972157806	0.011988435166	0.002075105346	0.008782842876	0.004466974344	0.00228127810048
a17	0.0088097720734	0.015092455308	0.01841634988	0.022925448906	0.010227505752	0.013538760628	0.064568874396	0.0176525819952	0.02673174171	0.019502856755	0.017590892088	0.0090593714486	0.009044910594	0.0145933927568	0.0123376057966	0.028170874892	0.0677339738	0.040558228786	0.035942166654	0.046504463276	0.050075287012	0.042836047412	0.0213506666852	0.0276106781176	0.07028599612	0.0550247272	0.1240902432	0.0325102304	0.01726409614	0.01986408222	0.00513000705	0.00446621218	0.00507126464	0.0138788169	0.011539421266
a31	0.018553771066	0.031014709698	0.04377849442	0.0373423317	0.017560724578	0.0186488092	0.0209791383	0.023556191498	0.0584793886636	0.02496928224	0.02338785556	0.0302871814084	0.007978882998	0.013743403162	0.038583519618	0.03413958543	0.057436023	0.01490091494	0.04269185236	0.05667022552	0.08193645348	0.052153392	0.02046921348	0.02665864686	0.03700160232	0.0374636114	0.0455692346	0.026279908	0.01294943734	0.01692827398	0.004477619072	0.00544093022	0.004957371756	0.0103141318	0.0026978885568
a20	0.013070601778	0.0266507313752	0.04986807876	0.01922305206	0.0162651901473	0.008317250984	0.03459937302	0.008296867252	0.0172926283355	0.0261700951835	0.0184017291328	0.0132396912734	0.0173665364631	0.0188282632621	0.0149012377441	0.032513265321	0.0490697402	0.0272871480736	0.03508602482	0.03115754481	0.031524303726	0.0389388094588	0.0162651732871	0.028757453684	0.05328051424	0.046026006	0.1685256198	0.03676895392	0.030803886652	0.03477822978	0.001911335588	0.0031739346934	0.0145558556946	0.01310293582	0.0039819759424
