 	ieri	abbiamo	deciso	di	andare	al	mare	tutti	ma	mio	fratello	non	voleva	venire	</S>
a31	0.0195507671652	0.032668952	0.02793662706	0.03963951706	0.03498325186	0.05155168502	0.0467414254	0.0287448646	0.036717486868	0.0734169762	0.0118954186	0.0510722575	0.1515923564	0.1357500726	0.2577383662
a46	0.08899414879	0.019923212518	0.09858672948	0.042171024319	0.037244543376	0.04080463894	0.1499839608	0.1612783968	0.06598718644	0.0599205362	0.0861848886206	0.05383943218	0.056350019646	0.030842701286	0.007888604659
a31	0.0126082860053	0.110133923385	0.2116410132	0.06780521652	0.0523994852	0.097014093228	0.0837070766	0.0883927686	0.092744205312	0.01765765504	0.0126056094096	0.079752089376	0.0275801332	0.0369105820794	0.009047846229
a46	0.00626956233718	0.165838816369	0.084883287	0.03491972724	0.0293257913	0.097037244028	0.14174141158	0.14043082548	0.07616414844	0.0614003406	0.0252445152901	0.0147063205	0.0557505678	0.0418737092	0.024413743144
a8	0.00867680892764	0.032799940998	0.094887357	0.05550228978	0.03574282886	0.0718242226	0.1142638	0.0647701588	0.06417582208	0.07293812886	0.124744346574	0.112586811506	0.072436625972	0.0577696932028	0.0168811689914
a31	0.034138968945	0.02574828808	0.0847746745	0.0791681612	0.049032959	0.0846202068	0.156489213	0.052757662	0.07115478508	0.1165641524	0.061737665594	0.07940616356	0.049389848454	0.039166587596	0.0158506903024
a28	0.0328270783349	0.0506956747124	0.1013093782	0.0440205696	0.02361096878	0.04542111072	0.20939902988	0.0762909932	0.07054733634	0.1337365558	0.085005301654	0.0205797062	0.0375146912	0.0562988716	0.01274268887
a8	0.0135975359524	0.01176970689	0.08566166552	0.046567801	0.00954014116	0.0175021791	0.0582606166	0.0670509324	0.08203039774	0.2090006312	0.104892441854	0.08183411226	0.0929085993	0.0755290428226	0.043854188856
a31	0.0634562437327	0.0191817546	0.137423196	0.076626836	0.05326962226	0.080629967	0.0986658354	0.059996596	0.0810197039	0.128568076	0.048695119826	0.02254451212	0.06597996314	0.052073321156	0.01186925677
a11	0.0489178739091	0.105360164	0.1406517172	0.0356919472	0.0354878195	0.0493885638	0.0638428478	0.0659299274	0.051697289408	0.1192062184	0.04263420536	0.0281915954	0.0605684281	0.133636507548	0.01879488184
a31	0.0468299614024	0.06101721096	0.12482900038	0.04410509708	0.01436402148	0.03758298122	0.0600865206	0.04956628596	0.09253235138	0.20831678886	0.03563541551	0.03626451856	0.0645053446	0.080497876622	0.04386664988
a11	0.0451724349311	0.0372413534	0.0603149664	0.0354611128	0.0252669412	0.0394973102	0.0568519242	0.05392797828	0.0475559257	0.159224123	0.0232562083	0.045708361	0.189370752	0.1548758682	0.02627471774
a39	0.0230181672575	0.01507311126	0.0353869786	0.0351153204	0.01939523634	0.02914427434	0.0627279076	0.06833650844	0.12824472428	0.1360016094	0.019157083628	0.057826705	0.2477603332	0.104605648	0.01820641084
a31	0.0340901740014	0.0503656388	0.0453131272	0.0427230304	0.0547745799	0.0629099632	0.069974731	0.0490202038	0.08759572364	0.1488658862	0.032009858936	0.06332888226	0.15078426876	0.0982435309	0.01000037124
a8	0.0234612888022	0.0337845419	0.0265741502	0.0205085306	0.01269464736	0.02215064666	0.0423040251	0.02701291416	0.03194415474	0.12556059172	0.029468969052	0.0679717076	0.3007094346	0.21662484852	0.01922957788
a46	0.0318553877896	0.01417525724	0.0419723836	0.03828000806	0.03303838176	0.04358486136	0.0853038336	0.0985919299	0.139186826556	0.078014694	0.01086894007	0.04015509368	0.2566532276	0.07290087562	0.0154183139128
a35	0.0307083136055	0.0355641748	0.050777337	0.053566026	0.05924659702	0.09446173	0.0955579918	0.05413383454	0.06623288382	0.13052815	0.036702140722	0.04945870924	0.15862871144	0.0765473077	0.00788611378
a31	0.039073025311	0.05302007146	0.0498613544	0.05256005334	0.0511889312	0.07217733628	0.0935313644	0.0468426508	0.07902626944	0.1492300376	0.061147820166	0.07465949882	0.0695449214	0.079480582196	0.028656117734
a24	0.0145608656307	0.0361486296	0.02396720544	0.02150248408	0.01910611126	0.03517259872	0.068212933	0.04498639492	0.03551061046	0.09367975886	0.04069783406	0.044988785	0.2681174904	0.22250374038	0.03084456418
a31	0.0347138872488	0.04231233886	0.0312158223	0.0510575226	0.0240093284	0.04532108654	0.086631891	0.0477779711	0.0709183024	0.1074444458	0.01494485282	0.02792514814	0.2253488126	0.1103680409	0.08001053334
a28	0.0141988000485	0.070979596	0.02966207396	0.02879617752	0.0182988808	0.03653390008	0.0809506044	0.04805171724	0.0449889756	0.079365332	0.04609939404	0.0571250714	0.2390247268	0.157743321	0.0481814275
a18	0.0220681164207	0.02584235206	0.034423691	0.0496202954	0.02931461932	0.04900212668	0.0709077318	0.10106545058	0.10867376906	0.0620538052	0.013200300694	0.03129726668	0.2340947662	0.1305970286	0.0378386984
a31	0.024524329297	0.1064121169	0.0342530826	0.0544429154	0.0466699708	0.074020290734	0.0718486196	0.05533139304	0.07135131448	0.0751571946	0.015436170048	0.02056307274	0.24249340332	0.09608531652	0.01141083206
a3	0.0146877866191	0.0801216448	0.027129197	0.027118161	0.0148842684	0.03371043008	0.0451681573	0.02647158792	0.0306097267	0.0640049622	0.04544233008	0.050828037	0.255339894	0.199914523	0.0845692759
a31	0.0237694042556	0.03574506176	0.0369761654	0.0524846974	0.03517875866	0.048740985448	0.0704797384	0.10444582714	0.1133983644	0.0660145688	0.01743859789	0.03036558	0.2237460714	0.1105892672	0.0306269236
a17	0.0152531710026	0.07983080436	0.0246224156	0.0282268468	0.01436318044	0.0274980524	0.027875543	0.01980789962	0.0284861577	0.0582623617	0.0487842405	0.0491055474	0.281669722	0.182404872	0.1138091714
a28	0.0246734700659	0.0326926356	0.0389932136	0.0499602426	0.03561801086	0.0430348399	0.0611971416	0.1089678352	0.1146783312	0.0591688066	0.02386445495	0.0330923323	0.2231928864	0.1179955842	0.0328702106
a21	0.0216655787694	0.09422492684	0.037635049	0.056957668	0.047487391872	0.04228170471	0.0451291662	0.053653442292	0.05503219932	0.0588713892	0.024090437172	0.02472477994	0.23596364212	0.1191036152	0.08317901134
a28	0.0290119572336	0.06356752912	0.0877008526	0.0750607102	0.05358108749	0.04067920308	0.039609976	0.030932966472	0.04674810248	0.0630094638	0.02492118052	0.02570440766	0.2144587554	0.12582752888	0.07918626002
