 	io	non	sono	ancora	pronta	bisogna	venire	alle	sette	</S>
a8	0.14799645806	0.0562125907	0.02764477542	0.063482110108	0.011007994765	0.024329337634	0.05688673376	0.1320607238	0.1550425708	0.325336727
a31	0.0772231715948	0.042164815638	0.0207660449168	0.19631751334	0.010897962049	0.288330058163	0.282175604086	0.0244440798408	0.026324608596	0.0313561379091
a3	0.018005792668	0.022161518526	0.0260743171743	0.076631422422	0.000526668651	0.401500029	0.212075650465	0.0659798563536	0.067443183725	0.109601591705
a20	0.082695170506	0.04297126946	0.01535849828	0.0921181763	0.028525037162	0.360198105	0.0670413293902	0.053550011488	0.1347814836	0.122760930812
a31	0.18465394128	0.06741817556	0.07949506708	0.1057887952	0.04126241139	0.1070366242	0.0735937801	0.06908420038	0.1945307511	0.077136235874
a24	0.077090349772	0.08416870394	0.073096046406	0.2110368316	0.00948404572	0.0993528426	0.182082022258	0.0637837773	0.08075753088	0.119147831908
a31	0.088225460636	0.082817548596	0.041092484892	0.2716674452	0.0098949863188	0.0458290496	0.0375838346636	0.1024289932	0.15274159054	0.167718581311
a17	0.07740531486	0.06771471084	0.056061425798	0.242409015	0.032018348683	0.0677420716	0.162818471552	0.0971611935	0.07089615274	0.12577330668
a31	0.072623174871	0.060895300202	0.0465134740516	0.2696120556	0.039582447852	0.0568365016	0.055750681946	0.13461628736	0.16772708306	0.09584295516
a17	0.068215956914	0.027006381	0.0280111166	0.0792199672	0.056657920502	0.1545310214	0.15753823572	0.1670634908	0.1357562412	0.1259996752
a20	0.084726379486	0.04252454982	0.03933815164	0.0625323186	0.072889656714	0.1930444112	0.08549049844	0.176408312	0.1778403192	0.0652054159
a41	0.1950896816	0.04952845392	0.03296802088	0.0271948466	0.083764344256	0.155892474	0.04878126294	0.1841092488	0.1567887164	0.06588296108
a31	0.243252922	0.0769076866	0.038272205	0.0420521868	0.06405794665	0.1791034062	0.03266455758	0.1242457086	0.1226054274	0.07683792574
a17	0.0988497544	0.03015635466	0.0343638038	0.0859159924	0.083647051066	0.1010133292	0.1236406068	0.218319192	0.117742368	0.1063515498
a31	0.1672601806	0.0710663634	0.0397873768	0.0505354694	0.037778174737	0.0873686053	0.0552943089	0.153995818	0.248947972	0.0879657067
a24	0.1141916322	0.04068520414	0.04108136876	0.0860972194	0.09994955808	0.0927571562	0.106045611	0.1468278298	0.11934441	0.1530200294
a31	0.145194216	0.105374617	0.0643062658	0.052099666	0.056404813098	0.1119114588	0.0445928374	0.0902348994	0.238189232	0.09169198
a32	0.129835518	0.03771750936	0.0335521704	0.0800159558	0.080210234716	0.09520219	0.0771690334	0.0960117178	0.1547850488	0.2155005984
a31	0.1055093252	0.11917234006	0.10128441474	0.0407353506	0.075106035603	0.127639706	0.0391361342	0.084943483	0.2136434612	0.0928297426
a20	0.1938608758	0.0593531034	0.03711605746	0.0620639597	0.072986147944	0.0812590427	0.0527782326	0.0752837344	0.1212885452	0.244010277
a31	0.1076704428	0.12974256478	0.06980815886	0.059187372	0.058714279948	0.0903477424	0.0737894036	0.104428923	0.194742518	0.1115685356
a46	0.19930829	0.0879403092	0.04854809532	0.0505759392	0.064990607532	0.0595430516	0.056875735	0.0648287052	0.1244723568	0.2429168821
a33	0.109555388	0.09295536334	0.06925054398	0.0635798886	0.060230426976	0.0731596402	0.0873187398	0.0921264732	0.171586524	0.1802370412
</S>	0.144258627	0.11379438858	0.0640612543	0.05437524694	0.06560301741	0.0743376648	0.0929790456	0.0906822024	0.153021026	0.146887523
