 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a17	0.214114165	0.010368734452	0.12439792156	0.0613126724	0.0648118698	0.0981095404	0.0956991904	0.33118591672
a20	0.174880500831	0.129538940449	0.103771983693	0.085547409782	0.32392884632	0.0758631822	0.013657554588	0.092811574396
a28	0.151254937644	0.0262643702791	0.0926038474887	0.04293245773	0.47721718136	0.1228983232	0.078160832888	0.008668028372
a7	0.134824445766	0.138626971744	0.0662250357668	0.04756202312	0.3069958849	0.050393396	0.21155919408	0.04381302506
a20	0.154254706756	0.217090631995	0.155685104983	0.046306196052	0.23950142176	0.05384951024	0.1043137	0.02899869776
a31	0.323682480586	0.133634744696	0.0680408811316	0.032165694028	0.23679261428	0.07678805766	0.0910240553	0.03787143922
a11	0.37830241646	0.197889241346	0.0624758629454	0.02813850416	0.1218306174	0.0708631681	0.07649453278	0.064005613432
a31	0.42004644482	0.0246433497104	0.104073798405	0.030779717208	0.0881010623	0.142305277	0.10294723244	0.08710311025
a11	0.27853879072	0.188980312212	0.0841062217248	0.04243852134	0.1044304784	0.1155561366	0.1031041683	0.08284534502
a41	0.25441111068	0.032473664708	0.12692591188	0.04414658682	0.0686574426	0.2043055742	0.1451748595	0.12390483124
a8	0.2870465212	0.080691117054	0.069539845015	0.03525495215	0.08067093212	0.2396911276	0.13380867924	0.07329685345
a30	0.284131742174	0.0684241909562	0.10464369935	0.0398991133	0.1361397576	0.161214986	0.14459152358	0.06095498528
a31	0.27065687	0.08046619382	0.23097621078	0.05385470606	0.0968821109	0.0896986266	0.06892895116	0.10853635732
a13	0.0940928982	0.12545061688	0.2006027472	0.1460240352	0.110071038	0.1542579366	0.0544901848	0.11501054054
a31	0.1455662794	0.0577200455	0.1592355872	0.05342893034	0.07768355	0.1528808034	0.14193307952	0.21155171002
a41	0.1439745856	0.07399117274	0.2567216668	0.0645466834	0.0933652558	0.1120979274	0.0936974402	0.16160526278
a20	0.1344503426	0.077275405648	0.2096186534	0.1018937594	0.0776921948	0.142729071	0.0904461364	0.1658944887
a31	0.156829004	0.0787984092	0.22980211	0.0662798482	0.0659096241	0.1063266016	0.0676479176	0.2284064868
a20	0.1370020768	0.0840068116	0.2361677808	0.04019851946	0.05531711708	0.0991111046	0.07181959774	0.276376973156
a31	0.1400338706	0.10913127162	0.198222791	0.0652674996	0.083879217	0.120147168	0.0651847636	0.218133416
a13	0.1620689192	0.13424297736	0.2340105444	0.04532136802	0.05255023868	0.0973798324	0.06336706674	0.211059046966
a24	0.161166642	0.13081590534	0.2117097276	0.05113082508	0.0629189406	0.1122195908	0.0712926372	0.19874571708
a18	0.138547816	0.146780100968	0.238824621	0.05907204508	0.06618557212	0.1096098414	0.08408815094	0.15689185558
a31	0.1178934052	0.12885847722	0.260069672	0.0701827306	0.0796470902	0.0976286916	0.081512987	0.1642069486
a8	0.1550652258	0.1251493958	0.2279469546	0.05027262734	0.05694448044	0.0963617566	0.056280658914	0.231978897443
a31	0.0758799704	0.1039569561	0.299635877	0.0638255211	0.0711815935	0.095174838	0.08237308946	0.20797215542
a8	0.141021978	0.13304321928	0.276168714	0.05816198228	0.0641471098	0.08020782	0.051388003624	0.195861173357
a31	0.0936221192	0.1329637572	0.297153072	0.06546499626	0.06802685846	0.0857489666	0.07446234192	0.18255784752
</S>	0.146987704	0.13047822646	0.2881140466	0.06094604672	0.06579280524	0.0762305244	0.050605616628	0.180845020778
