 	la	mia	mia	mamma	mio	padre	mia	mamma	e	mio	padre	eh	non	sono	stati	mai	in	Grecia	</S>
a31	0.127841731368	0.03575021178	0.014387514932	0.00734062114	0.00791295423	0.018577662014	0.01890375926	0.02694771056	0.02923034314	0.0292474717	0.05163930484	0.0751101132	0.04332664836	0.03913771362	0.0455312806	0.04744416019	0.1212314309	0.10891213444	0.1515272442
a37	0.0007446913038	0.00119446648	0.01274459381	0.088702550078	0.064327799366	0.073578888392	0.03608667744	0.04202225912	0.04528023306	0.02363131902	0.1303066735	0.03489884966	0.12839595832	0.1044021035	0.09768024972	0.01735720768	0.016658028596	0.062436732364	0.019550719618
a8	0.00746144364774	0.00409439370046	0.015222875133	0.019295079952	0.034176321728	0.0333500555596	0.03963252542	0.030939774722	0.063742803002	0.033643522274	0.058736304662	0.141811531298	0.2016962336	0.050629143	0.075637010072	0.005181356758	0.0151447139114	0.0604551479384	0.109149751255
a31	0.00834066494271	0.0228138070963	0.011998117668	0.01886089156	0.018843768142	0.025771244062	0.03696947714	0.039578201014	0.045524124666	0.054250508164	0.083524011464	0.141259374972	0.252440571	0.0891055774	0.034560406988	0.011626959482	0.0209036084411	0.0341372715661	0.0494914282805
a39	0.000743426844066	0.00243003900024	0.010162987697	0.006659874712	0.017139326128	0.03665897954	0.03817841122	0.0211309412	0.01993149554	0.01820602534	0.04234466084	0.133243612848	0.2089085988	0.03589471494	0.17204205644	0.005593298523	0.0113406169414	0.182470897138	0.0369200223238
a3	0.00946601029806	0.018218995397	0.006986109919	0.028141910814	0.017687322368	0.024413102124	0.030026681408	0.04866841544	0.05143501754	0.0599361114	0.1506602258	0.1311096444	0.1483526662	0.0441038186	0.06608292996	0.018788982344	0.0195210548348	0.0389250909791	0.0874759016502
a8	0.0117460584216	0.0359278523088	0.00734403498	0.02101014096	0.01798719968	0.021659293592	0.0284821069	0.05478367094	0.0561696248	0.1103020258	0.165766379	0.1562365628	0.130927036	0.0465681846	0.03541808226	0.0132771525346	0.0257509406435	0.0236769248033	0.0369667468324
a31	0.015620779132	0.022963873194	0.0176122351	0.0448387244	0.03459846042	0.03042529114	0.03581239004	0.05266316606	0.0575241608	0.11427172	0.1001685542	0.174011203	0.0921770928	0.0342315524	0.0343484527	0.013054446234	0.0451975686557	0.0237518201544	0.0567285001977
a7	0.0161369150782	0.0345816114694	0.014559835974	0.01357084594	0.010025323	0.03073393644	0.02502858076	0.056610538	0.0784468434	0.1241486236	0.1628630758	0.113755937	0.0539951366	0.02114021666	0.04032467946	0.00435500622	0.018194480134	0.149016758296	0.0325116415764
a27	0.012299215416	0.01071101114	0.00800204674	0.02483692692	0.03939751808	0.066968807834	0.06385617771	0.07540098688	0.0711904302	0.1171981978	0.1530543412	0.1074713208	0.0455374716	0.02287865238	0.03402391814	0.020381964352	0.077093050402	0.0149653301051	0.0347326693916
a31	0.03234080768	0.09924189982	0.0414025848	0.09743229488	0.0347498534	0.03322361912	0.03043658186	0.0425748386	0.0574894954	0.1148607576	0.1090164208	0.1040341102	0.0427855992	0.02514946274	0.05678614022	0.01054512353	0.0324644937474	0.0103289550911	0.0251369648739
a0	0.0236892284768	0.042485686352	0.016774073034	0.01762703176	0.00954051988	0.02497084743	0.023984740112	0.05914011836	0.0958762126	0.07698897494	0.15955457946	0.08519148032	0.0325273956	0.022879325689	0.0141321394	0.01315484078	0.05484050884	0.164747306824	0.0618950030487
a31	0.013978739776	0.01458446452	0.01154724446	0.02242958474	0.03682147568	0.06667265846	0.08091925892	0.07626530616	0.07830294972	0.0777029148	0.096970003	0.123745824	0.0637724764	0.035123840652	0.03823776214	0.02558280368	0.0598106272	0.027052955492	0.050479078026
a37	0.0266341572	0.0186368268	0.01993736532	0.0245845991	0.01804340178	0.03837870702	0.0369891007	0.0753458196	0.0951326226	0.0732727616	0.144559516	0.0787304638	0.0355039823	0.02733608694	0.015448405	0.0166789222	0.058293397	0.143320102	0.0531737974
a31	0.010270512171	0.01873407918	0.011813139	0.01818054938	0.0334782779	0.0599626314	0.08293334772	0.0548327464	0.0762424984	0.0951818832	0.092809938	0.170235357	0.0494205124	0.02252024814	0.0374832534	0.0335332204	0.0794776842	0.0222464664	0.0306436557
a24	0.02533995708	0.01794113348	0.0204025341	0.02379915174	0.02161603954	0.0391784598	0.04298549186	0.0787234022	0.0912574436	0.0763866146	0.1212326429	0.0790731898	0.04853617364	0.04117248968	0.02703264872	0.02463283058	0.055520854	0.0657602578	0.0994087084
a31	0.008109254148	0.01295886326	0.01088747932	0.01653695766	0.03269416828	0.0611925994	0.0922497322	0.055254548	0.0795785982	0.086925736	0.0929455518	0.1506985812	0.0588346774	0.03326085132	0.0443745572	0.03244991168	0.0579125886	0.02653248352	0.046602828
a20	0.01883411708	0.0179473582	0.0239988492	0.02347435312	0.0238636259	0.0425311234	0.04821034712	0.0752769346	0.0913871554	0.0681976778	0.11019168386	0.0811759336	0.0493047298	0.0441317148	0.033692863	0.03606364106	0.0568950274	0.0419216506	0.1129011926
a31	0.0089362256874	0.015856894428	0.01513053536	0.018873011928	0.02762664514	0.0539985602	0.0782498702	0.0546586156	0.074830729	0.066081634	0.0886259506	0.146779907	0.0950171164	0.0363390974	0.0676091226	0.0189398375	0.04075057156	0.03321219502	0.0584834772
a37	0.02101210514	0.0194643526	0.0227352981	0.02091481834	0.01981464188	0.0418396608	0.04777336172	0.0716584902	0.0889332502	0.0644033172	0.1125642604	0.0856477994	0.0554857966	0.0555221062	0.0750877186	0.0584443575	0.0507811796	0.0263856518	0.0615318322
a39	0.007233229982	0.010199291326	0.01185208434	0.017365895824	0.024315226	0.0575610934	0.0621133152	0.0535625394	0.0815352672	0.0735286498	0.0878198682	0.12670259	0.1033852588	0.06001340612	0.08678885998	0.02460853458	0.03036287988	0.02926099396	0.05179103584
a17	0.007487480734	0.012649906492	0.016323371908	0.021505309588	0.03949879192	0.05639355134	0.08671509574	0.069799392	0.0808230552	0.062800872	0.0861573888	0.151780968	0.0863518722	0.0446825458	0.0450228147	0.0158730598	0.02805448448	0.0273538246	0.0607261938
a31	0.007536057666	0.014582535122	0.01562868998	0.029035719324	0.04434955236	0.05896448742	0.10519842852	0.0679371627	0.0651077652	0.0640161394	0.0734550772	0.1713358932	0.0631608922	0.035392084	0.043508053	0.02265399912	0.0337528882	0.03019158082	0.0541929616
a28	0.03095896576	0.0273559598	0.0276915866	0.0231889979	0.0331645448	0.05770847	0.0720735288	0.0692883386	0.09046066	0.0557071006	0.0947762008	0.1094734644	0.0413406948	0.0360971494	0.0279303985	0.0608204124	0.0446531896	0.02843946374	0.068870891
a38	0.0150712238184	0.0214427116004	0.017576903292	0.029799438778	0.03811299566	0.0615496072	0.0938193816	0.0648723326	0.0692485588	0.0577346832	0.083839994	0.13728083	0.0730135054	0.035402272	0.07577576054	0.01887108956	0.0258148774	0.03157268428	0.0492011431
a31	0.009949269717	0.0295120614674	0.041257750396	0.057917287546	0.0432853068	0.05414229146	0.12839819488	0.0567871042	0.0534233644	0.0576166334	0.0826723836	0.123676833	0.0329841568	0.0265681452	0.0414758136	0.05387775034	0.0312986158	0.03941627452	0.03574077
a13	0.0347229319	0.0285925372	0.0295155726	0.02711085434	0.03880707	0.0666992966	0.1085927418	0.075805268	0.0910231024	0.0483538868	0.084039952	0.1133297558	0.037962824	0.0331775625	0.0198908548	0.05362716268	0.0364153925	0.0304113636	0.0419218636
a8	0.015061684852	0.023813042619	0.020403433226	0.041835521694	0.04944027014	0.068333122	0.0945730872	0.0740244064	0.077000648	0.0629610028	0.0793662164	0.1328380378	0.0587888782	0.0309639732	0.0682822242	0.0200191226	0.0225976848	0.02777603124	0.0319215912
a31	0.0083671265726	0.036218475348	0.038613170456	0.076090756478	0.041518676	0.05281825692	0.11141081056	0.0462704738	0.0465767096	0.0490410654	0.0947169458	0.126194642	0.0623656804	0.0311621469	0.0469285996	0.03564873774	0.028493333	0.03839305844	0.0291713096
a21	0.0370979221	0.0364045586	0.0327638464	0.03358774934	0.0405465506	0.0739851202	0.1098715122	0.0792502802	0.081682227	0.0456325669	0.0845778926	0.0976738416	0.0334448286	0.0318535866	0.0159375198	0.04002699252	0.0427740716	0.04483237524	0.038056557
a35	0.0118012596364	0.0210110391476	0.02313387213	0.064481207946	0.0566097632	0.07304625424	0.0964408724	0.0726616316	0.0683991056	0.0613597506	0.0743984083	0.127505708	0.0535319714	0.0262397454	0.07039339542	0.01890795404	0.02226182528	0.033015187	0.0248010613
a31	0.0090126388026	0.033298369366	0.050563442652	0.093519784106	0.04630257996	0.06177895416	0.08045804516	0.03779579	0.0501224986	0.0514003448	0.119725918	0.1131482622	0.0319314714	0.02274988626	0.04287278754	0.05001612934	0.023352394	0.05648718346	0.0254635312
a24	0.03467124204	0.03292670096	0.0279896658	0.03515400114	0.0401800267	0.0815859354	0.1046774768	0.081309969	0.0808833798	0.0444227034	0.079161254	0.0892601254	0.0324892216	0.0319487898	0.0153303358	0.03729562508	0.046490506	0.06166785668	0.0425551634
a31	0.015119432172	0.020664320192	0.019332994812	0.043973470692	0.0503707258	0.116157424	0.1046750492	0.0736987328	0.0985135944	0.0862590018	0.0905714308	0.0961380356	0.0322034676	0.0208997656	0.02945906736	0.0215333462	0.0258771096	0.0311846338	0.02336841234
a11	0.04050541508	0.02736997652	0.0276894068	0.0345076454	0.0446278992	0.0748757932	0.083249125	0.0713241858	0.0771506392	0.0403172262	0.0804867362	0.1100727588	0.0394225422	0.0354654626	0.0181322244	0.03950683534	0.0481914222	0.053391953	0.0537127716
a41	0.0159880161182	0.0223716929232	0.024673046208	0.053842363848	0.064219695	0.0768083068	0.09617538	0.0817476882	0.0721141536	0.0559376812	0.0759109868	0.1103733358	0.0432952021	0.0266110548	0.061370245	0.01946044684	0.02919133602	0.03843072314	0.0314786646
a31	0.0179640571672	0.03206986726	0.061671192846	0.06915214878	0.04977236656	0.0644142392	0.0783934478	0.0601023362	0.0629508262	0.0499907136	0.0906806528	0.1114621968	0.0319992301	0.030475754	0.03633858652	0.035644416	0.0270421772	0.052292459	0.0375833224
a3	0.03370532862	0.03600080228	0.0274610293	0.03198052668	0.0424848424	0.0875973323	0.082339912	0.0670434772	0.0715020926	0.0378359228	0.0698558558	0.1025771766	0.0353441702	0.0329998649	0.0193190114	0.031222436	0.0533045574	0.0740685622	0.0633571102
a31	0.0176301699308	0.024973189445	0.028025706072	0.067106220912	0.06459460306	0.0710494782	0.0869310902	0.0737246166	0.0646660236	0.0507644536	0.0708062304	0.1097669462	0.0517767324	0.0312507488	0.0533744346	0.02305497732	0.0273653392	0.0438784652	0.0392605806
a28	0.03387787222	0.0392700669	0.0306879854	0.0319434303	0.0410929959	0.0834165763	0.071265839	0.0596279442	0.0654948602	0.0384903398	0.0660119036	0.1133047782	0.0361483752	0.0292508796	0.0205530708	0.0302497886	0.060978697	0.0722760362	0.0760585854
a37	0.0207177488596	0.0285710131714	0.029791967886	0.065771713136	0.06927705652	0.0591513246	0.0877234334	0.0817385162	0.0628771486	0.0471829878	0.0657089194	0.0996619588	0.05126999286	0.02818463936	0.04532033508	0.02217174934	0.02971883956	0.051626302	0.05353434934
a20	0.0273282379292	0.0429071977112	0.05993498753	0.057579935366	0.04349121644	0.0477820732	0.0665404802	0.062750689	0.0589836776	0.043256491	0.0774988206	0.1080350026	0.028377282	0.02535473286	0.0333668877	0.02858617894	0.0366671242	0.0638308488	0.08772814816
a31	0.0283690998348	0.0358111633844	0.043097344104	0.055025800192	0.050308556	0.0635369792	0.0756720624	0.0662041334	0.0660205454	0.0479887114	0.0802642056	0.0990759662	0.02854068324	0.0252107007	0.03326890754	0.02746030768	0.0298440384	0.0619389332	0.08236184506
a18	0.04137603884	0.045612167852	0.03095545432	0.0311306634	0.0303866479	0.0624839692	0.0604206158	0.0594955546	0.0625654547	0.0442478038	0.0605857986	0.1051562064	0.0322944642	0.0270274898	0.0241482276	0.0336710406	0.0732514892	0.1043975562	0.0707933646
a3	0.0239759957638	0.0286568805324	0.031674879938	0.0562145111368	0.04615024412	0.0742787814	0.101802473	0.0967720568	0.08504776	0.0501747366	0.0798720518	0.10043567	0.025720083	0.020884609	0.02995342108	0.02244576536	0.0269370059	0.0504004678	0.04860261294
a20	0.0299872030012	0.0365196715836	0.0549772949912	0.062001779676	0.0581135832	0.0576864752	0.0710709294	0.064196697	0.0600105888	0.0415105296	0.0719785794	0.1151809684	0.02778831406	0.02464605426	0.031646971	0.026065712	0.0307457362	0.0581362516	0.07773665264
a11	0.0391798443386	0.055449808345	0.041663918036	0.040981906344	0.05226460172	0.0771729366	0.078293112	0.0626616802	0.0616720824	0.036619725	0.0738315456	0.1151434718	0.02337493674	0.02103929106	0.02682497754	0.0218732028	0.0299517052	0.0583255808	0.08367566908
a27	0.0383242193831	0.0453689388618	0.0387897805274	0.041207786924	0.05809085084	0.078041534	0.0754902224	0.0633549932	0.0629159556	0.0379490106	0.0747003962	0.1245447678	0.02438095006	0.02170356524	0.02807556314	0.02251892088	0.0309245551	0.0613586634	0.0722593414
a38	0.0366220485915	0.0455065630302	0.038729805633	0.041054441554	0.06330926706	0.0864623738	0.0800962398	0.06713735186	0.0638681676	0.0397672702	0.0720907588	0.1323572302	0.02441671	0.0219730078	0.02818995346	0.02232980266	0.02892785476	0.049602384	0.0575587315
a35	0.0334048828921	0.042496993715	0.038464822671	0.038323624868	0.0648545499	0.0970419186	0.0900784866	0.0737943726	0.066712527	0.0378362376	0.068892901	0.1379354248	0.02594679194	0.0234391156	0.02574291784	0.02127745698	0.02516807038	0.0422421514	0.0463467405
a31	0.0336726953168	0.0412677282596	0.0464885250972	0.044295026118	0.0648348434	0.0886030318	0.0853443668	0.0672268364	0.062648888	0.0409031844	0.0686085366	0.1465343502	0.02687454046	0.02404371732	0.02691775026	0.02321459256	0.02559452464	0.039856164	0.04307067238
a8	0.04908265767	0.04146648412	0.02302016888	0.022418931748	0.036707379796	0.074049276328	0.080041661424	0.069049357384	0.058303323532	0.032224373212	0.044024411754	0.08607914262	0.02493678489	0.02328493286	0.017783010766	0.02125772298	0.02424842864	0.2441013402	0.02792063346
a31	0.022055857724	0.0595822493576	0.0371022532388	0.082281671106	0.04006447296	0.060356808	0.0763026911	0.0625061974	0.0447698376	0.0320054756	0.0600048506	0.1277365998	0.04000665652	0.0346371884	0.04284279108	0.0408945476	0.0258983258	0.053087175	0.0578643369
a23	0.029991488954	0.038268809726	0.032873679508	0.03298649504	0.039931402866	0.056403253454	0.055378528812	0.0557337428	0.058547769788	0.03819902152	0.0470353073	0.088131081114	0.031619715392	0.029121976672	0.02343105116	0.02697081304	0.0341473098	0.2501309614	0.0310975999
a31	0.0252204622526	0.0382178558502	0.040450926472	0.073009432156	0.0434046098	0.04549911	0.05134759946	0.04318034966	0.0384861068	0.0336426888	0.0563653822	0.148329443	0.0491595534	0.040997823	0.0458156652	0.0459588725	0.0405261586	0.0673446644	0.07304333978
a39	0.03110183502	0.037385743434	0.03078300954	0.03172798346	0.0434886697	0.05498748	0.0521229542	0.0538515894	0.0593812064	0.0383955006	0.0524659546	0.1085501621	0.0360065364	0.0343129906	0.0384717622	0.05146810854	0.0756169164	0.1072795386	0.0626020442
a18	0.0286453122941	0.0351087884306	0.0437783191366	0.050374632092	0.05608275334	0.054964833	0.0626224664	0.0630152709	0.0709388312	0.0450038966	0.0778822592	0.1681955842	0.0343214402	0.03069831952	0.0330043486	0.0304375103	0.029154132	0.0423069122	0.043464413936
a24	0.0287075807046	0.0369325295656	0.039423014072	0.039899546726	0.06784424106	0.0838919424	0.0821278192	0.07936244052	0.0697039486	0.037732235	0.067261355	0.174910278	0.0282897988	0.025687987	0.026472367	0.02250393286	0.02427191634	0.0295409188	0.03543611758
a28	0.0303618562148	0.0390448436508	0.037036980166	0.041061776986	0.07751566726	0.0901200566	0.0813016988	0.07354710566	0.0627031742	0.037804251	0.0666822272	0.1636988698	0.028202006	0.02464311394	0.0268980548	0.021450949	0.0237496452	0.0309011861	0.043276543512
a3	0.0338888982898	0.0430566754704	0.041495180294	0.049089674744	0.08311757444	0.08116027246	0.0752954888	0.0697311552	0.0577498428	0.0359660212	0.0608159938	0.1773703	0.0274616504	0.02469409904	0.0287836598	0.02249165648	0.0245218387	0.03050522994	0.03280478122
a27	0.036488411454	0.0493520370164	0.046054469764	0.05445756666	0.07795850186	0.07698941314	0.0742623742	0.0686941686	0.055188171	0.035110624	0.0575177246	0.1804329678	0.0265646267	0.0237814208	0.0271286708	0.02212207426	0.02499180272	0.0288348872	0.034070115664
a10	0.039576583564	0.0520512283466	0.043021378114	0.051843319456	0.07724720132	0.0825142404	0.077626371	0.07020231774	0.0537181615	0.0342647776	0.0534951594	0.1797013746	0.0250863472	0.02267959528	0.026191742	0.02124992024	0.0263658912	0.02781237644	0.035351983634
a35	0.0402980189668	0.0552789222714	0.045478529098	0.054648931814	0.07754158494	0.0793418542	0.0754000388	0.0687744709	0.0546659056	0.0345438124	0.0532298482	0.1784947592	0.0258846434	0.02347641748	0.02562082728	0.02208991706	0.02483023566	0.02822130104	0.032179938966
a10	0.0371699277522	0.052630090008	0.0461629651128	0.056636785268	0.07819598346	0.0743750162	0.0737808288	0.06991676892	0.0542044192	0.0355442324	0.0543374616	0.1789082604	0.0259941314	0.02337013026	0.0258211564	0.02217857042	0.02527622578	0.02725061006	0.038246441952
a11	0.0417613077394	0.061425620435	0.048521549476	0.05728888876	0.07542662894	0.0753631978	0.072529192	0.06786669072	0.052979619	0.0345176108	0.0518784918	0.1775844698	0.0262816224	0.0238868779	0.02598068528	0.02236011448	0.02493859216	0.02806843588	0.031340412132
a37	0.0413876133894	0.0620917745196	0.048942858996	0.0588615854	0.07545532324	0.0733005461	0.071033585	0.06774974492	0.0509496256	0.0339228622	0.0506194296	0.1809544064	0.0258849368	0.02347561012	0.0263688574	0.02226268286	0.02483215884	0.0270606704	0.034845745682
a20	0.04282325704	0.063588209854	0.048954506324	0.05799498082	0.0741004318	0.0731825514	0.0711105735	0.0678088156	0.0503438752	0.033662751	0.050201786	0.1809368834	0.026136186	0.02370476668	0.0270401392	0.02253476258	0.02477657772	0.02700168926	0.034097236996
a24	0.0431397868566	0.0670766144468	0.04819893204	0.055663284996	0.07317481374	0.0732113684	0.0709246326	0.06783490268	0.0496592872	0.0332291748	0.0499525062	0.181549936	0.026000212	0.02366087512	0.0273548134	0.02263250116	0.0247205856	0.0271247316	0.034891056244
a46	0.0432392569336	0.058891816192	0.044211704164	0.050709001864	0.0773272615	0.071582367	0.0689998628	0.0676290986	0.0500028616	0.035265038	0.052960456	0.1823551726	0.0284088218	0.02509352326	0.0295669494	0.02306245452	0.02518672732	0.0283250622	0.03718257802
a24	0.039737330932	0.0546202214634	0.045087890162	0.05005071314	0.080638484	0.070747111	0.0702005754	0.06814388508	0.052405379	0.035746421	0.0561959692	0.1845294216	0.0280535174	0.024902279	0.0283494438	0.02290692242	0.0246362545	0.02743338694	0.03561476824
a31	0.0420686448324	0.0541772966546	0.037416048232	0.04200957236	0.07267215424	0.076414238	0.0743028772	0.07192575624	0.0517048292	0.0382017014	0.064426662	0.1876026172	0.0276455546	0.0237910378	0.0281485442	0.02217068114	0.02431895	0.027150295	0.033852505972
a24	0.0509291032	0.0444834507	0.026824568294	0.02621309714	0.03403928732	0.0481184422	0.0596083712	0.0592475414	0.05940067	0.0352945889	0.075997625	0.1595898332	0.035990921	0.0295113888	0.02539747476	0.02570369408	0.027922286	0.142377385	0.0333502647
a46	0.023475024137	0.0660210499264	0.0278629796	0.03274963408	0.0455738837	0.0738179092	0.109168354	0.0890042149	0.059615046	0.0304839122	0.0883833174	0.1856657442	0.0263309826	0.0179161794	0.0237373724	0.0198122932	0.01743619912	0.0231225165	0.039823373226
a33	0.037052860435	0.047200010268	0.041250059014	0.037162410264	0.0557313781	0.0734804706	0.080955396	0.079168603	0.0566322294	0.0339401588	0.0684929634	0.1841624296	0.0277497262	0.02444266696	0.0271197052	0.02231906354	0.0279307982	0.0331530346	0.04205604243
a31	0.0217716971504	0.0516564638568	0.066891975062	0.072839736716	0.05270766374	0.05933011694	0.0571204628	0.04112712992	0.0389805236	0.0332306768	0.0795730554	0.1887873122	0.032746093	0.02648600534	0.0251186638	0.0232979805	0.027209375	0.0357830098	0.06534204381
</S>	0.0364739483	0.037121059532	0.02869120062	0.0287871991	0.03758384498	0.0469391406	0.0646088462	0.0563129316	0.057777511	0.0404863462	0.099362028	0.1704853234	0.0476518564	0.0364973274	0.030867024	0.0321415782	0.0322729611	0.0809173254	0.03502253266
