 	i	piccoli	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	prima	di	mangiare	</S>
a23	0.03038270998	0.025856073946	0.011737037326	0.0118672084514	0.005013057128	0.01276328298	0.0187111028	0.03401819064	0.00800690152	0.021140156068	0.0492111978	0.0720945336	0.09346965732	0.2804050956	0.1080813432	0.21724241688
a31	0.0130181070292	0.05358642327	0.02865542494	0.130411902086	0.02990649484	0.021900901522	0.039415134758	0.092405730478	0.07590814306	0.0235277209008	0.22080639392	0.09207031454	0.06583983308	0.084513756234	0.01952444844	0.00850927413888
a37	0.003456760123	0.0110436992173	0.107326840427	0.208479608257	0.014000523054	0.016047753753	0.02122551541	0.01733831932	0.10278827708	0.07110919876	0.160910618	0.116789924012	0.076532535685	0.03157771922	0.02126531764	0.0201073886348
a31	0.002489023746	0.0172018400531	0.03794742422	0.0144484330673	0.01852132508	0.0151152199614	0.07682413619	0.0919986934	0.280629822	0.0739824996	0.1818817172	0.0881763064	0.0291013062	0.023290746054	0.029516485412	0.0188750389708
a24	0.0011844123074	0.00417910361492	0.011142794504	0.00190959396131	0.003656193594	0.0028104946892	0.06593967871	0.16865576136	0.12337074114	0.01859074652	0.05652054896	0.1253272226	0.136812741353	0.1115299558	0.11910897672	0.0492610590554
a46	0.0101738846946	0.00948030221189	0.04103733028	0.0236907095094	0.010279310556	0.00639153934	0.04730515812	0.1114811942	0.1871855494	0.0300961495	0.061809392	0.1293705476	0.06369419626	0.09888283224	0.10658261438	0.0625392854568
a31	0.011229981929	0.0126597077243	0.03958749446	0.0308478469	0.02041551888	0.01885742462	0.0705741144	0.1256040098	0.1478802772	0.0334281126	0.10859896074	0.052310529	0.0691668131	0.14622825054	0.08019726254	0.032413722388
a39	0.0139739238604	0.0072979856004	0.01485470462	0.0138724423639	0.00560845462	0.0084418904354	0.04798782663	0.15707408796	0.071297874	0.025606762874	0.0658790576	0.1391552046	0.10698121916	0.1688018361	0.107086531	0.0460802054
a8	0.010359048984	0.00922369417292	0.01743764064	0.0103548502024	0.005920633288	0.014736722074	0.078196050608	0.2302279968	0.02967859712	0.03834545332	0.0497371978	0.119362651	0.09166367482	0.16469544686	0.0947625104	0.0352978366
a3	0.0199674681048	0.00834973448112	0.02421188674	0.0171394129872	0.016178242492	0.0316757762	0.0821852952	0.1922431996	0.047184155	0.07305853608	0.049547231	0.0583955707	0.108459736184	0.1592830002	0.08426302	0.0278577284
a31	0.0165929928	0.0113047748471	0.04429241374	0.030159897702	0.026922090312	0.0449798612	0.0771353356	0.1533166788	0.0484741058	0.05303080902	0.0383902358	0.10460572968	0.065437041	0.109590987	0.1126504952	0.0631165446
a10	0.01696065928	0.0185324261056	0.026387417106	0.0205109151236	0.0068212622352	0.0075160288104	0.0369684967808	0.06871777114	0.07117782444	0.02982122336	0.0536262828	0.1707014968	0.11381676988	0.242655548	0.0705657354	0.0452201128
a3	0.01551759802	0.026677695714	0.044034081	0.024363958255	0.02249678358	0.049842367626	0.06356682398	0.10009313076	0.0304722266	0.05043982858	0.0412985244	0.105582627	0.17198859594	0.137280111	0.0657645196	0.0505811276
a39	0.01429526686	0.0147766586019	0.0253486121148	0.0423855665174	0.021864336492	0.03028257989	0.05777778391	0.14473867274	0.03509042006	0.03441009104	0.03765076934	0.141392802	0.11190132906	0.15416756964	0.0902376932	0.04367983354
a31	0.04281784824	0.0081485571664	0.023286562653	0.0224376869116	0.02141381738	0.032325850872	0.05314041669	0.159791536232	0.02268320641	0.04114699724	0.040308609	0.1312134346	0.1010044985	0.15970396186	0.105284698	0.03529229892
a27	0.020057873054	0.020737772986	0.02869074982	0.02195665483	0.0123738503512	0.007710694246	0.0415298824	0.06504107664	0.0973234857	0.05502147928	0.0869387966	0.1072614846	0.1218725854	0.1888420478	0.0759261524	0.0487153876
a7	0.02538541928	0.01745919888	0.04202279046	0.024940980918	0.04351566895	0.06239236962	0.0455631476	0.1059977902	0.02803016076	0.06811731148	0.0706804436	0.088318172	0.16087573706	0.1130231482	0.0589769886	0.0447006864
a31	0.0321026203	0.021484716006	0.044629933696	0.038120570034	0.048383770644	0.03977082272	0.03406746314	0.10543211488	0.0210914983	0.044742629908	0.06432921	0.1019546044	0.1381924492	0.1478514612	0.0596148912	0.05823120408
a20	0.022293305624	0.038687074534	0.04209950218	0.0346108410266	0.0266169567932	0.01253970516	0.04398395432	0.0454447657	0.0648292598	0.0731986924	0.1051098436	0.084585625	0.12839298	0.1553888254	0.0822962444	0.039922424
a3	0.03617312724	0.01965495026	0.0527674356	0.027706413891	0.058107934022	0.05683878002	0.037316952	0.08216016966	0.0305657606	0.07585242572	0.095949197	0.0705076668	0.1180728652	0.117848927	0.0683225146	0.052154882
