 	mio	fratello	non	mi	ha	mai	scritto	una	lettera	</S>
a23	0.373864141	0.0215675426848	0.01994172352	0.02247579128	0.017076596434	0.08166949106	0.01215292092	0.02252162092	0.14047759912	0.28825262268
a31	0.19463881531	0.199839884109	0.18013191577	0.0845692570524	0.09777091119	0.00556440222	0.03366758286	0.00434973868	0.0167902275	0.182677335375
a28	0.2017754041	0.009641366596	0.10970538206	0.21156172246	0.059986940956	0.0225159129	0.1511956408	0.02462009282	0.04259466754	0.166402870858
a31	0.1835615122	0.04083947568	0.15569155752	0.18431150884	0.081408669696	0.03610806858	0.1444083112	0.0190692709	0.01668111038	0.137920500568
a29	0.19026541367	0.0102628524802	0.112044926708	0.24130183852	0.088619489702	0.015450606152	0.17284366506	0.02518963002	0.03877237264	0.105249209019
a39	0.1573985394	0.024237290338	0.1438875073	0.2271103532	0.132603186714	0.04005386654	0.07442087548	0.030608396454	0.04613631168	0.123543650029
a31	0.20302823196	0.043853711396	0.11946790994	0.22184746748	0.10719258844	0.06955937888	0.04170801566	0.01496482446	0.09874966294	0.0796282159211
a39	0.2610665758	0.15891325876	0.04023077536	0.1361002974	0.112278698008	0.03919109946	0.0408969996	0.0152751151	0.06423150524	0.131815676786
a41	0.16755322552	0.12246913696	0.0509492006	0.14077872408	0.147170546452	0.081719352088	0.06545030164	0.03139264782	0.07569197052	0.11682490236
a10	0.2378433591	0.214079660904	0.0423688257	0.0849634468	0.170223082362	0.06257021022	0.03521903452	0.02379263542	0.05103151516	0.07790822464
a31	0.2283982325	0.239310190104	0.06511232584	0.0887038182	0.18262959644	0.0416702803	0.03650835286	0.020782479668	0.06058055558	0.03630414758
a18	0.207933226	0.21762088734	0.06977228872	0.1216327552	0.158984411186	0.0247038616	0.0644237392	0.04206211052	0.05975785752	0.03310886776
a31	0.2280365969	0.107398074262	0.07102295492	0.085920335	0.166501985992	0.0252931868	0.0709228412	0.0413496186	0.0921901162	0.1113642846
a3	0.220939975	0.11598677476	0.10121370472	0.0945639174	0.0706936274	0.034212104	0.0620723614	0.0790466856	0.0821030372	0.1391678564
a18	0.2526628218	0.05738863794	0.0744675414	0.0676789114	0.09347225538	0.0397981426	0.0845562904	0.06210855	0.09272607	0.1751407468
a31	0.1529748964	0.0915809157	0.07743312248	0.0929702648	0.0982532734	0.0394702438	0.123803423	0.0753607556	0.07913185	0.1690212798
a23	0.2410895922	0.0901604921	0.0741445636	0.097723748	0.08769462044	0.03560371348	0.0495970982	0.06192789318	0.05815270438	0.203905553296
</S>	0.1494873742	0.055689008	0.0511064302	0.071109801	0.10587996668	0.0791525614	0.1438191196	0.070016482	0.109724664	0.1640145876
