 	se	avessi	visto	il	tempo	avessi	visto	le	nuvole	e	non	avevo	uscito	per	bagnarmi	</S>
a20	0.1306732366	0.0570798714904	0.016584978924	0.00777391834	0.01046623856	0.0274271187534	0.02057990886	0.038358429896	0.05673008466	0.04886383436	0.01953342464	0.01967296762	0.062838385	0.11706307692	0.2696155366	0.0967389902
a11	0.031437098668	0.0796224160499	0.078837905294	0.033942624904	0.12451573976	0.018418732118	0.07067571256	0.0509621604	0.08872265114	0.0729746266	0.02528275362	0.15297714729	0.0687202815	0.0390814365852	0.0347866952475	0.0290420359874
a38	0.00745947876172	0.0103539931881	0.01646118532	0.0080927009412	0.203185692433	0.0096050014916	0.02763266748	0.0822092639	0.1306072596	0.1170163155	0.0457408405	0.0857734092	0.040325574064	0.0847040266024	0.0393745882442	0.0914580298786
a37	0.005302091542	0.0267154353697	0.020558472812	0.01555981498	0.05736615142	0.0255180539718	0.0593629134	0.0636102404	0.125381164	0.179190886	0.0884212358	0.1508944396	0.06876225061	0.0528155946592	0.0363809409745	0.0241603391631
a11	0.00683791436	0.0824683591845	0.106063130756	0.05204295452	0.03010861866	0.0346129439856	0.023373917	0.03528520588	0.09877130726	0.1336595644	0.0919107099	0.1493956762	0.0722361298114	0.0392756922378	0.0355306241395	0.00842722591575
a13	0.00988569596	0.0400853988645	0.06274597977	0.03284615948	0.03177978254	0.0557730537708	0.0393934096	0.0373020204	0.094752634	0.1721315814	0.1095042027	0.1483618386	0.0523777018794	0.0599193237874	0.0449519683619	0.00818924363012
a37	0.02267312472	0.0374397248792	0.079096371632	0.05826087272	0.0532320853	0.057118408188	0.0328711596	0.0425875112	0.0851073498	0.1397356262	0.0630318222	0.1390031015	0.051089463376	0.0781869297405	0.049839391536	0.0107270521936
a31	0.03611425872	0.0209058152331	0.08828991094	0.07705744232	0.06173492144	0.044094165324	0.0274651186	0.0445119298	0.0829433096	0.1079008158	0.0437526064	0.13449283204	0.051037171888	0.105239642055	0.061592707702	0.012867341658
a24	0.0280647831116	0.0608560834515	0.0942356052564	0.0490994977656	0.011604416146	0.0300757745642	0.011237177348	0.0146568181	0.037378921	0.0790718348	0.06412792792	0.1946813249	0.0553566615702	0.173150627586	0.074261259985	0.022141261831
a31	0.03802033272	0.0277447940774	0.043235650568	0.04451653736	0.02457387339	0.0178767736594	0.01164587668	0.027771413	0.119328446	0.1519384842	0.0524425862	0.091842179	0.086568569484	0.162636307	0.076302750684	0.02355544014
a39	0.03012872604	0.107843628254	0.07651687322	0.02087743992	0.00389381743	0.006831374933	0.0075093103	0.01375587026	0.07833683902	0.14119568792	0.041889478626	0.09767452636	0.0540971641756	0.18304387688	0.111565592612	0.024839817848
a31	0.07561922	0.0317853630799	0.030887032288	0.0383305622	0.04963190746	0.036872371844	0.0196825868	0.0337024378	0.102771623	0.1102089928	0.0662949009	0.138510336	0.0723918281	0.09644062928	0.07963487776	0.01723533804
a13	0.02746457912	0.00672584088492	0.00989817608	0.01919152736	0.0118311241	0.0050441553452	0.00879312866	0.03234370452	0.1506855936	0.1434664296	0.05960709	0.1059287128	0.064442248812	0.1877559495	0.13447275852	0.032348974494
a41	0.0636557412	0.0195099410079	0.019478368368	0.02835391576	0.0399383846	0.0296021460244	0.01668850048	0.0318841152	0.1213404054	0.1090626898	0.0639706032	0.1215713358	0.05558451846	0.13225277528	0.1098369193	0.037269629
a33	0.07740218388	0.0262361940605	0.03369629794	0.0652200674	0.0806323072	0.021074853532	0.0150493533	0.0323088932	0.084844846	0.0827580012	0.05627041686	0.1323351844	0.07498966082	0.10660328996	0.093457689268	0.01712074196
a31	0.09194104666	0.0380519087265	0.0750527168	0.08590032194	0.0481661466	0.026803279376	0.03569108966	0.0464130576	0.0865870052	0.092435829	0.0560184324	0.1208988956	0.06619929934	0.0616207872	0.05488371659	0.01333648132
a37	0.0339288424	0.0187259609474	0.01234908716	0.01964624858	0.03063377564	0.0148254776432	0.02507052316	0.03930791648	0.1044890104	0.125092694	0.081156654	0.123892596	0.06195947478	0.1419496114	0.11802643962	0.0489456873
a31	0.0502629206	0.0283831216896	0.02521327516	0.04000002448	0.090297494	0.033450468662	0.02927699508	0.0417657004	0.1205937438	0.1009857216	0.0576775294	0.0818811884	0.05442243986	0.07249540356	0.12945710014	0.0438368804
a11	0.04028962	0.0319858246256	0.02502080378	0.03204993168	0.05046210294	0.0266636874044	0.04282353044	0.05503918546	0.0988145458	0.1094383972	0.06637433632	0.0970565476	0.05642687774	0.1317360322	0.084696118	0.0511224902
a0	0.0467374798	0.0449742925526	0.02993247296	0.0501962771	0.0939547588	0.0372253077184	0.03478479768	0.0491910336	0.1239080806	0.0766555122	0.04220777772	0.058631584	0.04905985544	0.0604695538	0.14342403536	0.0586471679
a31	0.09247433794	0.0919564099877	0.05339742722	0.09393823482	0.1253590674	0.0393002802066	0.02582831928	0.02389142842	0.042581487	0.053931667	0.03415113056	0.06059599326	0.03797179248	0.0478551494	0.11989758352	0.0568697088
a28	0.0435553634	0.0463216821643	0.03227238688	0.04280147992	0.0815370516	0.0483310904903	0.06363509522	0.062336672	0.0911193474	0.082184172	0.04660044092	0.0536986348	0.0484363991	0.112178262	0.0998596616	0.045132253
a31	0.0505804734	0.0699324951738	0.040214288832	0.06518510404	0.0842578506	0.0578059607886	0.04300909852	0.0523925242	0.0828025634	0.0639489198	0.0349260498	0.0429216068	0.04447306286	0.05403803592	0.15418609	0.0593258868
a41	0.0473479728	0.0577455384854	0.0238341274	0.03191814256	0.0607926026	0.0486895452316	0.0712432621	0.0731944508	0.0879514406	0.0645810072	0.0393929571	0.0460905176	0.04150075414	0.1077650892	0.1398095086	0.058143103
a31	0.0594272712	0.0946149848243	0.049622099104	0.07581388732	0.0883864868	0.0709797142632	0.0507994352	0.05218042806	0.0606458332	0.0485160038	0.0298680288	0.0341739922	0.0439012751	0.0475685612	0.15942342994	0.0340785518
a20	0.0666703344	0.0773282365982	0.025888196126	0.02990524286	0.04465151724	0.0445495418945	0.066661269792	0.06982532166	0.068631774	0.0483025036	0.034055029832	0.0414633748	0.03234904796	0.0871591808	0.1832199984	0.0793394632
a24	0.07457612806	0.100742085004	0.059394070254	0.07929073734	0.0844862546	0.068425969179	0.0527387418	0.04903189246	0.0505860636	0.0359628262	0.0277612071	0.03275536354	0.03607764282	0.0381105332	0.168194799	0.0418656837
a46	0.0821268544	0.10499948982	0.036464387914	0.047340374	0.0619078156	0.0439923764394	0.05207499244	0.05864719544	0.055431397	0.0408047708	0.02909143162	0.0342700534	0.03657649326	0.0477435722	0.1983295202	0.0701992682
a31	0.098993709	0.0826892653306	0.049900006194	0.07121639758	0.0938070014	0.0559124510506	0.0562487131	0.05694506944	0.050832031	0.0342174202	0.02250756938	0.02993440936	0.03147227438	0.0373669502	0.1646199656	0.063336756
a0	0.0753730288	0.0767550754986	0.0374160264	0.0380694457	0.0386837566	0.0485631295312	0.05822440396	0.06228791298	0.0575185922	0.0436492852	0.030541805124	0.0385084988	0.0295818203	0.0581196106	0.21095584	0.095751793
a18	0.0816425494	0.117336265394	0.049581364186	0.064377054	0.0710495172	0.0578395167814	0.0563323231	0.05185215594	0.0480306494	0.034732515	0.0251442814	0.04406194774	0.03270663432	0.03738426696	0.1773202466	0.0506087006
a17	0.0846950866	0.105986779014	0.03710495638	0.0518261283	0.0763204208	0.0454523582614	0.05600401864	0.0598773928	0.0523864098	0.0378252542	0.02408836666	0.03794610332	0.03158764628	0.0409328026	0.1843828986	0.0735833476
a23	0.0884269392	0.114804238366	0.06439851556	0.06802101134	0.0746677794	0.0515136794956	0.04856404854	0.05062472832	0.045073706	0.0342251372	0.02001897434	0.027401913	0.0270675864	0.03342687536	0.164211002	0.0875538304
a28	0.1035565122	0.0978350183372	0.10539804854	0.07653482206	0.0743715868	0.0529401274492	0.04015234586	0.04131997842	0.035923802	0.0296597156	0.01817888816	0.0248320376	0.025842563224	0.03411896068	0.1496466554	0.08968895
a31	0.0673961838	0.11333982919	0.04701545416	0.078679391	0.11646185	0.0379565682766	0.04526541992	0.0471009702	0.0455888066	0.0413302842	0.028731264	0.0367077986	0.0337280633132	0.04067037496	0.1456626768	0.074365092
a37	0.073009194	0.0639807301	0.04812962026	0.05242137518	0.0616660628	0.0498171064546	0.07367941102	0.06462267822	0.0584120018	0.0507333536	0.034038300114	0.0329533711	0.0340742808	0.0554560006	0.1931454576	0.0538610292
a31	0.0550281934	0.10365903795	0.0548546948	0.07681815764	0.0618671276	0.052464589798	0.048028912	0.0441761704	0.054111917	0.0524074728	0.052265353	0.0832630058	0.040262740734	0.0429908176	0.1296674355	0.0481343508
a18	0.08964763	0.05402319206	0.0406855317	0.0419814654	0.044434112	0.0412035784824	0.049673530068	0.05035755426	0.049306576	0.0461659123	0.034322452552	0.05682354712	0.0403127734	0.0619053608	0.2333766216	0.0657801328
