 	avete	cucinato	le	verdure	</S>
a39	0.204379596	0.291356787	0.2231169434	0.1483462866	0.1328003901
a31	0.22401887108	0.1645293866	0.4294284296	0.1564615031	0.02556181186
a35	0.28385654346	0.221531872	0.3788210916	0.095379487148	0.0204109751493
a31	0.18109829722	0.214364512988	0.2270630716	0.3244089192	0.053065258
a20	0.0912643934	0.1098338328	0.236990385	0.3688286234	0.1930827498
a31	0.20175268488	0.09671180414	0.1920330118	0.33629809286	0.17320439262
a20	0.1108569106	0.171280026	0.2187660224	0.23642512964	0.2626718886
a39	0.19590704564	0.1527447434	0.1974795408	0.26963333364	0.1842353182
a28	0.13513474996	0.2160102874	0.2593490636	0.2390096994	0.1504961628
a31	0.14480880928	0.1923704472	0.22777466	0.2613472722	0.1736988228
</S>	0.1941709078	0.1795353038	0.1443013488	0.26742759	0.2145648562
