 	i	bambini	non	possono	mangiare	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
a31	0.0254495782	0.0163788475284	0.010442715223	0.016032098992	0.00943956072	0.008112238036	0.02017127878	0.05126364998	0.03712325056	0.07162437458	0.10452875482	0.2796554104	0.12219936	0.2275789034
a27	0.0056796484552	0.000839749944	0.022021167444	0.0304343253	0.064389028092	0.115838877548	0.0701763196	0.12976732694	0.10525676248	0.1821848992	0.04261812756	0.07039435574	0.14614642932	0.0142529627972
a20	0.00644090416576	0.0742895799637	0.022444722728	0.0231764827231	0.054368939834	0.01019108834	0.0266203870972	0.0846451154	0.0988895244	0.3287437426	0.054322187688	0.07823080486	0.04298069262	0.09465583237
a31	0.0328814045736	0.0250614777781	0.025299773316	0.0166342056326	0.09100290808	0.04920982314	0.05667616174	0.1293939833	0.075886342	0.2758302313	0.05186056568	0.064242281	0.06780768248	0.03821314836
a37	0.0146070696194	0.00825094095336	0.0049286580654	0.00987606119352	0.051951145122	0.022823491396	0.0438589167335	0.196409425672	0.1561840688	0.142246981	0.082830726108	0.12357420294	0.09150023584	0.050958041902
a31	0.043828335217	0.0168843300892	0.003643315588	0.0048261812244	0.02975037598	0.02568355668	0.0251196959086	0.161943559188	0.1473029006	0.1014601742	0.09453231546	0.2109221438	0.0873017126	0.0468014231068
a27	0.03219108269	0.0158309358978	0.0069485322272	0.013101042538	0.0263614514	0.047658550746	0.0576743347566	0.160385624774	0.1262140688	0.1438152552	0.09665569942	0.1231317611	0.1033156054	0.04671606894
a37	0.035640276702	0.0050920006914	0.001935714924	0.004902487424	0.02223083774	0.027403493476	0.0305653857776	0.14429549508	0.0961682574	0.10409057103	0.164445154926	0.218849879	0.1098437638	0.0345366992
a31	0.04726339368	0.018108531317	0.008170376036	0.015367010848	0.02797114216	0.05122983372	0.041193187246	0.10834150278	0.0919510042	0.088202555	0.15152468232	0.2320101208	0.0948269258	0.0238396897
a22	0.02319939074	0.0102901857468	0.007383116938	0.01408756364	0.02054948707	0.030258379144	0.04238165395	0.111496905171	0.11324082314	0.1251861342	0.10407249428	0.2422538338	0.0937243444	0.0618756728
a31	0.01200019716	0.0030376797057	0.005087000034	0.00983238688	0.019928015214	0.03034131053	0.0524736823	0.17390086252	0.087846338	0.0759739975	0.12252432284	0.2078957214	0.1424968086	0.0566616874
a20	0.0220441602	0.015546472926	0.018440512284	0.03476720522	0.02751031896	0.01763799996	0.0275820261	0.082169232226	0.0672404898	0.1068569666	0.155572605	0.23919636448	0.1359902846	0.0494453722
