 	ora	io	sto	studiando	di	di	imparare	di	diventare	maestra	</S>
a33	0.17030488076	0.02978747208	0.01855043572	0.01922325084	0.02453789018	0.03653538368	0.0806027001	0.0815225762	0.0792174118	0.197956994	0.2617609854
a31	0.0401112052784	0.0337633859127	0.026424750428	0.10106318653	0.05931337243	0.2230698507	0.21200063792	0.047276448	0.210793437994	0.0304194433	0.0157642253489
a7	0.0751100653472	0.0118579377	0.00929687644411	0.107442024762	0.08363945768	0.08774219594	0.20830206694	0.0783522724	0.1949935046	0.118931247977	0.0243323974258
a0	0.0338123689844	0.102065929091	0.031726578892	0.091040556326	0.1173189666	0.1099678382	0.248795207	0.1447348896	0.063161261526	0.0324211880408	0.0249552606123
a31	0.0392755054541	0.0951707929454	0.032534735218	0.115148822224	0.167625614	0.1014916064	0.183911812	0.1127953118	0.10809592934	0.0350751343932	0.0088747440702
a37	0.0143260105958	0.01783287115	0.00810241363242	0.06404101602	0.08617282004	0.0874447286	0.181503418	0.249241168	0.074742045	0.200327167828	0.016266354568
a8	0.012093263078	0.02264438974	0.0252644744	0.08652180306	0.07321298032	0.0646229182	0.255426786	0.123524881	0.1771576706	0.12055431347	0.0389764901
a37	0.0359434489137	0.057963132763	0.0165439669549	0.0426554566	0.0834045752	0.0703380244	0.303057154	0.1192920768	0.1504876143	0.09765492237	0.0226596264
a31	0.050546071348	0.0812083864	0.0163168405741	0.0576754547	0.0706411763	0.0436348956	0.2648515008	0.0867797122	0.1310288684	0.143991559973	0.053325521
a17	0.013917849254	0.02774144972	0.0227976169807	0.0257646712	0.05361665788	0.057263418988	0.278382702	0.1519968388	0.194668251	0.130446094537	0.0434044404
a37	0.032409974644	0.019037943748	0.0069032006624	0.0143038664	0.0357621653	0.0511709812	0.2845130648	0.14977494052	0.2111764898	0.1420615858	0.0528857784
a31	0.0582203384	0.0904698857	0.0108057652078	0.01306790414	0.02736425	0.03942769518	0.1880814486	0.1445758471	0.17582033214	0.21100261115	0.0411639214
a14	0.021192140848	0.035277086634	0.0186885194568	0.017755006694	0.0580222415	0.05901231336	0.379642785	0.1233493676	0.0995477744	0.156105833624	0.0314069322
a3	0.03295939948	0.033277265	0.01179789508	0.01676064008	0.0341908806	0.0648437086	0.3126434848	0.1097943948	0.0877265526	0.222823309682	0.07318246614
a11	0.03782774306	0.11555376202	0.010399353216	0.01092117956	0.03124033088	0.05791295034	0.2377818034	0.14389706164	0.10295374908	0.20291680711	0.04859522794
a35	0.03944642656	0.11155357414	0.0193013406476	0.008472509236	0.022943286952	0.0446070072	0.2086374428	0.14894989634	0.16701472584	0.17242843422	0.05664534688
a8	0.044741630444	0.041560811806	0.021536897928	0.010539429554	0.027367982388	0.04828305	0.2159692638	0.123601814	0.1776236292	0.211143051974	0.07763243956
a23	0.046753573362	0.03756757776	0.0207510838446	0.01181586276	0.030010488946	0.05488129592	0.2084305828	0.1238664714	0.1858568832	0.209465354466	0.07060079734
a31	0.04823486192	0.0312123631	0.0171559831708	0.012876999734	0.03341548774	0.06383866652	0.257167846	0.1484673728	0.173380222	0.181708260588	0.03254193491
a11	0.05122469014	0.06865352648	0.017494234942	0.01747322732	0.07850157948	0.08226448063	0.088568282	0.102904347	0.2042348898	0.259682427152	0.0289983123
a10	0.04571300916	0.035907428	0.0621878305	0.02429646792	0.03430315596	0.0582378184	0.225495768	0.1482367808	0.1437718228	0.1425219934	0.07932792946
a31	0.0717590502	0.07284300646	0.104713919976	0.02379570646	0.0291282381	0.0490666964	0.201721991	0.1255245188	0.1495070024	0.1178130794	0.054126795036
a10	0.09294803764	0.06519147932	0.05124662763	0.04026382322	0.05511126964	0.0660635086	0.1766526674	0.1269886936	0.0872284358	0.1892659852	0.04903948106
a35	0.05745354673	0.07249014134	0.045334163	0.040140985486	0.03570481144	0.043874747	0.29778032	0.145419551	0.056762637	0.128752169	0.07628690778
a20	0.08473602121	0.06582944656	0.03551631778	0.04668917396	0.03023867208	0.0355189392	0.245297448	0.1684851282	0.0724800686	0.1363845162	0.078824262784
a31	0.076657692836	0.07110532032	0.09115090422	0.038332129172	0.03316338288	0.0450671362	0.3131981158	0.1167394452	0.05858931286	0.0878952108	0.068101356575
a20	0.075735474326	0.0425008004	0.03842422318	0.05380188596	0.05806944388	0.0708158434	0.2109470292	0.108159588	0.0707431394	0.172548806	0.09825378068
a31	0.0738679330002	0.060055116254	0.04515204128	0.0407485147	0.03987991446	0.04312004612	0.3153919532	0.1016608112	0.05808722752	0.1234252768	0.0986111788368
