 	il	medico	mi	ha	detto	di	non	mangiare	dolci	però	a	me	mi	piacciono	e	li	mangio	</S>
a31	0.1164395838	0.009456137916	0.014936053272	0.0081352582054	0.017431281182	0.0028992522808	0.004375764362	0.01492925352	0.01506174	0.04558776906	0.0347181198	0.03427975786	0.0261347434	0.0856518028	0.0923141436	0.06774099332	0.222310588	0.1875977752
a39	0.008541485164	0.00295899758402	0.0015602188604	0.0050436780002	0.0043512760056	0.06190081472	0.02622471546	0.06304605452	0.092337599514	0.138134978192	0.06465659752	0.1267019344	0.04172172164	0.1629196486	0.0917076346	0.0179462766	0.077586220294	0.01266014033
a31	0.0330528338678	0.0361909994446	0.0262239696401	0.0962348709237	0.0085760922696	0.1609482978	0.02743726266	0.1181892812	0.145453627112	0.0245310272254	0.028991588	0.0230178827	0.0216640982	0.041784946628	0.05069821327	0.04875101347	0.07553061274	0.03272338041
a8	0.00225238910924	0.00100626735744	0.00338432696538	0.00399405631808	0.00510724056912	0.023988051408	0.021405945662	0.08392666614	0.138347029172	0.0337501267011	0.03995092988	0.0311090004	0.0168640339	0.0587141082	0.331414334	0.0842869452	0.08395018161	0.036548362868
a31	0.0150834256093	0.0120445031806	0.0176904151291	0.0496942915774	0.032153206323	0.1713535686	0.0488115715	0.0844429606	0.08698044106	0.0540159173422	0.04962782856	0.0467712168	0.0487634037	0.0624529676	0.06985518118	0.0282276998	0.097079296766	0.0249521438897
a35	0.0098318955554	0.000780409975634	0.0057009479506	0.0147060259689	0.0144109623915	0.12326561312	0.01017313764	0.0312439916	0.09212352451	0.0470361630569	0.02886222538	0.0556712485	0.03191352608	0.1026254001	0.082657877	0.1315886156	0.17295814968	0.04445026574
a31	0.0149842407602	0.00137598029256	0.00339681999584	0.0105187824121	0.00614329943016	0.15740432076	0.015285402226	0.0279822428	0.0533902043	0.055310709353	0.10029805052	0.10028944868	0.04477255932	0.0905465466	0.068382642	0.06123613732	0.14973936	0.038943270258
a33	0.020915519396	0.001400130902	0.010719517062	0.0327424228798	0.0140689147076	0.05342571762	0.0097537211	0.02969470986	0.03816109666	0.0214013102608	0.02938344196	0.07307544706	0.01950055724	0.122704725	0.1258023626	0.1308312762	0.2236526982	0.0427664642
a23	0.019281259146	0.0010313140806	0.0034076160846	0.017807758175	0.0294027467192	0.0726837784	0.01161042856	0.03295789356	0.03175042812	0.0417860886703	0.055329151032	0.1330666124	0.04108729894	0.1179910304	0.07616605932	0.07657687974	0.1805379026	0.05752576836
a31	0.057694713464	0.0015917182596	0.0054647387384	0.0329990542747	0.0495843100021	0.04134490662	0.014116470476	0.03261649874	0.0256396166	0.0221429535332	0.022987651592	0.05944028234	0.02378879374	0.1364048766	0.1040174668	0.10434826512	0.23468482	0.031132854
a37	0.0425083509	0.00913877516	0.020900486568	0.038406977089	0.0117247999667	0.02881613858	0.01215048982	0.02343461086	0.0227173334	0.02068241038	0.02887889796	0.0359819776	0.01886835954	0.059656232	0.1827489352	0.1665519972	0.195191286	0.0816419764
