 	il	cibo	vuole	mangiato	appena	lo	cucini	che	è	più	saporito	</S>
a8	0.02658316264	0.23147333412	0.009682225614	0.011584392378	0.0667464964	0.1357486756	0.0515492014	0.14775345192	0.02304685936	0.04409224854	0.118484641	0.133255332
a3	0.0216574018649	0.43984485006	0.017350422016	0.00623931772	0.009896871521	0.2458040252	0.02039825268	0.003769495016	0.000933256363	0.0028252605124	0.0562875737948	0.174993289436
a31	0.03105310754	0.095194972068	0.0227610574464	0.0139757539674	0.0112151705052	0.357680702	0.2715146958	0.046067191106	0.0076495029304	0.0073077782936	0.0906988187098	0.044881265808
a7	0.03461605596	0.06081255444	0.00603133856	0.011602516086	0.00598136181664	0.2673363662	0.1734629268	0.1433826372	0.0343327466724	0.0187159580027	0.164966585303	0.0787589393069
a20	0.046388314916	0.21446650812	0.080184361811	0.07019173216	0.00823586201134	0.1685084256	0.1149089244	0.00968448202	0.00283922534	0.004209276888	0.212322145818	0.068060761468
a24	0.07083367657	0.267985209	0.0434363555514	0.16119575776	0.0073695554886	0.157885069	0.06466771714	0.00851607634	0.00275651012	0.00389885658	0.13398636756	0.077468870278
a31	0.09311845684	0.2220258448	0.102630746376	0.0423612177	0.0515302715112	0.1514000338	0.09143123074	0.02122243174	0.0151383706	0.015540588	0.1177390306	0.075861791908
a20	0.05779558209	0.1952409966	0.052641433126	0.12528310854	0.0162019402459	0.1294968624	0.1054792938	0.02871365934	0.017146689788	0.0189808219332	0.153504438017	0.0995151889728
a31	0.06809553922	0.2335420172	0.118810327606	0.03218036656	0.0101986749526	0.1459237764	0.1188102416	0.04101589472	0.03922582494	0.03259574038	0.1136766568	0.0459249678908
a28	0.09546836202	0.2245474338	0.0534268707	0.02274781348	0.0153393338	0.1997773678	0.02696614186	0.0385950324	0.05553201404	0.04123959462	0.15202941754	0.074330667536
a31	0.057749064426	0.2461949562	0.15175146704	0.0467173573	0.01627208912	0.0821567556	0.0188298794	0.04909306292	0.05763089506	0.0707028089	0.178524176	0.024377522072
a3	0.1185016345	0.233337763	0.083554985456	0.13306799704	0.0365719468	0.0849764128	0.029710328	0.0569688703	0.0483194622	0.05027043286	0.076047289	0.048672871346
a31	0.087186909068	0.2570434714	0.139236291604	0.06264857066	0.0335277314	0.0413183128	0.01479617736	0.065212009	0.07369266368	0.0359552978	0.1649254882	0.024457068728
a35	0.10546590844	0.2112878398	0.103657520826	0.10446258328	0.0881264812	0.0737781518	0.0301127641	0.05352682624	0.04330121596	0.05063401864	0.06790026312	0.06774641832
a31	0.09878545706	0.236137562	0.113995432619	0.09932454274	0.03850012992	0.03344226774	0.01346777154	0.06551027146	0.0460240383	0.0418803501	0.18927174714	0.02366042674
a20	0.1083668576	0.2186536086	0.108111455026	0.09210927586	0.0957164482	0.04981875734	0.0287511972	0.04527264668	0.039748938012	0.06060824684	0.07944218246	0.0734003867
a0	0.088094532226	0.2192117586	0.097780698156	0.12006440316	0.042618137	0.0270730602	0.0219394523	0.04647780364	0.04639974566	0.06189146372	0.200159306	0.0282896053
a31	0.0913744003	0.149543376	0.076859054098	0.08713450128	0.0825514748	0.0233891656	0.0294520524	0.08037193284	0.0524011505	0.0626859821	0.2055107244	0.0587262296
a38	0.1162303582	0.218941254	0.0714349039	0.0899009874	0.0916291234	0.0319589096	0.027824969	0.03623385506	0.030027755792	0.06197233882	0.1005479714	0.12329759508
a8	0.09472950594	0.1453114268	0.072879267846	0.0915479325	0.0708789392	0.0452107742	0.0436244532	0.03980208272	0.04306199666	0.083250998	0.1936283556	0.0760742458
a31	0.091491335	0.1112900876	0.0664877052	0.07448161906	0.0813316964	0.0579195856	0.0574537516	0.0639723427	0.0497077292	0.070904943	0.1977701078	0.077189074
a46	0.12639342	0.2244068844	0.0662723513	0.07073025312	0.0892527166	0.0345764294	0.0346117806	0.0327422117	0.03156948304	0.049968717132	0.114638006	0.12483775174
a31	0.08369154514	0.119102015	0.06279418258	0.07386735182	0.0785729628	0.0583843198	0.0545820576	0.0398363496	0.0396159396	0.06126167066	0.19399485614	0.1342967486
</S>	0.13986652476	0.200291368	0.05331373712	0.05699203706	0.0700221064	0.0372643278	0.0376708164	0.0345554017	0.03687668228	0.061426794774	0.1264268852	0.14529333988
