 	questa	canzone	venne	scritta	molti	anni	fa	da	un	nostro	poeta	</S>
a31	0.022303434466	0.05315530824	0.07059346232	0.02616046086	0.16339059726	0.08607435198	0.0455967202	0.02244908082	0.031075657396	0.199839309416	0.14753350104	0.13182814914
a11	0.0005882217552	0.0033296936176	0.0207672476792	0.02149227757	0.2622475178	0.0982035336	0.08510247456	0.10469406996	0.305908649476	0.0509739336	0.0388599069566	0.007832476906
a15	0.00867748162714	0.0075679834527	0.029541165448	0.06483539773	0.363671563	0.17769106626	0.04266191488	0.026995034584	0.164325490221	0.060015542053	0.0320941143653	0.0219232909285
a11	0.0098323180471	0.082762277111	0.0465901256	0.0641317518	0.352255235	0.10050541856	0.0536065312	0.0545006703	0.1430285852	0.0443226365556	0.0353269137764	0.013137528265
a13	0.037366618774	0.104828291046	0.0547954786	0.1010254164	0.29832907	0.0805807188	0.0456626126	0.02536159586	0.1379368852	0.05113806962	0.0412646569863	0.021710571514
a7	0.03637531618	0.1228474281	0.0633066406	0.1162844697	0.286849098	0.0946113936	0.05750103684	0.0298727688	0.0651917984	0.067878989172	0.0455872785145	0.013693795954
a18	0.04396432028	0.15737268328	0.090702556	0.0979077766	0.2467166292	0.1004809844	0.0521698044	0.02100273906	0.0470382366	0.0708749258908	0.0469861391769	0.0247832065928
a31	0.08371612496	0.15090102902	0.1096022184	0.128840635	0.209534128	0.09124336	0.0365644974	0.011801259	0.0293765714	0.07939194355	0.0445932273385	0.0244350246602
a11	0.1045242566	0.16865668552	0.102632687	0.04708528998	0.25695660868	0.09286012216	0.03182019708	0.010243137908	0.02135745974	0.0850793703261	0.0508007067627	0.0279834742458
a39	0.06850654496	0.05893225088	0.0962072208	0.0512794364	0.2613859618	0.1007565828	0.042344627	0.0386961773	0.0520857526	0.0827356454696	0.0700012688061	0.0770685407824
a31	0.1111057694	0.12496617184	0.1489695275	0.02570288434	0.1968293174	0.0733415862	0.05630887886	0.023124326908	0.063495307194	0.0868465826592	0.0475094188587	0.041800215977
a11	0.11568678358	0.1515005156	0.1261044214	0.0315144904	0.1723965036	0.09943687174	0.0707013204	0.01446630576	0.0441968835	0.08761211761	0.0586102570724	0.02777354441
a18	0.05464599888	0.04598547072	0.1076134286	0.04803544604	0.182550084	0.1031865636	0.0957787728	0.0329791116	0.0832030672	0.08855857278	0.067227496893	0.0902360159948
a15	0.03917982128	0.18028495594	0.0799519934	0.04137442616	0.16664279352	0.112342889	0.082511355	0.02414295578	0.0963164924	0.08718669954	0.0507107193174	0.0393549220692
a31	0.02912265022	0.07418931746	0.1324203908	0.04824809908	0.1192470316	0.0958883514	0.0865701589	0.0623756864	0.1115968208	0.11810754426	0.06983528408	0.052398652
a11	0.03818733542	0.19340876694	0.0658304028	0.03627618214	0.1417928916	0.0880967058	0.1542805428	0.021463322	0.0646992244	0.09430081998	0.0767850341576	0.0248787759206
a35	0.04303094012	0.01914276942	0.1472058834	0.0516386276	0.0960839864	0.0871323312	0.154979685	0.04174021828	0.0775937219	0.119093057	0.0875744601712	0.0747843101288
a8	0.02832175604	0.032869876	0.1396180696	0.0373162398	0.07541148072	0.111139621	0.1400361564	0.05477431886	0.0696044762	0.11902265646	0.093112082874	0.098773256668
