 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a	0.938371	0.0485494	0.0038366	0.00147154	0.00144604	0.00145323	0.00177603	0.00309641
p	0.602197	0.314482	0.0149694	0.00475798	0.00912241	0.012108	0.0116569	0.0307056
e	0.203828	0.374793	0.176733	0.0107604	0.00700391	0.0130183	0.0362948	0.177568
t	0.350237	0.55989	0.0167705	0.00812426	0.00985797	0.0114435	0.0108694	0.0328072
à	0.174632	0.308169	0.204339	0.0171047	0.00773434	0.0156406	0.0483214	0.224058
c	0.163504	0.773247	0.040948	0.00257723	0.00241248	0.00462933	0.00463414	0.00804748
i	0.103073	0.464548	0.357618	0.0268975	0.00582408	0.00455177	0.00824164	0.0292458
a	0.185216	0.41855	0.175197	0.0212959	0.028818	0.0458918	0.0414934	0.0835372
k	0.151022	0.180532	0.37688	0.0390299	0.0322432	0.0429209	0.0420416	0.135331
è	0.0437663	0.0810697	0.293455	0.24172	0.0355596	0.0134706	0.0809387	0.210021
c	0.0964808	0.225437	0.483395	0.101347	0.019577	0.0189014	0.0152313	0.0396308
c	0.0401966	0.146281	0.401386	0.191025	0.0672854	0.00950027	0.0373533	0.106972
i	0.0653188	0.107897	0.320936	0.190825	0.0934805	0.0641188	0.0538483	0.103575
a	0.0347781	0.0397576	0.142035	0.464102	0.113636	0.0373666	0.0840571	0.0842674
u	0.0439276	0.0462933	0.0795827	0.442944	0.172794	0.0218215	0.0743919	0.118245
s	0.0493788	0.0501558	0.0603609	0.348099	0.190471	0.0248971	0.106076	0.170562
e	0.0226289	0.0229132	0.0297996	0.193837	0.198311	0.0199274	0.119565	0.393017
n	0.0388523	0.0419196	0.0605757	0.1906	0.306636	0.0405421	0.0845871	0.236287
d	0.00765416	0.00820333	0.041441	0.151757	0.263574	0.0980627	0.190809	0.238499
ì	0.0224674	0.0227305	0.0247044	0.0525227	0.128087	0.0518235	0.123152	0.574513
n	0.010482	0.0156608	0.0300377	0.121459	0.356156	0.292396	0.0786945	0.095113
n	0.00949124	0.0118512	0.0594303	0.179584	0.266849	0.0584972	0.095217	0.319081
u	0.0296109	0.0299219	0.0359921	0.106303	0.16803	0.117505	0.144977	0.36766
n	0.0228605	0.0147195	0.0148559	0.0230851	0.0674602	0.154866	0.198113	0.504039
e	0.00515804	0.00557746	0.0161965	0.0966085	0.181836	0.25829	0.221065	0.215269
i	0.0248093	0.0160506	0.01585	0.0196179	0.0375692	0.082765	0.218021	0.585317
g	0.0125927	0.00931169	0.0100829	0.0197438	0.06033	0.160026	0.279207	0.448706
e	0.00293603	0.0029073	0.0126722	0.0515391	0.0889286	0.29237	0.380043	0.168603
n	0.0253827	0.0175306	0.0177909	0.0202716	0.0351819	0.06697	0.253701	0.563171
i	0.00223789	0.00238752	0.00698998	0.0494089	0.107522	0.284243	0.40148	0.145731
t	0.0281117	0.0176231	0.0167209	0.0207315	0.0347223	0.0811057	0.298626	0.502359
ò	0.00375306	0.00293225	0.00333851	0.00631776	0.0220871	0.166539	0.549602	0.24543
r	0.004283	0.00366445	0.00563399	0.00885641	0.0224161	0.0671072	0.501753	0.386286
i	0.00783922	0.00767658	0.00895695	0.017835	0.0511988	0.0807075	0.409529	0.416257
</S>	0.0228452	0.0199133	0.0171382	0.0281737	0.0591599	0.0871317	0.275318	0.49032
