 	noo	abbiamo	deciso	che	oggi	avevamo	andare	alla	spiaggia	con	mio	fratello	però	lui	sapeva	che	faceva	freddo	e	non	è	venuto	ma	ma	lì	che	il	mare	non	mi	piace	quando	fa	freddo	</S>
e	0.837098	0.0298242	0.026025	0.0126519	0.00289784	0.00541052	0.00305359	0.00280456	0.00279981	0.00280505	0.00279678	0.00282457	0.00280436	0.00291466	0.00276213	0.00299694	0.00387433	0.00278079	0.00283531	0.00280972	0.00277644	0.00286746	0.00278487	0.00284076	0.00287432	0.00276762	0.00277037	0.0028427	0.00275913	0.00275425	0.00279124	0.00276153	0.00275745	0.0029155	0.00596594
m	0.497151	0.14905	0.0399824	0.0202791	0.00732315	0.0063181	0.00518355	0.00734487	0.00967917	0.00822929	0.00701052	0.00937486	0.00850524	0.00923394	0.0091268	0.0100964	0.0112734	0.00941807	0.00762214	0.00586879	0.00805467	0.00521706	0.00807067	0.0084287	0.00761088	0.00806693	0.00656236	0.0046525	0.00431346	0.00839886	0.00701657	0.0174721	0.0173447	0.030007	0.0207128
ì	0.190031	0.137573	0.0832162	0.0378264	0.0134196	0.00748591	0.00931743	0.0155806	0.0196373	0.0177624	0.0149543	0.0208454	0.0163839	0.0180284	0.0156632	0.0166205	0.0150869	0.0211341	0.0138901	0.0109107	0.0135318	0.00814154	0.0165081	0.015128	0.0126243	0.00967058	0.00792347	0.00758176	0.00591961	0.00490577	0.0072365	0.00955899	0.0171043	0.0288158	0.139982
d	0.23212	0.496015	0.0645321	0.0308552	0.00519718	0.0127818	0.00750979	0.00526015	0.00465932	0.00532387	0.0052415	0.00573422	0.0044812	0.0062423	0.00508054	0.00588226	0.0114125	0.00546327	0.00459518	0.00444305	0.00373143	0.00406249	0.00480271	0.00451729	0.00452553	0.00299568	0.0029558	0.00382987	0.00396016	0.00366522	0.00304329	0.00895603	0.00849043	0.0112107	0.00642282
e	0.101878	0.123594	0.0941464	0.0666704	0.022492	0.018335	0.0247641	0.0228962	0.0233744	0.0240573	0.0221645	0.0262354	0.0230452	0.0271242	0.0132749	0.0229414	0.0270436	0.0212532	0.0229894	0.0213704	0.0177052	0.0155804	0.0211965	0.0235414	0.0214848	0.0105979	0.0102875	0.0167604	0.00917845	0.00685181	0.00833279	0.00708055	0.0107203	0.0172924	0.0537398
c	0.0544426	0.260749	0.0453066	0.037446	0.017243	0.0268178	0.0336586	0.0204007	0.0189617	0.021223	0.0201823	0.0240271	0.0189023	0.0292178	0.0150906	0.0236306	0.0428252	0.0185952	0.0196265	0.0192851	0.0141707	0.013879	0.0181915	0.0200857	0.0183534	0.00927185	0.00887059	0.0132972	0.0132172	0.0119264	0.00759852	0.015254	0.0157304	0.0266159	0.0259057
i	0.0359983	0.140066	0.312013	0.175537	0.012403	0.0242621	0.0100057	0.0097779	0.0108062	0.010169	0.00932986	0.0106464	0.0104786	0.0106337	0.00890662	0.0114099	0.01042	0.0100868	0.0101966	0.00908504	0.0100399	0.0104861	0.00986266	0.010764	0.0112888	0.00961373	0.00951703	0.0113462	0.00613538	0.00404801	0.0117229	0.00269747	0.00465057	0.0143274	0.031269
d	0.0282423	0.12754	0.0488611	0.0416072	0.0265962	0.0229699	0.0361135	0.0298757	0.0283822	0.0309737	0.0294484	0.033974	0.0284853	0.0361247	0.0162716	0.0280786	0.0374132	0.0262211	0.0291872	0.0288043	0.0204974	0.0198574	0.0264783	0.0293436	0.0260807	0.0113482	0.0112493	0.0205376	0.0136699	0.00944693	0.00854664	0.0109499	0.0167344	0.0259259	0.034164
è	0.00879739	0.0409696	0.185424	0.21538	0.0208842	0.0625397	0.0181126	0.0142612	0.0148743	0.0143792	0.0136004	0.0146472	0.0146677	0.014329	0.013683	0.0149297	0.0141303	0.0141326	0.0142371	0.0137484	0.014416	0.0183347	0.0140723	0.0151895	0.0169585	0.0146294	0.0159852	0.0226727	0.0115905	0.00984689	0.0257185	0.00594685	0.007152	0.0258199	0.0439404
t	0.0478197	0.187074	0.131602	0.0774769	0.0211582	0.0221026	0.0229667	0.0223548	0.0217691	0.0225159	0.0222677	0.0229474	0.0216125	0.0225554	0.0169054	0.01902	0.0219431	0.0216241	0.021287	0.0216473	0.0194323	0.0160184	0.0215554	0.0210045	0.0192498	0.0139783	0.014071	0.0177931	0.0153498	0.00651701	0.0115125	0.00560445	0.00535327	0.00688774	0.0170224
