 	guardando	le	nuvole	capisco	che	piove	</S>
k	0.976793	0.0103771	0.00338839	0.0016882	0.00154234	0.00271844	0.00349214
a	0.671788	0.0967042	0.0807861	0.00589247	0.0226037	0.0449295	0.0772962
n	0.475334	0.263029	0.130476	0.0107055	0.0138282	0.065559	0.0410685
o	0.0857647	0.220166	0.323595	0.0152649	0.0225483	0.114574	0.218087
n	0.132989	0.289984	0.436659	0.0100467	0.0108224	0.0636569	0.055842
ò	0.049433	0.176497	0.298035	0.0489112	0.0246535	0.162604	0.239866
n	0.124753	0.292939	0.501298	0.0160654	0.00948934	0.0187259	0.0367301
t	0.0553803	0.19977	0.28204	0.192284	0.0500103	0.0490436	0.171471
a	0.0993228	0.123888	0.307609	0.176782	0.123985	0.0555815	0.112831
t	0.0726352	0.0954081	0.225818	0.420699	0.0507302	0.0583599	0.0763499
e	0.0603029	0.0635239	0.0860166	0.319647	0.0728234	0.0628447	0.334842
s	0.0655504	0.0774915	0.125905	0.518791	0.0450846	0.0484844	0.118693
m	0.0402267	0.0414063	0.0483581	0.187268	0.205759	0.15252	0.324462
à	0.0251089	0.0445257	0.104005	0.283461	0.246485	0.106357	0.190058
n	0.0346537	0.0500998	0.0868199	0.37829	0.225811	0.0282413	0.196085
t	0.0158098	0.026949	0.0680214	0.278131	0.0498756	0.0973686	0.463845
e	0.031656	0.0325036	0.0347396	0.0702248	0.166526	0.193664	0.470686
a	0.0249394	0.0258492	0.0284645	0.0442361	0.241974	0.168256	0.466281
n	0.0283037	0.0292729	0.031909	0.0647625	0.282019	0.164235	0.399498
o	0.00760947	0.0127721	0.0337739	0.140095	0.400187	0.155578	0.249984
ò	0.0199878	0.020529	0.0222612	0.026863	0.0647747	0.319706	0.525878
k	0.00517588	0.00601299	0.00866474	0.0210079	0.0826415	0.647593	0.228904
a	0.0054099	0.00753745	0.0170847	0.0970045	0.356662	0.289698	0.226604
v	0.0113469	0.0116279	0.0118178	0.0142025	0.0265772	0.640261	0.284167
r	0.00344158	0.00465183	0.00858428	0.073407	0.268852	0.466658	0.174405
è	0.00206982	0.00213571	0.00227746	0.00283761	0.0163294	0.793013	0.181337
c	0.00147105	0.00187463	0.00276722	0.00493819	0.0204898	0.745536	0.222923
h	0.00264975	0.00918114	0.0243127	0.111779	0.14124	0.539316	0.171521
i	0.00700689	0.00708196	0.0070147	0.00861991	0.0578715	0.651745	0.26066
</S>	0.00883772	0.00887217	0.0087743	0.00946954	0.024953	0.692493	0.2466
