 	la	mia	mia	mamma	mio	padre	mia	mamma	e	mio	padre	eh	non	sono	stati	mai	in	Grecia	</S>
e	0.868326	0.0556309	0.0179096	0.0114603	0.00569247	0.00325491	0.00309275	0.00346293	0.00255988	0.00263364	0.00249639	0.00279257	0.0025205	0.00251338	0.00249338	0.00249966	0.00249819	0.00274985	0.00541315
d	0.424164	0.316802	0.0301571	0.018186	0.00731078	0.00409559	0.00645221	0.00841768	0.00702423	0.00560497	0.00674572	0.00571151	0.00654358	0.0109815	0.0171942	0.0225457	0.0246999	0.0519342	0.0254293
i	0.1014	0.363439	0.186013	0.0245783	0.00819764	0.008128	0.0121805	0.0131047	0.0152252	0.0109061	0.0118167	0.0110286	0.0171281	0.0238304	0.00894201	0.00795542	0.012165	0.0652456	0.0987159
k	0.183424	0.476797	0.0364237	0.0291477	0.0222999	0.0140958	0.0165017	0.0203283	0.00840814	0.00957333	0.00730961	0.0124081	0.00784881	0.00943278	0.0102608	0.0146286	0.0157708	0.0706266	0.0347149
ì	0.0824957	0.303244	0.157491	0.045772	0.0158921	0.015977	0.0220666	0.023132	0.0242646	0.0200936	0.0170096	0.0206871	0.0233882	0.0252865	0.00887378	0.00733159	0.0169154	0.0634678	0.106612
m	0.128269	0.705999	0.0580784	0.0141582	0.00779572	0.00777808	0.00720668	0.00777181	0.00425676	0.00442831	0.00315418	0.005677	0.00430416	0.00562656	0.00433183	0.00467874	0.00465443	0.010584	0.0112477
m	0.0403809	0.127144	0.134821	0.161071	0.101474	0.0546175	0.0531629	0.06877	0.0301678	0.02814	0.0132915	0.0306316	0.019477	0.0163048	0.00798346	0.00540281	0.00867193	0.0211846	0.0773038
u	0.0357937	0.168377	0.127666	0.158641	0.112945	0.062012	0.0584233	0.0774816	0.0194544	0.025543	0.0084909	0.0320866	0.0127121	0.0115385	0.00800592	0.0101389	0.0168649	0.0303019	0.0235236
e	0.0228934	0.107683	0.304552	0.206648	0.0804226	0.0389405	0.0356642	0.0397965	0.0173795	0.0232346	0.00892916	0.0289177	0.0130647	0.0122875	0.00798489	0.00808065	0.0122757	0.0185015	0.0127443
m	0.0263643	0.0957428	0.28389	0.150364	0.04118	0.0399208	0.0404065	0.0416345	0.0348219	0.0338975	0.0170805	0.0363765	0.0305788	0.0300862	0.0112367	0.0106082	0.0121856	0.0266996	0.0369256
à	0.0191385	0.0192868	0.0258778	0.066944	0.119775	0.146332	0.10216	0.100867	0.0383993	0.0541512	0.0202529	0.0869582	0.0255734	0.0136714	0.0103527	0.00675939	0.0106946	0.0188323	0.113973
n	0.016162	0.0774425	0.216351	0.277989	0.1317	0.0480401	0.0315807	0.0348879	0.0228828	0.0231443	0.0152607	0.0250714	0.0212234	0.0202807	0.00674145	0.00521775	0.00486576	0.0101363	0.0110218
a	0.0193079	0.0588406	0.198448	0.170409	0.109514	0.0603921	0.0695444	0.0867871	0.0391534	0.0408377	0.0101627	0.0458724	0.021287	0.0134744	0.00629223	0.00524906	0.00732074	0.0120188	0.025089
m	0.0200063	0.0305959	0.137773	0.255934	0.159767	0.0662916	0.0502972	0.0594876	0.0301006	0.0272637	0.0145634	0.0344085	0.0256231	0.025767	0.00928503	0.00845291	0.00859926	0.0195415	0.0162423
u	0.0102912	0.0105418	0.0140877	0.0333752	0.0606764	0.133611	0.114772	0.108805	0.0586768	0.0857087	0.0334662	0.113492	0.0394662	0.0166581	0.00807143	0.00600407	0.00819082	0.0141492	0.129955
