 	Marìa	però	sta	ora	sta	seduta	nel	giardino	e	non	può	rispondere	al	telefono	non	può	parlare	al	telefono	</S>
e	0.794209	0.0614878	0.0370137	0.0159385	0.00640992	0.00638726	0.00531282	0.00524918	0.00529007	0.00511889	0.00559582	0.0050847	0.00508328	0.00509272	0.00507337	0.00507622	0.00509392	0.00512998	0.00531126	0.0110415
M	0.606365	0.063181	0.04532	0.0198044	0.0120146	0.00766139	0.0119154	0.0108651	0.0102517	0.00946268	0.00500364	0.0165674	0.0145334	0.0117041	0.0149436	0.010449	0.0261897	0.0383034	0.0298727	0.0355917
a	0.184865	0.284732	0.0870626	0.0249245	0.0273227	0.0155977	0.0252286	0.0229553	0.0286221	0.0250494	0.0171267	0.0211422	0.017567	0.0200571	0.0149125	0.0135	0.0083205	0.016117	0.0297961	0.115101
r	0.508642	0.0818325	0.0417295	0.0338965	0.0145662	0.0133326	0.0110091	0.0100874	0.0112996	0.0115389	0.0137525	0.0166411	0.0119211	0.0100909	0.013705	0.0157139	0.0263738	0.04726	0.0567631	0.049844
ì	0.220557	0.372475	0.0323363	0.0146524	0.0148577	0.0110557	0.0179588	0.0167315	0.0222992	0.0232562	0.0217429	0.0190612	0.0146898	0.0166362	0.0130392	0.0150456	0.00739689	0.00997046	0.0188524	0.117385
a	0.354912	0.462288	0.0360366	0.0123341	0.0140867	0.0104211	0.0101354	0.00867312	0.0119734	0.00849966	0.0159961	0.0064257	0.0055298	0.0057499	0.00540413	0.00581608	0.00513044	0.00519464	0.00562836	0.00976475
p	0.18019	0.395084	0.0379468	0.0284233	0.0246023	0.0185202	0.0259872	0.0218432	0.0305598	0.0231472	0.0400084	0.0189776	0.0160835	0.0158849	0.0161611	0.0170173	0.0160236	0.0163971	0.0184016	0.0387412
e	0.0284429	0.128342	0.22736	0.181465	0.053868	0.0393636	0.0309274	0.0295425	0.0271483	0.0226081	0.0147703	0.0206474	0.0192001	0.0222335	0.01587	0.0130882	0.00614358	0.0157707	0.02148	0.0817282
r	0.135539	0.324931	0.0587803	0.0329076	0.0249038	0.0216088	0.027451	0.0248409	0.0338682	0.0329578	0.0395074	0.0265981	0.0189586	0.0195889	0.0186146	0.0219082	0.016829	0.0204664	0.0329032	0.0668361
ò	0.0510211	0.10468	0.185199	0.116304	0.042657	0.0301908	0.0360881	0.0346132	0.0392312	0.0396222	0.0302663	0.0371635	0.033049	0.035829	0.0295108	0.0298958	0.0101358	0.0136841	0.021159	0.0796999
s	0.142548	0.309882	0.109141	0.0445354	0.0238556	0.0179128	0.0273429	0.026244	0.0323369	0.0343456	0.0343959	0.0302835	0.0253805	0.028183	0.0226193	0.0261605	0.00898793	0.00882558	0.010079	0.03694
t	0.0402568	0.174556	0.181973	0.166672	0.0863532	0.0724142	0.0336454	0.0324246	0.0302654	0.0262991	0.0259449	0.0193954	0.0165907	0.0209124	0.0140419	0.0149341	0.00665102	0.00693954	0.00847014	0.0212606
è	0.0501481	0.0909281	0.140813	0.157302	0.124822	0.0883923	0.0459445	0.0430019	0.0387927	0.0325761	0.0401955	0.0208222	0.0173885	0.0225337	0.0150767	0.0163693	0.00885514	0.0129118	0.0163577	0.0167689
i	0.0771041	0.252417	0.267421	0.137345	0.0381444	0.0388431	0.0200894	0.0199864	0.0196532	0.0183842	0.0206533	0.0148516	0.0129888	0.0155801	0.0112495	0.0128469	0.00436155	0.00423848	0.00429955	0.00954246
