 	lui	sapeva	che	oggi	stava	per	fare	freddo	o	freddo	e	non	poteva	fare	il	bagno	</S>
c	0.75996	0.0987924	0.0426101	0.00708607	0.00670178	0.00667276	0.0107452	0.00593276	0.00683616	0.00592899	0.00591603	0.00590168	0.00589039	0.00589601	0.00588889	0.00659203	0.0126488
ì	0.255347	0.222148	0.108386	0.0640966	0.0273366	0.044306	0.0221547	0.0211516	0.0265582	0.0203262	0.0177601	0.0104164	0.0144029	0.0147098	0.0133643	0.0506084	0.0669274
n	0.651062	0.180295	0.0513426	0.019123	0.0049077	0.00720611	0.010626	0.00696093	0.00900938	0.00697074	0.00744398	0.00577901	0.00633517	0.00619372	0.00650539	0.0122789	0.00796026
o	0.345348	0.387769	0.15088	0.00840925	0.010362	0.00980521	0.0154174	0.00668732	0.00748487	0.00651487	0.00650688	0.00575389	0.00627699	0.00642446	0.00583689	0.014337	0.00618592
ì	0.0986937	0.425161	0.0959087	0.0318292	0.0340501	0.0202884	0.0497306	0.0189878	0.0385373	0.0188306	0.0174564	0.0165884	0.0165946	0.016449	0.0163249	0.0370113	0.0475583
t	0.106376	0.480859	0.18001	0.0268322	0.0240229	0.0170489	0.0247626	0.0181823	0.0254382	0.0177111	0.0143698	0.0128558	0.00806995	0.00658537	0.00629542	0.013651	0.016929
s	0.0741524	0.197601	0.198772	0.0650247	0.0503592	0.0527492	0.053754	0.0356061	0.046157	0.0344872	0.0289804	0.0257446	0.0150725	0.0115109	0.0104873	0.0393769	0.0601641
e	0.0478269	0.156241	0.210647	0.0724987	0.0538712	0.0407186	0.0607317	0.0466485	0.0590721	0.0454935	0.0369621	0.0328377	0.0206639	0.0167551	0.0164283	0.0398573	0.0427466
r	0.0455457	0.143658	0.315309	0.0426616	0.0354354	0.0243698	0.0373641	0.0462544	0.0405764	0.0457292	0.0377416	0.0325451	0.020973	0.0153003	0.0141444	0.0345925	0.0678005
e	0.033816	0.0599846	0.260908	0.0662751	0.0449165	0.0378113	0.0490375	0.0551469	0.0451767	0.0544966	0.0507939	0.046114	0.0320464	0.0174822	0.0133387	0.0500666	0.0825889
