 	la	madre	e	il	padre	non	è	non	è	che	li	dimentichiamo	mai	perchè	ci	hanno	dato	la	vita	e	amore	</S>
i	0.882722	0.0382595	0.0180036	0.0102054	0.00463068	0.00381671	0.00297251	0.00272149	0.00242241	0.0023693	0.00237612	0.00232825	0.00233611	0.00235882	0.00245366	0.00281112	0.0027216	0.00232252	0.00232234	0.00232331	0.00251617	0.00500643
m	0.501435	0.2115	0.0322218	0.0167866	0.00777497	0.00612836	0.00769987	0.00571683	0.00900546	0.00993767	0.00803725	0.0103725	0.00971706	0.00981354	0.00988738	0.00519	0.00389502	0.00415302	0.0153362	0.0179981	0.0698757	0.027518
à	0.17348	0.168502	0.159706	0.0655988	0.0112603	0.00845708	0.0134236	0.0109326	0.0204526	0.0193038	0.0166918	0.0136666	0.0177067	0.0146435	0.0166004	0.00814842	0.00587024	0.00418013	0.0121329	0.0127905	0.0914764	0.134976
n	0.179765	0.600921	0.0706615	0.0225078	0.0138383	0.0100811	0.0104839	0.00803205	0.0063535	0.00387089	0.00461928	0.00358276	0.00487882	0.0027339	0.0034839	0.00686872	0.00479371	0.00305677	0.00661226	0.00679826	0.0188999	0.00715701
a	0.182285	0.313797	0.130905	0.0768564	0.0363282	0.0205322	0.0203681	0.0142294	0.0130026	0.013648	0.0106462	0.010808	0.00900939	0.0138423	0.0210795	0.01431	0.0117504	0.00549699	0.0100004	0.0112184	0.0332444	0.0266418
c	0.0564747	0.312574	0.157704	0.0470585	0.0282701	0.0326255	0.0448992	0.0356057	0.0274064	0.0164753	0.0197395	0.0132446	0.0166525	0.00827076	0.010883	0.0294553	0.0167303	0.0103156	0.0181857	0.0184156	0.0446823	0.0343314
e	0.0339543	0.155958	0.236891	0.178004	0.0641342	0.0185112	0.013293	0.0102454	0.0129913	0.0154612	0.0129261	0.0137804	0.0128049	0.0286997	0.0682063	0.00992981	0.00980413	0.00940404	0.00713984	0.00539237	0.0361535	0.0463157
o	0.0347816	0.134096	0.233523	0.0951268	0.0270683	0.0288529	0.0434923	0.0391502	0.0440067	0.0289175	0.0345485	0.0134083	0.0208466	0.0147075	0.0177951	0.0306077	0.0187436	0.0093104	0.0159503	0.0151306	0.0434505	0.0564859
c	0.0275047	0.0460466	0.145201	0.198833	0.0704357	0.0341273	0.0406055	0.0333047	0.0434433	0.0392138	0.0394813	0.0251832	0.0332646	0.0272036	0.041129	0.0274229	0.0180649	0.015259	0.0114306	0.0111662	0.0280915	0.0435877
i	0.00957905	0.0319796	0.0976551	0.117451	0.112335	0.06083	0.0304663	0.0204874	0.0147891	0.0188392	0.0151822	0.0179264	0.0141751	0.09274	0.161108	0.0217166	0.0304441	0.0234129	0.0170777	0.00727961	0.0447565	0.0397688
ù	0.0314488	0.0679555	0.20026	0.19453	0.0389787	0.0223394	0.0315364	0.0270241	0.0374051	0.0265315	0.0306576	0.0183583	0.029402	0.0194946	0.0304051	0.0203333	0.0132267	0.0112815	0.016797	0.0150892	0.0456778	0.0712671
r	0.0171956	0.0625545	0.196478	0.211695	0.0941386	0.0417128	0.0294407	0.0272437	0.0270647	0.024271	0.0256818	0.0222643	0.0253708	0.019355	0.0284891	0.0245536	0.0213506	0.0235809	0.00772051	0.00618232	0.0148689	0.0487874
i	0.00995298	0.0480558	0.13809	0.184132	0.118152	0.0550327	0.036644	0.0288111	0.0226685	0.0251668	0.0207995	0.019485	0.0185836	0.049777	0.063491	0.0276179	0.0306972	0.0369515	0.00578177	0.00426674	0.0148202	0.0410223
e	0.0181402	0.0636442	0.191245	0.227154	0.104229	0.0456172	0.0277342	0.0240452	0.024174	0.0173375	0.0197369	0.0144105	0.0207501	0.0214327	0.0537343	0.0190935	0.0198065	0.0211133	0.0073261	0.00642776	0.0171135	0.0357342
n	0.0167513	0.0266066	0.0695089	0.140886	0.15512	0.0764126	0.0435083	0.0323437	0.0315944	0.0292108	0.0283725	0.0249261	0.027983	0.0463259	0.100945	0.0272947	0.025495	0.0310706	0.00854315	0.0071093	0.0201635	0.0298291
è	0.00551793	0.0165697	0.063246	0.0785373	0.0906576	0.0732749	0.042871	0.0317656	0.0178052	0.0306871	0.0162635	0.0238702	0.012559	0.150867	0.150317	0.0346807	0.0468268	0.0252252	0.00828179	0.00403483	0.015782	0.0603601
e	0.00968442	0.0301495	0.0965736	0.145701	0.179248	0.107129	0.0384503	0.031177	0.0206274	0.0186479	0.0188364	0.0170975	0.0181793	0.0379324	0.0748958	0.0289251	0.0365973	0.0393665	0.00648959	0.00409923	0.00920989	0.0309822
n	0.00882418	0.0133452	0.0345227	0.0792831	0.141053	0.109339	0.0691546	0.048238	0.0300115	0.0332305	0.0258279	0.0247511	0.0214964	0.0878159	0.10649	0.0446618	0.0444928	0.0417643	0.00654232	0.00411178	0.00949363	0.015551
è	0.00456576	0.0118299	0.0563605	0.0691261	0.0757371	0.0643364	0.0428595	0.0343986	0.0250455	0.0402298	0.0246102	0.0362977	0.0195575	0.139241	0.133726	0.0374857	0.0444356	0.0216849	0.0112676	0.00444632	0.00994108	0.0928181
n	0.00421131	0.0121767	0.0362321	0.0758323	0.144472	0.135513	0.0731078	0.0573958	0.0217112	0.0232934	0.0199471	0.018855	0.0152754	0.0746319	0.0694437	0.0588691	0.0728732	0.0547825	0.00591864	0.00233397	0.0043317	0.0187922
o	0.00470271	0.0262281	0.0651509	0.0710148	0.0669311	0.0513574	0.0363014	0.0283066	0.0292153	0.0431302	0.0300979	0.0418969	0.0286108	0.12152	0.14923	0.0301955	0.0331552	0.0175568	0.0109119	0.00584202	0.0115165	0.0971289
