 	quando	io	divento	vecchia	vendo	la	casa	vendo	la	casa	a	Trieste	vengo	e	abito	a	Martano	</S>
m	0.802269	0.0691268	0.0336504	0.00932433	0.0067769	0.00669142	0.00650903	0.00549948	0.00561967	0.00550785	0.00528782	0.00530784	0.00588194	0.00523125	0.00522867	0.00523753	0.0054612	0.0113887
ò	0.286264	0.241163	0.106072	0.0279983	0.0209127	0.0249069	0.0140351	0.00988519	0.0188038	0.0115799	0.00783062	0.00676421	0.0235193	0.00539961	0.00852927	0.0150395	0.0233713	0.147926
t	0.0953117	0.694184	0.108412	0.0160912	0.0118301	0.0115553	0.0102976	0.0045259	0.00535213	0.00464814	0.00276076	0.00244366	0.00255565	0.00192977	0.00391156	0.00481103	0.00859646	0.0107831
t	0.223022	0.351646	0.160785	0.0453312	0.0261996	0.0256932	0.0221415	0.015414	0.0155997	0.0135383	0.0133242	0.0130537	0.00955956	0.0107529	0.010836	0.0128013	0.0213505	0.00895183
i	0.0580416	0.206877	0.220104	0.0888073	0.0504626	0.0567783	0.0444022	0.0248031	0.0288213	0.0252243	0.0213743	0.0198553	0.0304134	0.0179107	0.0182915	0.0319574	0.039426	0.01645
i	0.0499724	0.386482	0.189525	0.0327346	0.0251859	0.0287263	0.037678	0.019607	0.0231897	0.0282277	0.019248	0.0144696	0.0330155	0.0147748	0.0156384	0.0174411	0.0334893	0.0305951
v	0.0394853	0.207526	0.342648	0.0450224	0.0324043	0.0331794	0.0347347	0.0273444	0.0287148	0.0347672	0.0266379	0.0194753	0.0234163	0.0133308	0.0137524	0.0159358	0.0274403	0.0341848
ò	0.0103795	0.0211026	0.0735837	0.204147	0.143076	0.0874225	0.0478526	0.0686366	0.0549973	0.0175218	0.019711	0.0468444	0.0962064	0.00875536	0.00580412	0.0068705	0.0167601	0.0703289
e	0.0339154	0.291123	0.32968	0.0444336	0.0276501	0.0318162	0.0272368	0.0203523	0.023397	0.0292822	0.0249732	0.0189199	0.0393536	0.0116301	0.0101763	0.00827676	0.0127304	0.0150531
g	0.0260704	0.145325	0.348362	0.0969746	0.0556629	0.0573908	0.0345572	0.0314107	0.0344158	0.0292665	0.0242624	0.0217607	0.0358114	0.00994284	0.00905005	0.00984729	0.0138599	0.01603
h	0.00948556	0.0395884	0.110625	0.245154	0.153465	0.0815724	0.0386061	0.0649844	0.0454105	0.0147348	0.0175261	0.0396638	0.0609595	0.00541892	0.00222174	0.00421961	0.00816587	0.0581993
