 	il	abito	della	sposa	corassi	si	chiama	la	sposa	ee	ee	vuole	bianco	</S>
o	0.932441	0.0323197	0.0145297	0.00374919	0.00190872	0.00201899	0.00146909	0.00164189	0.00158623	0.00138618	0.0013588	0.00135703	0.00145115	0.00278184
à	0.584565	0.163902	0.0810939	0.0254732	0.00780328	0.0138032	0.00355173	0.00723023	0.0103123	0.00729901	0.00910224	0.00950738	0.0432093	0.033147
b	0.270183	0.293897	0.22487	0.0413417	0.0272661	0.0250019	0.00478463	0.0177899	0.01309	0.00614358	0.00592955	0.00564933	0.0294778	0.0345757
b	0.0549345	0.242645	0.471559	0.0327052	0.054694	0.0177028	0.00504061	0.0184842	0.0175859	0.00937311	0.00455955	0.00304764	0.0265833	0.0410859
e	0.0628369	0.284068	0.299453	0.0907465	0.0924041	0.0448682	0.0150333	0.0410988	0.0218899	0.00931939	0.00584588	0.0056939	0.0115879	0.0151539
t	0.0786025	0.106684	0.502327	0.0603452	0.0934168	0.0297506	0.0112645	0.0346477	0.0173067	0.0128884	0.00986278	0.00964385	0.0161104	0.0171496
o	0.0448007	0.0480099	0.299599	0.126272	0.116569	0.0988925	0.0287021	0.0946938	0.0461864	0.0262233	0.0126807	0.0130036	0.0238657	0.0205014
à	0.0355809	0.0551743	0.346495	0.074147	0.207256	0.0347188	0.0202541	0.0463936	0.0349756	0.0281873	0.0139086	0.0116844	0.0259112	0.0653132
t	0.0697993	0.0912855	0.412877	0.0802677	0.135058	0.0269681	0.0261731	0.0285767	0.0249005	0.0220663	0.0107807	0.00586549	0.0175895	0.0477914
t	0.0208707	0.0238311	0.158671	0.148055	0.162161	0.0928638	0.0531702	0.0914579	0.0733387	0.0486944	0.017113	0.0101688	0.0231606	0.0764434
o	0.0213285	0.0252572	0.102079	0.157217	0.161559	0.123731	0.0545207	0.117054	0.100975	0.0603882	0.0140524	0.0134118	0.0181179	0.030309
k	0.0203368	0.0248431	0.117	0.20783	0.204774	0.0811853	0.0659725	0.0687094	0.0482186	0.0372491	0.016252	0.00948575	0.0205431	0.0776001
o	0.00921152	0.0138046	0.0356973	0.180366	0.0810061	0.166125	0.11373	0.0999294	0.105576	0.0790301	0.0192272	0.0205202	0.0189361	0.0568404
