 	quando	Giovanni	venne	a	casa	la	sera	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
m	0.803624	0.0863851	0.024128	0.0162202	0.00907306	0.00624333	0.0091389	0.00400914	0.00401249	0.0040177	0.00402037	0.00402076	0.00403194	0.00402266	0.00403663	0.00432935	0.008686
ò	0.309073	0.370885	0.0862694	0.0277196	0.0119419	0.0152743	0.0131187	0.00270812	0.00339151	0.00252371	0.0048201	0.00369268	0.00427881	0.00464162	0.00963841	0.0100798	0.119942
t	0.123386	0.591986	0.146401	0.0383514	0.0187769	0.0151123	0.00988869	0.00329879	0.00256433	0.00229386	0.00250996	0.00274931	0.00261619	0.00237803	0.00368023	0.00527152	0.028736
t	0.15529	0.558653	0.0737603	0.0466424	0.0274636	0.0221021	0.023325	0.00794428	0.00860975	0.00854291	0.00884366	0.00880812	0.00880381	0.00869203	0.0091234	0.0130158	0.0103804
e	0.062757	0.234442	0.143269	0.128853	0.0707355	0.061117	0.0654394	0.0192759	0.0196877	0.0186243	0.0192495	0.019889	0.0197488	0.0190111	0.0328263	0.0396189	0.0254568
o	0.0583813	0.298612	0.177933	0.0552304	0.0622075	0.0555303	0.0635512	0.0190751	0.0183954	0.0161561	0.0174083	0.0184149	0.0175052	0.0164654	0.0214421	0.0375404	0.0461518
G	0.0521666	0.175805	0.307459	0.0687357	0.0547629	0.0524881	0.0493059	0.0185216	0.0199144	0.016215	0.0206409	0.0192851	0.0178387	0.0166264	0.0209833	0.0317476	0.0575036
i	0.0442045	0.0734906	0.129796	0.186423	0.0646641	0.0556091	0.041714	0.0113296	0.0300676	0.0145087	0.0440554	0.0211406	0.0125231	0.012977	0.0244054	0.0511088	0.181982
u	0.0631547	0.225745	0.295172	0.0505727	0.04107	0.0391386	0.038315	0.0202747	0.017918	0.0127868	0.0162007	0.0180416	0.0155731	0.0133833	0.0341991	0.0334626	0.0649924
v	0.0486835	0.158889	0.341294	0.076777	0.0468463	0.0433577	0.0409253	0.0172418	0.0200263	0.0130061	0.0223166	0.0173487	0.0146185	0.0132077	0.0187874	0.028221	0.0784532
à	0.0201572	0.0653852	0.166812	0.264139	0.0926963	0.0781673	0.0533792	0.00974143	0.0211922	0.0125871	0.0260087	0.0165212	0.00778714	0.0092346	0.0168307	0.0558902	0.0834703
n	0.0446453	0.22912	0.364413	0.102212	0.0457363	0.0449868	0.0423558	0.00969384	0.0138814	0.00847713	0.018023	0.0101193	0.00831923	0.00812508	0.00868487	0.0107829	0.0304228
n	0.0631688	0.26629	0.264422	0.104981	0.065867	0.0720438	0.0505455	0.00461405	0.00774126	0.00713274	0.00945118	0.00639294	0.00681335	0.00706292	0.00741398	0.0185062	0.0375528
i	0.0317023	0.0536489	0.245492	0.148783	0.122741	0.127908	0.0991136	0.00856963	0.0153707	0.0140132	0.015084	0.0104068	0.0129877	0.0133511	0.0198368	0.0282666	0.0327245
ì	0.0234787	0.0761607	0.250691	0.219199	0.107676	0.108985	0.080208	0.00958481	0.0131377	0.00943351	0.0160368	0.0101714	0.00927206	0.00914972	0.0105738	0.0205585	0.0256839
r	0.0182994	0.0675438	0.262684	0.278616	0.0937164	0.0758561	0.0638073	0.0103721	0.0199836	0.00873223	0.0225628	0.0123699	0.00634693	0.00679884	0.00604831	0.00945353	0.0368089
t	0.0167854	0.0952505	0.2535	0.180237	0.115118	0.113729	0.0843711	0.00776454	0.0179207	0.00888962	0.0208454	0.00913314	0.00701444	0.00743589	0.00626017	0.0162569	0.0394885
e	0.0175094	0.0526288	0.160889	0.143804	0.15067	0.14847	0.127362	0.0125674	0.0297817	0.0145908	0.0270815	0.0114588	0.0108189	0.0115292	0.0114246	0.0392773	0.0301364
è	0.0174711	0.0599223	0.215491	0.242776	0.130222	0.110595	0.0931678	0.00864873	0.0161187	0.00761208	0.0191543	0.009389	0.00661307	0.00667424	0.00680845	0.0156122	0.0337233
s	0.0125971	0.0453985	0.245584	0.3275	0.110666	0.0876816	0.0707937	0.00782298	0.0150403	0.0069745	0.01662	0.0094619	0.00448655	0.00511694	0.00398134	0.00596094	0.0243143
s	0.0159512	0.0636397	0.233679	0.198992	0.124291	0.111479	0.0859005	0.00830556	0.0227659	0.0105463	0.0234978	0.00984702	0.00749337	0.0082203	0.00613709	0.0213878	0.0478664
u	0.0151967	0.0459769	0.128267	0.174991	0.159206	0.139867	0.125485	0.0139612	0.0368586	0.0151972	0.0300789	0.0130688	0.00997976	0.0109328	0.00993652	0.0367641	0.034233
t	0.01441	0.047994	0.131959	0.242075	0.177724	0.128698	0.119838	0.00979287	0.0196436	0.00783323	0.0192272	0.0107544	0.0057958	0.00606977	0.00588061	0.0159256	0.0363787
o	0.01412	0.0267082	0.0606226	0.203566	0.17233	0.124988	0.107492	0.0169785	0.0424079	0.0221822	0.0334548	0.0205823	0.0104702	0.0133582	0.00993567	0.0399052	0.0808987
v	0.0167428	0.0543615	0.0978218	0.222493	0.17391	0.133098	0.123527	0.0162147	0.0234562	0.00953073	0.0179067	0.0154437	0.00588895	0.00649593	0.00709751	0.0177848	0.058226
r	0.00585709	0.00816014	0.0464992	0.112187	0.116667	0.118025	0.101131	0.0215574	0.0512915	0.0522304	0.0368607	0.0170828	0.0295749	0.0523392	0.015583	0.129344	0.0856093
à	0.0126942	0.0409813	0.105261	0.225106	0.173972	0.126731	0.113506	0.0143835	0.0236251	0.0116558	0.0204886	0.0158141	0.00645547	0.00762931	0.00825407	0.0179816	0.075461
i	0.00800884	0.0234683	0.132243	0.259613	0.182803	0.159108	0.140585	0.00879235	0.0136478	0.00854978	0.0120983	0.00899517	0.00385748	0.00553622	0.00249293	0.00524092	0.0249586
ì	0.00929965	0.0234257	0.0614764	0.247377	0.22139	0.183778	0.148549	0.00777372	0.0193002	0.00860955	0.0181946	0.00938316	0.0050154	0.00616041	0.00396216	0.0104963	0.0158089
