 	dove	aveva	per	stare	non	aveva	</S>
a24	8.532447e-06	4.741802e-05	1.4827915e-05	0.00022953979	0.11650761	0.60875034	0.2744417
a20	3.054606e-08	2.7132768e-07	6.258697e-08	6.7953033e-07	0.0011685173	0.92228335	0.07654705
a13	0.00021654509	0.0005667744	0.00015604835	0.0006292993	0.011919093	0.49677056	0.48974165
a37	0.00028926507	0.00058799295	0.0001223152	0.0005514385	0.0090798475	0.3741566	0.61521256
a24	0.0013927211	0.0019050459	0.00035301887	0.0013329845	0.0087021915	0.23566411	0.75065
a31	0.0044328077	0.0027466973	0.00029400463	0.0010272883	0.0026420979	0.062088836	0.9267683
a20	7.6815704e-05	0.00039894454	5.9457274e-05	0.0004063206	0.011238294	0.5556375	0.43218273
a0	0.0006702752	0.00052244315	4.8573886e-05	0.00017017791	0.0006317491	0.07595067	0.92200613
a20	0.0032294064	0.0020421469	0.00018242327	0.00070707995	0.0021175027	0.086031854	0.90568966
a31	0.0073619764	0.004133083	0.00038320743	0.0014825804	0.0040204055	0.095980994	0.8866378
a8	0.00058990106	0.0024364016	0.0002524203	0.0015990689	0.024342509	0.49135014	0.47942954
a23	2.3199593e-05	1.633985e-05	1.1308827e-06	4.968027e-06	5.968172e-05	0.05357009	0.9463246
a38	6.712056e-05	5.8991845e-05	3.1775053e-06	2.0719246e-05	0.00022924878	0.05690756	0.9427132
a33	0.00052953535	0.0004231385	2.2376886e-05	0.00014471411	0.0011569154	0.095455594	0.90226775
a31	0.00071026775	0.0005518545	2.935245e-05	0.00018871264	0.0013905485	0.0941113	0.903018
a24	0.00043342542	0.0014588305	6.578642e-05	0.00050992443	0.016347768	0.4660032	0.51518106
a18	0.00018417717	0.00013864199	7.30602e-06	3.6177753e-05	0.00024524017	0.057256076	0.94213235
a31	0.000117026255	0.000107625034	3.7334003e-06	2.664844e-05	0.00048508556	0.13712397	0.8621359
a33	2.9467117e-05	0.00013565154	4.7488898e-06	4.796158e-05	0.0059259147	0.4332199	0.56063634
</S>	3.0943048e-07	4.6719623e-07	2.624356e-08	1.654101e-07	1.1153126e-05	0.043465458	0.9565224
