 	i	bambini	piccoli	a	volte	si	vestono	pure	da	soli	</S>
a20	1.9853394e-08	1.8123767e-09	1.1115358e-07	4.8968604e-06	5.6600925e-06	0.0025169635	0.00037499622	0.002178937	0.3444081	0.6501845	0.00032587693
a31	0.00016821064	4.48784e-05	0.0001259872	0.0006126602	0.00029339144	0.0008727943	0.00026233232	0.00017958156	0.0012230251	0.99353105	0.0026861406
a46	3.118634e-11	3.0813884e-12	2.3007575e-10	5.7079603e-09	1.0891511e-08	1.5757764e-06	7.263847e-07	4.224e-06	0.009411362	0.99056256	1.9581898e-05
a20	5.005305e-05	1.4124266e-05	3.9830644e-05	0.0001719961	8.6426866e-05	0.00024452058	8.09243e-05	5.4912583e-05	0.0004352178	0.9864331	0.012388947
a31	6.516018e-06	1.558061e-06	6.596286e-06	3.7664897e-05	1.8970843e-05	7.999594e-05	2.782909e-05	2.3985394e-05	0.0004919497	0.99190277	0.0074022403
a29	4.5708708e-11	5.3975435e-12	1.9301356e-10	3.6285586e-09	5.4915197e-09	6.0848055e-07	3.1064246e-07	1.5310537e-06	0.002845238	0.9970848	6.752792e-05
a31	6.2650315e-06	1.5494727e-06	4.7040535e-06	2.2451908e-05	1.13629685e-05	5.5604734e-05	1.8727793e-05	1.50160495e-05	0.00021151149	0.9501367	0.04951611
a37	1.1742918e-10	1.3151036e-11	5.072774e-10	1.0418909e-08	1.4952464e-08	1.8984537e-06	9.838168e-07	3.9761635e-06	0.0035386228	0.996317	0.00013739931
a31	1.235095e-05	3.3918116e-06	8.289126e-06	3.8192615e-05	1.739144e-05	7.103348e-05	2.3956625e-05	1.6853179e-05	0.0001549933	0.8065154	0.19313821
a41	2.4603092e-10	2.8493784e-11	1.018683e-09	2.3084645e-08	3.1074926e-08	4.1888925e-06	2.2457457e-06	7.951434e-06	0.004333706	0.9953708	0.000280966
a8	4.9043065e-06	1.2832347e-06	3.0519857e-06	1.6214794e-05	7.197145e-06	3.9357583e-05	1.3072091e-05	9.82414e-06	0.00013935321	0.73960626	0.26015952
a31	1.622111e-06	4.775647e-07	1.0387294e-06	6.607557e-06	2.6735675e-06	1.1238677e-05	3.8476173e-06	2.7767421e-06	7.354604e-05	0.7696726	0.23022358
a20	7.578945e-10	9.9504044e-11	2.9735405e-09	7.599363e-08	9.4753084e-08	1.3543055e-05	7.362655e-06	2.1134563e-05	0.0059551466	0.99317026	0.0008322856
a0	3.327734e-06	1.0013352e-06	1.4160522e-06	7.922071e-06	3.0243473e-06	1.3856504e-05	4.5872043e-06	3.1736356e-06	4.2674117e-05	0.3197681	0.680151
a29	2.8265853e-07	6.3121384e-08	2.0051579e-07	1.8110314e-06	7.824559e-07	7.635031e-06	2.5092709e-06	2.3604296e-06	0.00012403609	0.78713304	0.21272726
a31	5.766527e-07	1.1230321e-07	3.535613e-07	3.224314e-06	1.3819678e-06	1.716481e-05	5.448136e-06	5.4145044e-06	0.0002453949	0.8126379	0.18708296
a24	2.6885838e-08	2.643454e-09	9.905894e-08	2.7620683e-06	3.0426481e-06	0.00035047895	0.00015851865	0.00027014944	0.010109001	0.9868966	0.0022093735
a17	4.3558452e-07	5.7336415e-08	3.0381653e-07	5.000428e-06	2.3670611e-06	8.763651e-05	2.6004187e-05	2.8010336e-05	0.001151808	0.9598726	0.038825843
a8	9.1438767e-07	2.5719498e-07	3.7060457e-07	2.3491898e-06	1.0633468e-06	5.649948e-06	2.364104e-06	2.2519232e-06	5.68914e-05	0.33794248	0.6619854
a31	1.6056201e-07	3.053883e-08	1.3519865e-07	9.687313e-07	6.342749e-07	4.0240275e-06	2.059084e-06	2.5610984e-06	0.00010815816	0.6326614	0.36721987
a18	1.7430008e-07	1.7486508e-08	5.15187e-07	2.139426e-05	1.7265149e-05	0.002056201	0.0006571502	0.00060560566	0.007688552	0.98402065	0.00493244
a38	8.2186716e-08	1.9591143e-08	5.8666778e-08	4.542339e-07	3.2698273e-07	3.7926666e-06	1.8954573e-06	2.5798581e-06	0.00010290966	0.25610164	0.74378616
a31	3.1420836e-08	5.179281e-09	4.719994e-08	4.1579446e-07	3.8863493e-07	4.581792e-06	2.5692357e-06	4.031485e-06	0.00021486677	0.5790937	0.4206793
a8	3.0155925e-07	3.2829035e-08	6.214443e-07	3.058665e-05	2.0408454e-05	0.002475103	0.00072408473	0.00054453436	0.0053634676	0.98140496	0.009435748
</S>	3.733152e-09	8.374585e-10	5.7633343e-09	4.726436e-08	6.3174e-08	1.2179879e-06	7.3522295e-07	1.2293613e-06	7.220297e-05	0.24513629	0.75478816
