 	mi	si	gonfiò	il	dito	</S>
a41	1.9808629e-05	0.006541625	0.001031701	0.41575742	0.4955193	0.08113017
a20	0.014384192	0.08934446	0.0023212077	0.021628475	0.83100677	0.04131496
a39	0.007825489	0.060143303	0.0018360476	0.024560185	0.85896534	0.046669587
a31	0.02035761	0.100701705	0.0033495193	0.015869219	0.79510814	0.06461382
a37	1.0310545e-06	0.00015959052	0.0002318782	0.035314478	0.9565781	0.00771505
a21	0.0012792386	0.005348944	0.0002588327	0.0024392286	0.91689426	0.07377953
a38	0.0009928637	0.0021993574	9.5575735e-05	0.0014892877	0.90898144	0.08624138
a18	0.0021336293	0.004406868	0.00019970788	0.0022390543	0.86597276	0.12504801
a46	0.006656871	0.013499494	0.0006880229	0.0051247072	0.8037749	0.17025596
a31	0.004054009	0.008997876	0.00045469412	0.0044885133	0.78977084	0.19223411
a20	0.051850066	0.43208647	0.026793886	0.055496097	0.3928088	0.040964637
a46	0.00011378197	0.00069883076	8.072306e-05	0.002610325	0.9062896	0.09020678
a31	0.00010245833	0.00042743405	5.7305344e-05	0.0014425762	0.85189027	0.14607997
a8	0.003865228	0.051782463	0.0053553227	0.04299509	0.81983185	0.07617004
a31	6.2412715e-07	6.914894e-06	2.7329943e-06	0.00033106658	0.9110134	0.0886452
</S>	4.3117958e-05	0.0013575266	0.00031207688	0.013360506	0.92483634	0.060090438
