 	questa	casa	la	costruirono	cinquanta	anni	fa	</S>
a8	7.789179e-08	9.77888e-08	4.0977977e-07	2.7482705e-05	0.00010435173	0.9924332	0.00665217	0.0007821926
a31	0.012714594	0.0056322957	0.0021831566	0.0033977036	0.00096705847	0.7930742	0.17355245	0.008478502
a8	4.3000292e-10	1.1046344e-09	1.252045e-08	1.2338911e-06	2.2822187e-05	0.99458754	0.005288971	9.944964e-05
a31	0.0021826643	0.0017807602	0.0011861199	0.0025335883	0.0008244417	0.7360107	0.24848121	0.007000501
a20	1.7219835e-10	4.1660342e-10	4.621587e-09	4.913156e-07	1.412403e-05	0.98485523	0.014858522	0.00027170609
a31	0.0007316656	0.0006352403	0.00046113564	0.00094684743	0.0003812327	0.41561177	0.5642533	0.016978849
a24	1.3803586e-10	3.4057246e-10	3.919907e-09	4.2403227e-07	1.3797725e-05	0.97977096	0.019864548	0.0003502481
a31	2.0975604e-06	2.8647403e-06	5.1772727e-06	2.2100661e-05	7.478719e-05	0.59745765	0.38622093	0.016214428
a28	7.0835754e-10	2.1061386e-09	2.4334495e-08	1.572042e-06	3.4735687e-05	0.9695265	0.030063415	0.0003736911
a17	9.72535e-05	9.42065e-05	7.302278e-05	0.00012578878	8.13271e-05	0.14020026	0.8307886	0.028539572
a31	8.71536e-05	7.76264e-05	5.461418e-05	0.00012312496	9.620776e-05	0.19850539	0.7710801	0.029975746
a28	1.7766699e-09	6.0774767e-09	7.265652e-08	3.6391248e-06	7.572449e-05	0.92869896	0.07063202	0.0005895948
a13	2.8138458e-05	2.3539502e-05	1.4400336e-05	1.5386697e-05	1.4930077e-05	0.023725044	0.9102579	0.06592067
a31	5.157738e-06	5.1771003e-06	4.5572388e-06	9.424402e-06	1.5100565e-05	0.059557576	0.89266294	0.047740057
a23	3.027841e-08	1.14808365e-07	1.1611158e-06	2.4568928e-05	0.00026771746	0.80423635	0.1938057	0.0016643786
a31	6.262572e-06	4.483207e-06	2.6302885e-06	2.43804e-06	4.838833e-06	0.0066930535	0.8544438	0.13884246
a18	4.2228695e-08	2.0088876e-07	2.6756038e-06	5.3859207e-05	0.00053830375	0.78418297	0.21309888	0.0021231656
a31	1.1918524e-06	8.913378e-07	6.844925e-07	7.0916116e-07	3.0268727e-06	0.004717948	0.800614	0.19466154
a18	2.3780686e-07	1.1821846e-06	1.3865518e-05	0.00017170906	0.0010660341	0.71237606	0.2825291	0.0038417492
a31	1.444471e-07	1.2568586e-07	1.6263112e-07	2.3214773e-07	2.4191133e-06	0.0032906295	0.76005965	0.23664664
a24	1.3290129e-06	5.969985e-06	4.9839986e-05	0.0003596983	0.0014820176	0.6100656	0.38058013	0.0074554575
a17	2.5972983e-07	4.3407593e-07	1.4655247e-06	5.7455645e-06	8.950726e-05	0.13596915	0.82742333	0.0365101
a20	7.766215e-09	1.3715436e-08	5.350309e-08	1.3859221e-07	3.5139553e-06	0.0045154067	0.86146545	0.13401537
</S>	4.984912e-09	1.33409275e-08	8.436746e-08	2.8984047e-07	8.841896e-06	0.0116928	0.8842204	0.10407748
