 	Marisa	e	Nico	ee	non	hanno	mangiato	mai	</S>
a31	4.982554e-05	2.6052807e-05	2.7774357e-05	0.0016935377	0.023746477	0.9117725	0.026836902	0.027817018	0.008029844
a24	8.785245e-06	1.8371197e-06	1.8886643e-06	1.3762194e-05	0.00015914724	0.0019990169	0.02110039	0.9056555	0.071059704
a18	9.172421e-07	4.164988e-07	2.8890446e-07	1.3485144e-06	9.310706e-06	4.324695e-05	0.00097283523	0.6627846	0.336187
a31	0.0008556864	0.0006050185	0.00032667027	0.0021505675	0.008591686	0.010572667	0.020288903	0.7015681	0.2550407
a37	2.8927587e-08	6.2263883e-09	5.044428e-09	2.765644e-08	3.383812e-07	3.932783e-06	0.00037728765	0.7986278	0.20099065
a21	0.00051806786	0.00040687117	0.00021086089	0.0012475366	0.00435388	0.0044288295	0.0072270012	0.46395358	0.5176533
a31	0.00091892364	0.0010519825	0.000491453	0.0033721214	0.009014274	0.007998578	0.012932004	0.5938823	0.3703384
a37	3.3385177e-08	8.212266e-09	6.2984853e-09	3.1515803e-08	3.4660957e-07	3.4064722e-06	0.00032815538	0.76770765	0.23196043
a19	0.00047785172	0.00057058135	0.00025725082	0.0015817947	0.0038911495	0.0026540395	0.0027243781	0.2461443	0.7416986
a37	3.78392e-05	6.3420666e-05	2.5554178e-05	0.00017956315	0.0005036948	0.00042774307	0.0010866644	0.27947044	0.7182051
a31	0.0046466235	0.008950582	0.0031699839	0.03364246	0.08387884	0.03530645	0.015683893	0.41333744	0.40138373
a39	2.6896723e-07	9.893892e-08	6.683723e-08	3.7824438e-07	3.9671418e-06	1.8765768e-05	0.00056905294	0.7615352	0.23787215
a35	0.00047690104	0.0011989874	0.00040388005	0.0033692766	0.0055203754	0.001862313	0.0009164642	0.11298811	0.8732637
a20	0.0017558156	0.0055074985	0.0016620557	0.01844835	0.034254394	0.00964716	0.004064582	0.2622958	0.66236436
a31	0.0020290005	0.008435098	0.0023264966	0.029855251	0.046763442	0.011512958	0.004582697	0.30261073	0.5918843
a33	3.2273633e-06	1.7480461e-06	1.0688792e-06	5.6938566e-06	4.5212346e-05	0.00011889179	0.0010497564	0.68080586	0.31796855
a23	5.4515105e-05	0.0003078164	7.562922e-05	0.0007630258	0.00063363055	0.00016277004	0.00014097379	0.048473857	0.9493878
a31	0.00015149234	0.00095564016	0.00021620147	0.0026199028	0.0027029566	0.0006701638	0.0006479698	0.12896205	0.86307365
a37	7.916118e-06	5.182381e-06	2.8942222e-06	1.3377859e-05	9.8747434e-05	0.00028590581	0.0023414579	0.77588814	0.22135639
a31	1.511276e-05	8.3775696e-05	2.120249e-05	0.00017313361	0.0001357101	3.855136e-05	3.6797683e-05	0.01919493	0.9803007
a3	1.3179665e-05	1.0187837e-05	5.1283632e-06	2.0684261e-05	0.0001316657	0.00040912934	0.003448645	0.77583116	0.22013012
a11	3.2806831e-06	1.7481525e-05	4.5812862e-06	3.281746e-05	2.5201234e-05	8.727189e-06	1.265968e-05	0.013995341	0.98589987
a31	2.0618352e-05	0.00010615834	2.9616223e-05	0.00020470128	0.00019134377	6.777424e-05	8.355763e-05	0.07580768	0.92348856
a37	1.4593794e-05	1.3007225e-05	6.1292953e-06	2.3630055e-05	0.0001305372	0.00040133545	0.0035493982	0.6995695	0.29629195
a11	3.951644e-06	2.002482e-05	5.2992477e-06	3.4463515e-05	2.641195e-05	1.0422668e-05	1.8307643e-05	0.014807393	0.98507375
a39	2.3726492e-05	0.00012878649	3.5367746e-05	0.00023353848	0.00020342351	7.4768344e-05	0.0001031565	0.08888758	0.9103096
a20	4.615258e-05	0.00028602226	7.4331474e-05	0.00055680174	0.00044652872	0.00013200036	0.0001444222	0.07661089	0.9217028
a44	7.138855e-05	0.00045789717	0.00011479921	0.0009520738	0.000773959	0.00025822214	0.0003524522	0.13577165	0.86124754
a31	6.357666e-05	0.00022749601	6.977112e-05	0.00047043306	0.00062529015	0.00027524657	0.0005486168	0.10912922	0.88859034
</S>	9.754777e-05	0.000129957	5.2260686e-05	0.00023233404	0.0009417304	0.001771475	0.0061835777	0.6565814	0.33400977
