 	lo	ho	finito	di	fare	</S>
a8	1.553131e-05	6.7951216e-05	0.0060558636	0.32518965	0.43599454	0.23267648
a31	0.09810751	0.15612675	0.1980088	0.041720834	0.2497787	0.25625739
a20	6.488501e-08	3.3050998e-07	0.00010095335	0.51746863	0.45105153	0.031378455
a24	0.004110934	0.007603884	0.02434508	0.022730347	0.56045854	0.38075128
a18	2.4655394e-06	5.42302e-06	7.872413e-05	0.0044255327	0.7094858	0.286002
a31	0.0026868454	0.0038786978	0.005049531	0.00374358	0.4270064	0.5576349
a20	2.2792769e-07	8.782054e-07	0.00014173957	0.22351064	0.74113375	0.035212804
a10	0.00019573004	0.00025453197	0.00034216297	0.0004770172	0.37004286	0.62868774
a20	4.3228458e-05	7.527402e-05	0.00027307344	0.0008396355	0.5012983	0.49747047
a7	0.00013283385	0.00018687254	0.00032090826	0.0006544194	0.36967662	0.6290283
a31	0.00078315084	0.0011157531	0.0017556174	0.0022062594	0.3167049	0.6774343
a20	0.0005313905	0.0012909088	0.017973296	0.06391365	0.6867254	0.22956534
a18	1.7919328e-05	2.2978524e-05	6.241102e-05	0.0005453313	0.38835642	0.61099494
a24	1.8757824e-05	2.5399164e-05	9.084278e-05	0.00084281916	0.3562145	0.64280766
a46	0.0012737217	0.0017559432	0.0032682212	0.005963466	0.2514794	0.7362592
a31	3.447674e-05	4.910851e-05	0.00023603733	0.002235491	0.40870392	0.58874094
a33	0.0017516057	0.0031808312	0.015476249	0.04508679	0.597787	0.33671752
a8	2.3973863e-07	3.444235e-07	4.091736e-06	0.0002609681	0.3605684	0.63916594
</S>	4.458128e-07	6.746991e-07	9.812587e-06	0.0005658701	0.39477262	0.60465056
