 	il	morto	lo	piangono	lo	piangono	tutti	i	familiari	</S>
a8	0.00024304146	9.4893585e-05	3.731367e-05	0.00016395688	0.00020872509	0.0072913487	0.0038502836	0.4446285	0.013086957	0.530395
a31	0.098393284	0.009193217	0.01680367	0.03542054	0.032977395	0.06314656	0.018297452	0.6737403	0.006102706	0.04592488
a39	3.5981927e-06	5.3813994e-07	2.6791364e-08	9.444205e-08	3.0530023e-07	1.1556195e-05	0.00027847962	0.46654838	0.012840675	0.52031636
a31	0.041779924	0.0027225541	0.0037889113	0.006630388	0.007140576	0.011307452	0.0053163934	0.32663578	0.03198467	0.56269336
a27	1.8420825e-06	1.9887301e-07	9.896867e-09	3.1154485e-08	1.01338316e-07	3.4230122e-06	0.00011649167	0.31894502	0.017111676	0.66382116
a11	0.03629471	0.0023765282	0.0033379763	0.005766417	0.00623625	0.009596811	0.0045199506	0.28478032	0.033488277	0.6136028
a37	0.01412864	0.0008559407	0.00043208944	0.00086556654	0.0015657662	0.0065650004	0.0067542414	0.49390587	0.01244814	0.46247867
a31	0.041417595	0.0023491567	0.0021817216	0.0040439586	0.0056207567	0.013770158	0.009414746	0.56739193	0.017521823	0.33628812
a3	4.902608e-06	2.650608e-07	2.583298e-08	6.512372e-08	1.959159e-07	3.6288907e-06	0.000118367934	0.30413562	0.020693121	0.6750439
a20	0.0037480674	0.00011238654	0.00043108794	0.0006119197	0.00045387464	0.00041367533	0.00013746295	0.018044876	0.03958584	0.9364608
a31	0.023515524	0.0010396128	0.0026010578	0.0040013846	0.0036928158	0.0050605233	0.0030583949	0.23919988	0.039087497	0.67874336
a11	1.2334574e-05	5.1299304e-07	7.49977e-08	1.817235e-07	5.26311e-07	7.0516676e-06	0.00014797586	0.40638345	0.026343584	0.5671043
a31	0.0039655287	0.00012629856	0.00037790168	0.0005513368	0.0004842763	0.000498091	0.0001602881	0.02174964	0.040964115	0.93112254
a29	1.5606765e-05	4.752476e-07	8.166437e-08	1.9555172e-07	5.64491e-07	6.7505507e-06	0.00012364768	0.4712692	0.03139519	0.49718827
a39	0.003210153	9.417148e-05	0.00035997585	0.00050380774	0.0003969919	0.00034888924	9.115905e-05	0.011602242	0.04360931	0.9397834
a21	0.006032827	0.0001507571	0.00045878874	0.0006583695	0.00061720464	0.0007414456	0.00034662415	0.052850056	0.03340324	0.90474075
a31	0.051526975	0.0018924837	0.010377573	0.015180953	0.010463205	0.010168257	0.004275796	0.28843597	0.04149649	0.56618226
a37	2.9952336e-05	7.029049e-07	1.5164997e-07	3.5590926e-07	1.0101888e-06	1.0447032e-05	0.0001448774	0.48194835	0.03351819	0.48434603
a31	0.004024315	0.00012104333	0.000626574	0.0008430429	0.0005873484	0.00041834806	8.496562e-05	0.008110709	0.050382566	0.9348011
a7	2.4842142e-05	4.7344983e-07	1.0147973e-07	2.2895105e-07	6.520872e-07	6.555831e-06	9.3556686e-05	0.42584005	0.041047916	0.53298557
a31	0.0017907373	4.413015e-05	0.000247867	0.0003303223	0.00022309594	0.00015956542	3.524925e-05	0.004787894	0.045348525	0.9470327
a23	3.099358e-05	5.306603e-07	1.2232593e-07	2.727981e-07	7.6449703e-07	7.2902953e-06	9.249903e-05	0.42114905	0.044291146	0.5344272
a13	0.00065902295	2.4404706e-05	0.00025204464	0.0002983506	0.00013610657	6.96643e-05	2.0078784e-05	0.0022836067	0.057615876	0.9386408
a3	0.0037107633	6.595685e-05	0.0003126491	0.00043220384	0.00036567028	0.0003312256	9.435834e-05	0.017770857	0.041957986	0.93495834
a20	0.0112387445	0.0001555738	0.00091587566	0.0012120781	0.0009589105	0.00082375575	0.00019808354	0.03372911	0.03804555	0.9127224
a31	0.035779353	0.0006931926	0.00589014	0.007991704	0.005012483	0.0039850804	0.000980772	0.09403059	0.045828097	0.7998086
a46	0.000120128476	1.3599272e-06	4.5552727e-07	9.947562e-07	2.6417842e-06	1.9694078e-05	0.00013852229	0.47592765	0.047489133	0.4762994
a31	0.0007594847	1.8888588e-05	0.00025928143	0.000295073	0.00013112168	5.8346865e-05	1.159998e-05	0.0011662281	0.05694892	0.9403511
a17	9.344518e-05	8.5958817e-07	2.6991916e-07	5.546458e-07	1.4800177e-06	1.0954075e-05	8.008324e-05	0.36137173	0.06230214	0.5761385
a31	0.00016438832	4.1880853e-06	6.520663e-05	7.27767e-05	2.741504e-05	1.2598747e-05	3.4260322e-06	0.00047956235	0.052016836	0.9471536
a20	0.00013234121	1.1848755e-06	4.3421306e-07	8.7060323e-07	2.1235473e-06	1.40274215e-05	7.2855415e-05	0.30442113	0.07288444	0.62247056
a8	8.79203e-05	2.0782363e-06	4.1635263e-05	4.2993466e-05	1.4277796e-05	6.0867314e-06	1.9379386e-06	0.00029412832	0.053055637	0.94645333
a31	0.00014121935	2.3611435e-06	5.921827e-05	5.9180555e-05	1.9955285e-05	1.0194135e-05	7.0722836e-06	0.0013354102	0.056624543	0.94174093
a10	0.0002831597	2.186649e-06	1.0854976e-06	2.092162e-06	4.484471e-06	2.4280675e-05	7.527339e-05	0.25291172	0.084011845	0.6626839
a11	6.6376466e-05	1.28456e-06	2.5334055e-05	2.6696438e-05	8.877778e-06	3.939734e-06	1.108575e-06	0.00020549032	0.052341882	0.947319
a37	0.0006715269	5.627993e-06	6.941838e-05	8.055514e-05	4.482667e-05	2.6398093e-05	6.5617055e-06	0.0032028263	0.056359723	0.9395326
a29	0.0018392841	1.770655e-05	0.0002765935	0.0003110367	0.00015402383	8.1176855e-05	1.9295578e-05	0.0043602684	0.049593434	0.94334716
a24	0.004721969	4.3177708e-05	0.00048704413	0.00058138097	0.00035659442	0.00022520799	4.7338788e-05	0.011932976	0.0482138	0.9333905
a6	0.0013807814	1.46120865e-05	6.699148e-05	9.189263e-05	8.072597e-05	0.000109042696	6.0197046e-05	0.034375574	0.03943989	0.9243803
a8	0.0036664484	6.614985e-05	0.00222884	0.002042144	0.00072152773	0.00029315142	0.00017390774	0.015541926	0.07376595	0.9015
a31	0.0017498786	2.1802132e-05	0.0007662949	0.0006993299	0.00024057127	0.00012307314	7.927208e-05	0.009019479	0.06399136	0.92330885
a0	0.0014468337	7.1517934e-06	5.870732e-06	9.887374e-06	1.8027218e-05	6.717339e-05	0.00010310154	0.1933151	0.09383202	0.7111949
a37	2.3296176e-05	3.3227673e-07	9.755038e-06	8.799069e-06	2.4814844e-06	1.058391e-06	4.981191e-07	0.00011369584	0.054086313	0.94575375
a46	0.00024555915	1.8032243e-06	4.6117988e-05	4.4476823e-05	1.617727e-05	7.325359e-06	2.2641605e-06	0.0009061481	0.055772677	0.94295746
a8	0.00015058149	1.4793764e-06	4.574297e-05	4.221634e-05	1.334225e-05	6.161788e-06	2.8682837e-06	0.00090092927	0.052655738	0.9461809
</S>	0.000138235	1.8158781e-06	5.616907e-05	4.866427e-05	1.5838787e-05	9.019601e-06	8.491292e-06	0.0017091762	0.052749712	0.9452629
