 	è	pericoloso	di	nuotare	nella	notte	</S>
a31	4.9199884e-06	6.520612e-06	6.724138e-05	0.00056749064	0.835426	0.14942212	0.014505755
a20	3.9854476e-06	3.970175e-06	1.980379e-05	7.645691e-05	0.10318429	0.89238566	0.004325831
a31	0.0032217826	0.0031213711	0.005629678	0.004421634	0.02191381	0.85919327	0.10249849
a37	3.2119305e-09	3.4371155e-09	2.9359828e-08	3.3120904e-07	0.008517936	0.9896068	0.001874922
a31	0.00060066534	0.00054548244	0.0010080432	0.00077121775	0.0050341035	0.73364097	0.25839952
a30	4.3078505e-09	4.252501e-09	3.47356e-08	3.4475167e-07	0.005633284	0.99227107	0.0020952465
a13	4.3378393e-05	3.7897782e-05	7.96215e-05	7.51484e-05	0.0017320499	0.77191836	0.22611356
a20	7.22631e-05	6.43798e-05	0.00013267486	0.00010552955	0.001262738	0.59625626	0.40210614
a41	0.00013709841	0.00012231148	0.00021444172	0.00012623763	0.0008326791	0.391386	0.6071812
a33	0.0008853157	0.0008707959	0.0015878014	0.00090102834	0.0024502547	0.29763335	0.69567144
a31	0.0004026447	0.00030604366	0.00036383045	0.00012733597	0.0009884275	0.3392137	0.65859807
a41	0.00069629727	0.00067915313	0.0025539545	0.0030090082	0.029669907	0.70476884	0.25862288
a0	9.441969e-05	7.2833755e-05	0.00013070452	6.168118e-05	0.00082201813	0.243272	0.75554633
a31	4.8506983e-05	3.470677e-05	6.688061e-05	3.736081e-05	0.00086942944	0.29557738	0.7033657
a24	0.00023110391	0.00019113798	0.0006939094	0.00063564157	0.017460575	0.73046273	0.25032493
a31	0.00010300813	8.500551e-05	0.00014738245	7.775381e-05	0.00079734594	0.15870424	0.8400852
a20	2.504185e-05	1.7874872e-05	0.000113051676	0.00022911519	0.017625162	0.8946819	0.08730794
</S>	7.573293e-08	4.927312e-08	1.02132795e-07	9.588616e-08	1.5366642e-05	0.05844324	0.941541
