 	non	avete	mangiato	mai	un	rustico	</S>
a23	1.1186422e-05	0.00024652283	3.0054218e-05	0.0034721987	0.37915954	0.5443134	0.0727671
a31	0.14634982	0.28369054	0.022331554	0.040414404	0.03603865	0.40139884	0.06977614
a29	4.6336222e-08	2.717767e-06	1.1975482e-06	0.00038534633	0.5087581	0.4795416	0.011310952
a24	0.0013508787	0.006069075	0.0012107097	0.0034500288	0.01728391	0.87976116	0.09087427
a18	9.353729e-06	0.00010564888	1.690706e-05	0.00016299268	0.016209569	0.8614789	0.122016594
a31	0.003767392	0.007821211	0.0009995326	0.0014859469	0.0070199165	0.821989	0.15691698
a13	3.7634283e-07	1.885216e-05	1.1977256e-05	0.0010762152	0.3153366	0.6730937	0.010462258
a11	0.0005013532	0.0015204697	0.00025611522	0.0004151745	0.0031122856	0.84220576	0.15198883
a8	0.00013672665	0.000643399	0.00010964545	0.00029222533	0.0045929654	0.87097603	0.12324899
a31	0.0008973026	0.001847073	0.00021050878	0.00037319888	0.003911684	0.81774545	0.17501478
a24	7.1870745e-06	0.0003236342	0.00016652867	0.005814346	0.21121804	0.7675731	0.014897147
a31	5.167818e-05	0.00032088155	4.7246012e-05	0.00024570015	0.009513411	0.8324389	0.15738226
a39	1.6037477e-05	0.0016137308	0.0008485241	0.034200594	0.3816329	0.56970257	0.011985646
a20	1.3073145e-05	4.5897777e-05	8.7126455e-06	3.185027e-05	0.0017959881	0.7662696	0.23183484
a31	4.0289665e-06	2.1750498e-05	4.4407357e-06	2.300586e-05	0.0019234899	0.79003245	0.2079908
a20	1.713349e-05	0.0018471719	0.000731553	0.021028584	0.24225424	0.7139663	0.020154964
a31	3.69455e-07	2.1825877e-06	7.6114765e-07	5.469178e-06	0.0009250984	0.67108244	0.3279837
a46	1.0468426e-05	0.0009205717	0.00030912075	0.006350975	0.14010051	0.8239908	0.028317595
a31	1.558207e-08	1.5697731e-07	8.579379e-08	1.252383e-06	0.00064893335	0.6616365	0.33771303
a23	7.655232e-06	0.00041601236	0.00011509188	0.0018292234	0.069953665	0.8849474	0.042730946
a31	2.3388778e-09	3.499193e-08	2.6357283e-08	5.219352e-07	0.00045958805	0.6292284	0.3703114
a46	5.479894e-06	0.00021005669	5.603865e-05	0.0008224201	0.04504634	0.8982836	0.055576053
a8	1.4759117e-09	2.5203706e-08	2.1404473e-08	5.356868e-07	0.00048817793	0.59197897	0.40753224
a31	4.2919773e-10	1.1454407e-08	9.681649e-09	3.4096166e-07	0.0005774695	0.72806996	0.27135217
a38	4.135886e-06	0.00012450923	3.400152e-05	0.00048987346	0.032968786	0.89854944	0.06782922
a20	8.889982e-10	1.7940225e-08	1.6745044e-08	4.5415095e-07	0.0004346287	0.56458867	0.43497622
a31	4.438597e-10	1.7032976e-08	1.526206e-08	7.305734e-07	0.0008521506	0.70835614	0.29079092
a20	4.9056584e-06	0.00014109245	3.790017e-05	0.00051373907	0.030290542	0.89642096	0.0725908
a31	8.949525e-10	1.939778e-08	1.847172e-08	5.2402464e-07	0.000447305	0.5361222	0.46342987
</S>	4.5233705e-06	0.00012211685	3.3595556e-05	0.00043732522	0.028060362	0.8968784	0.07446363
