 	ieri	abbiamo	deciso	che	oggi	andiamo	alla	spiaggia	</S>
a33	0.0023205786	0.00029222487	7.4788695e-05	0.00013580857	0.0018901629	0.009394692	0.022721587	0.96072096	0.002449135
a31	0.63576317	0.12758662	0.04697423	0.038604643	0.039364334	0.040583316	0.019402167	0.047804456	0.0039169816
a46	1.7304508e-06	4.136409e-07	8.1924526e-08	9.104666e-08	5.403074e-06	0.000108703556	0.002734117	0.99615014	0.0009992961
a31	0.29992554	0.07033875	0.02399212	0.019991431	0.034967236	0.050558187	0.050662912	0.4381192	0.01144464
a24	6.5502985e-07	1.4785297e-07	2.7176473e-08	2.6346672e-08	1.7638374e-06	5.271285e-05	0.0024115688	0.99549687	0.0020363415
a31	0.0037936321	0.00033287873	6.551653e-05	4.3141863e-05	0.0001693046	0.0007160291	0.008496073	0.9671678	0.019215643
a37	2.2691165e-06	4.4106488e-07	7.8680785e-08	7.5241296e-08	3.6129588e-06	7.134661e-05	0.0033744043	0.9946181	0.0019296515
a31	0.03678902	0.0072957715	0.0023319144	0.0017892047	0.0037029332	0.0070972783	0.022451963	0.8931873	0.025354695
a18	7.6689753e-07	1.3005027e-07	2.035881e-08	1.7423877e-08	9.521293e-07	2.8805405e-05	0.0026494984	0.99552864	0.0017912209
a31	0.04248197	0.0065653836	0.002116383	0.0014559121	0.0018874372	0.00315994	0.014449342	0.87884593	0.04903779
a41	1.0158853e-06	1.5140134e-07	2.2175287e-08	1.7693544e-08	8.042072e-07	2.3099603e-05	0.0026110185	0.99574924	0.0016145465
a31	0.020500507	0.0025126478	0.0007859074	0.00046220943	0.00045882576	0.0007600169	0.0061303973	0.878497	0.089892484
a21	2.5237405e-06	3.0952242e-07	4.1070628e-08	3.0465383e-08	1.0305495e-06	2.4607623e-05	0.0027567644	0.9955336	0.0016811584
a31	0.028490903	0.0031635377	0.0012026493	0.00061913667	0.00041959394	0.0006305135	0.0069947434	0.69116575	0.2673132
a14	4.178396e-06	5.191127e-07	6.983683e-08	4.8895515e-08	1.4025991e-06	2.9444944e-05	0.0026694557	0.9956928	0.00160228
a31	0.0047271806	0.00039736566	0.00011933716	5.365698e-05	4.137193e-05	8.287026e-05	0.0022272505	0.803197	0.1891539
a24	3.8886647e-05	3.4482475e-06	4.1575538e-07	2.6832922e-07	4.8826e-06	7.230974e-05	0.0040717353	0.9927422	0.003065973
a31	0.003712143	0.00020350712	4.0858155e-05	2.093442e-05	3.504769e-05	0.00012402092	0.0050734268	0.9178334	0.072956786
a10	0.0021126152	0.00012405911	1.538092e-05	8.929675e-06	6.1851955e-05	0.0004458204	0.012655386	0.9680798	0.016496181
a7	0.00065247616	5.712879e-05	1.6935428e-05	7.47973e-06	8.726062e-06	1.700283e-05	0.0009356879	0.14429085	0.85401374
a20	0.0012666702	7.698101e-05	1.9702125e-05	8.717813e-06	1.4284504e-05	4.628431e-05	0.0034823117	0.4733802	0.52170485
a31	0.0020576622	0.00015924206	3.7515005e-05	2.2209531e-05	6.2413514e-05	0.0001730887	0.00842894	0.23536907	0.7536898
a8	0.0057922252	0.0002873579	5.1693623e-05	2.4186596e-05	9.9913734e-05	0.0007957234	0.023343926	0.8921447	0.07746035
a31	0.00010555777	1.4774504e-05	4.2414727e-06	2.8278398e-06	8.034161e-06	1.8609962e-05	0.000989902	0.061195806	0.9376603
a33	0.0023761871	0.00013123816	2.48888e-05	1.091368e-05	5.018804e-05	0.00049463764	0.018836075	0.8748736	0.1032023
a7	2.942725e-05	4.7240164e-06	1.3791848e-06	9.273389e-07	3.0374101e-06	8.078422e-06	0.0005671724	0.055684905	0.9437003
a31	0.00017054232	1.5288328e-05	4.087081e-06	2.127025e-06	7.0288656e-06	3.1127005e-05	0.0029345655	0.300172	0.69666326
a23	0.0046803253	0.00024255227	4.5418197e-05	2.0325993e-05	8.693038e-05	0.0007564767	0.02218587	0.8719376	0.10004444
</S>	4.7103003e-05	7.142531e-06	2.0189786e-06	1.3473484e-06	4.2117913e-06	1.0472991e-05	0.00065489195	0.05405797	0.94521487
