 	le	melanzane	vogliono	girate	</S>
a31	1.9203906e-06	0.0035110598	0.9228735	0.030769894	0.042843655
a35	4.5220218e-06	0.0007268123	0.78614026	0.107038714	0.10608965
a41	0.00020414924	0.00039141465	0.002935141	0.19363454	0.8028348
a10	2.1842761e-05	0.00013058262	0.005984612	0.17134984	0.8225131
a18	0.00017308851	0.000597351	0.004458791	0.17424637	0.8205244
a35	0.00040093143	0.0005717609	0.0032028328	0.1578925	0.83793193
a31	0.0016504605	0.0016094823	0.0063057276	0.20445673	0.7859776
a34	8.923045e-06	0.00081411074	0.061276715	0.40486202	0.5330382
a8	3.4874788e-06	0.00066284183	0.050557736	0.48741472	0.4613612
a31	1.5017576e-05	1.5442976e-05	0.0013922958	0.337616	0.6609612
a8	1.1928573e-06	0.0014029609	0.34496287	0.48131493	0.17231804
</S>	7.4818627e-07	1.5993548e-06	0.0008486265	0.3216197	0.67752934
