 	ora	io	sto	studiando	di	di	imparare	di	diventare	maestra	</S>
a33	4.417634e-05	7.566746e-06	2.599824e-06	2.6810753e-06	4.412314e-06	1.5356694e-05	3.4765795e-05	0.0004446386	0.030124465	0.0045167254	0.96480256
a31	0.09138619	0.015679972	0.0042559686	0.006564556	0.009708206	0.026639821	0.01819364	0.09096779	0.51204914	0.005700258	0.21885446
a7	1.17515334e-07	7.0007946e-09	1.5678793e-09	1.4575019e-09	2.2750979e-09	1.6027455e-08	1.2320882e-07	5.3192593e-07	0.0089768935	0.0024175812	0.98860466
a0	0.0015893992	0.00042763678	0.00014197802	0.00016450102	0.00020485761	0.00040840602	0.00025640999	0.0009116734	0.017479474	0.00879581	0.96961987
a31	0.008808176	0.0016209872	0.00045334682	0.00056957244	0.0007791194	0.0021231854	0.0018963662	0.008850637	0.22070009	0.005856514	0.74834204
a37	1.5301492e-07	1.0736716e-08	2.4645017e-09	2.4016376e-09	3.5943883e-09	2.158316e-08	1.1295758e-07	4.877155e-07	0.015181454	0.0036941227	0.9811236
a8	0.0041662976	0.0010023417	0.0002911847	0.0003691061	0.00048270245	0.0010562907	0.00061530183	0.002357908	0.027226862	0.008229794	0.9542023
a37	0.010568893	0.0025840073	0.0007723571	0.0010202053	0.0013597271	0.0029715346	0.0017955299	0.0078390185	0.11802786	0.011486767	0.841574
a31	0.0027591155	0.00056873966	0.00015030056	0.0001666224	0.00021796291	0.00055318046	0.00040285167	0.0019368541	0.06586215	0.0040553706	0.9233269
a17	8.181674e-07	7.330072e-08	1.8701032e-08	1.9373472e-08	2.8365085e-08	1.3843464e-07	3.8655745e-07	1.7705497e-06	0.028617203	0.0054956907	0.9658839
a37	0.0032900814	0.00096971315	0.00030539784	0.00037343084	0.00047810885	0.00089115556	0.0003702526	0.0015025063	0.0117191365	0.010549306	0.9695509
a31	0.0028786191	0.0006732145	0.00018386554	0.00020719494	0.00026702677	0.0006031416	0.00031192342	0.0015719851	0.031279463	0.0050207786	0.9570028
a14	8.984347e-07	8.537225e-08	2.3366734e-08	2.3928344e-08	3.4776576e-08	1.6143956e-07	4.0010556e-07	1.8867188e-06	0.033346444	0.0068483595	0.9598017
a3	0.00025841844	7.681555e-05	2.515683e-05	2.654239e-05	3.2061515e-05	5.9728867e-05	2.6186444e-05	0.000115794166	0.0032080817	0.007402548	0.9887687
a11	0.0016080735	0.0005231832	0.00016192289	0.00015500674	0.00018474388	0.00032736844	0.00011487342	0.0006315755	0.010475916	0.0052308543	0.9805865
a35	0.0014686642	0.00043821734	0.0001382106	0.00013472149	0.00016437321	0.00031347203	0.00012912892	0.0007200103	0.015833434	0.0054143933	0.97524536
a8	0.014102396	0.0050329384	0.0015882476	0.0017090102	0.002116136	0.0034305477	0.00096733886	0.0056618643	0.034582917	0.008248782	0.92255986
a23	0.03873311	0.019995771	0.0069993804	0.007377072	0.008879856	0.0109986365	0.0020673473	0.012818775	0.032452144	0.014338744	0.8453391
a31	0.02751057	0.022445178	0.008754987	0.00773104	0.00851061	0.0078596305	0.0011529195	0.007272905	0.02180847	0.014681861	0.87227184
a11	2.7210132e-05	3.299415e-06	1.0039087e-06	1.0380655e-06	1.4974067e-06	5.4645034e-06	6.3220727e-06	2.8580962e-05	0.024682805	0.008692114	0.96655065
a10	0.00037782904	0.00018354246	7.077279e-05	6.145481e-05	6.888726e-05	9.04478e-05	2.1727024e-05	0.00011012059	0.001520199	0.008149531	0.9893455
a31	0.0040766187	0.0014415145	0.000497904	0.00048394082	0.00059820665	0.0009825302	0.00025942805	0.0014862033	0.010991897	0.0075864666	0.9715953
a10	4.830073e-06	6.811544e-07	2.3731029e-07	2.2744838e-07	3.1309216e-07	1.0518892e-06	1.3540392e-06	6.312991e-06	0.024430735	0.01231764	0.96323663
a35	0.00023118079	0.00013956786	6.009062e-05	5.1027044e-05	5.5448527e-05	6.190676e-05	1.2240489e-05	5.623627e-05	0.0005483555	0.012211289	0.98657274
a20	0.0006578504	0.00054052565	0.00024728288	0.0001846603	0.00019179999	0.00017880999	2.8207523e-05	0.00016327263	0.0017432339	0.010102341	0.985962
a31	0.0010584064	0.0010297713	0.00048663508	0.00034063912	0.0003466131	0.00029411775	4.463628e-05	0.0002686191	0.0026620163	0.0099524	0.98351616
a20	9.070128e-06	1.6212215e-06	6.217916e-07	5.6658035e-07	7.484932e-07	2.1101646e-06	2.0118362e-06	9.915154e-06	0.0208816	0.015943663	0.9631481
