 	questa	canzone	è	scritta	da	un	poeta	nostro	</S>
a31	6.08725e-09	5.903927e-09	2.537069e-09	3.4559907e-08	1.678057e-07	0.00017272796	0.99782133	0.0019915833	1.4152951e-05
a24	1.4023491e-06	1.1786101e-06	5.901911e-07	3.963571e-06	1.17983645e-05	0.00079191447	0.9230194	0.07613464	3.5113437e-05
a31	3.3502295e-06	3.4869913e-06	1.7183479e-06	1.5831665e-05	3.2296688e-05	0.0011032938	0.485929	0.5124283	0.0004827741
a20	4.961333e-08	5.0988273e-08	5.2008012e-08	1.5515349e-06	8.710675e-06	0.0009222779	0.7944746	0.20455143	4.1248804e-05
a0	0.001259966	0.0009584924	0.00025717405	0.0004725193	0.00044668847	0.0024435113	0.08766383	0.88492	0.02157792
a13	8.469838e-05	7.1879505e-05	1.9288369e-05	6.465346e-05	7.9904545e-05	0.0009271503	0.109892994	0.88317657	0.0056829
a31	0.00037677286	0.0002816149	6.112482e-05	0.00018594491	0.0002219672	0.0024575025	0.17108916	0.8164387	0.008887194
a24	1.8166364e-07	1.8276884e-07	1.5841086e-07	4.206543e-06	1.8567982e-05	0.0013330544	0.6528629	0.34570748	7.332099e-05
a31	0.00023927576	0.00022845289	4.9548904e-05	0.00022197195	0.00023075883	0.0031004413	0.2820214	0.69705707	0.016851172
a37	2.04392e-07	2.7531138e-07	3.7785665e-07	1.2668218e-05	5.482055e-05	0.0035172957	0.8828948	0.113498755	2.0784328e-05
a31	0.00086121977	0.00077157916	0.00020122537	0.00045842727	0.00040819336	0.002503175	0.10087412	0.83267677	0.06124533
a20	9.6328904e-08	1.5145851e-07	2.8332224e-07	1.2233826e-05	5.5271037e-05	0.003130462	0.7937586	0.20301627	2.6663043e-05
a31	0.0005591523	0.000518211	0.0001453582	0.00028926198	0.00023414016	0.0011363503	0.046778668	0.819351	0.13098794
a39	8.6784326e-08	1.5250585e-07	3.5142727e-07	1.71508e-05	7.469197e-05	0.0034551667	0.73204225	0.264376	3.4154727e-05
a31	0.00018786849	0.0001927388	6.0723367e-05	0.00016526169	0.00014344991	0.00084361504	0.049090628	0.8215167	0.12779899
a20	1.5499964e-07	3.079245e-07	8.2196794e-07	4.2987227e-05	0.00016195199	0.005520217	0.74174196	0.2524883	4.341914e-05
a31	5.978771e-05	6.320637e-05	2.3606786e-05	6.718389e-05	6.0916704e-05	0.00030564066	0.019495847	0.64784926	0.33207452
a20	2.3398917e-07	5.3403454e-07	1.5861024e-06	9.133088e-05	0.0002966914	0.0071929754	0.7051322	0.28721341	7.113657e-05
a39	8.179713e-06	9.458206e-06	4.9242485e-06	2.1595462e-05	2.4281588e-05	0.00013439955	0.011546655	0.48815662	0.5000939
a31	1.3554662e-06	2.0187165e-06	1.1735752e-06	1.47495475e-05	2.3595077e-05	0.0003379486	0.06816205	0.8459084	0.08554876
a46	2.6256864e-06	6.171379e-06	1.3481742e-05	0.0005940847	0.0011748617	0.016054224	0.73413175	0.2477172	0.0003055717
a31	3.8372002e-07	5.516365e-07	7.0435107e-07	8.805762e-06	1.6547629e-05	0.00012537211	0.013518249	0.40154517	0.5847842
a18	3.135201e-06	7.40937e-06	1.0776941e-05	0.0004402688	0.0007648667	0.008411982	0.56577426	0.42363435	0.0009529675
a31	5.1019825e-08	8.675256e-08	1.799608e-07	3.6923777e-06	8.498825e-06	7.133557e-05	0.009308928	0.33355525	0.657052
a8	3.8542075e-06	8.630698e-06	9.795049e-06	0.00035302318	0.0005815794	0.0057037524	0.43935537	0.55177957	0.0022044654
</S>	1.5634239e-08	2.6588294e-08	6.974978e-08	1.8247885e-06	4.916912e-06	4.3001666e-05	0.0075522014	0.3725866	0.61981136
