 	io	voglio	che	Maria	venga	qui	</S>
a31	2.3502614e-06	7.1387154e-07	4.5824276e-05	0.21658531	0.46345255	0.31048107	0.009432088
a39	1.3240188e-07	3.817369e-08	4.5965643e-07	7.572667e-05	0.00875551	0.9889571	0.0022110853
a31	5.357569e-05	2.1608585e-05	8.926094e-05	0.0011077716	0.0034244407	0.9858111	0.009492249
a37	9.678413e-10	2.6539976e-10	3.2939835e-09	1.1499852e-06	0.001512923	0.9933368	0.0051491824
a31	1.9319505e-05	8.5975325e-06	3.379454e-05	0.00040992015	0.0015006566	0.95700943	0.04101823
a11	9.958171e-10	3.1935193e-10	3.2773568e-09	8.729548e-07	0.000922921	0.9924522	0.006624063
a20	6.380521e-07	3.0627186e-07	1.3084539e-06	2.769568e-05	0.00056927925	0.95323247	0.046168298
a4	4.469551e-05	2.45003e-05	8.014805e-05	0.0005756945	0.000959549	0.8101614	0.18815398
a24	0.00041809952	0.00026264836	0.00074289186	0.0025746012	0.0016807115	0.70751894	0.28680205
a31	0.020408804	0.011808894	0.039748173	0.11889569	0.021635437	0.48981175	0.29769123
a11	6.160911e-06	2.3663144e-06	2.3204231e-05	0.0017695839	0.0045793313	0.97176737	0.02185195
a24	0.00064352766	0.00047732925	0.0013904731	0.00407393	0.0013416554	0.35931185	0.63276124
a31	0.003902889	0.0024699878	0.0074273045	0.022629673	0.005839585	0.46032184	0.49740866
a46	1.7740284e-06	8.903861e-07	7.740801e-06	0.0007160802	0.0031243425	0.9827042	0.013444854
a8	2.3765479e-05	2.631512e-05	4.3344815e-05	7.195625e-05	9.453566e-05	0.08019678	0.91954327
</S>	8.755803e-06	9.7912125e-06	1.7102597e-05	5.4875585e-05	0.00018188465	0.16200702	0.8377206
