 	Marika	non	ha	mangiato	mai	un	rustico	</S>
a8	2.6828746e-05	1.5178377e-05	2.0909198e-05	3.5563236e-05	0.0016560093	0.090073206	0.56915426	0.33901808
a31	0.06287939	0.0612099	0.056533422	0.08424342	0.26971367	0.19255729	0.24219707	0.030665806
a20	2.5412236e-08	8.738223e-09	9.322446e-09	2.7852021e-08	1.2620693e-06	0.008184605	0.90443	0.08738406
a31	0.0040013306	0.003240032	0.0028234469	0.0049532223	0.019633304	0.11198452	0.78813314	0.06523096
a37	5.9200755e-09	2.0081203e-09	2.070265e-09	6.3204255e-09	2.7937563e-07	0.003705449	0.90756893	0.08872526
a14	0.0006302836	0.0005257626	0.000457036	0.0008186655	0.0031568916	0.031790223	0.8648032	0.09781796
a10	4.433947e-05	3.3830947e-05	2.9067249e-05	6.0802857e-05	0.0004071751	0.020177769	0.880217	0.099030055
a31	0.00042311195	0.00039951046	0.0003394911	0.0006154614	0.002227554	0.015812308	0.8430451	0.13713746
a37	1.9259721e-08	1.0851058e-08	9.474737e-09	2.588201e-08	3.9429597e-07	0.00092600647	0.96674377	0.03232973
a10	0.00015355501	0.00020625461	0.00017832647	0.00027371402	0.0004935333	0.0011084671	0.54493874	0.4526474
a14	6.409677e-05	7.762184e-05	6.76178e-05	0.00011132311	0.00026994446	0.0011560769	0.59526145	0.40299186
a0	0.0017589673	0.0025593617	0.0021458936	0.0027637742	0.0044842013	0.0042310036	0.4431741	0.5388827
a20	0.00044154344	0.0009831906	0.0008902554	0.0008962495	0.0010843881	0.0021598316	0.42641383	0.5671307
a33	0.00032951238	0.00087217713	0.0008131411	0.0007379883	0.0008700629	0.0023767366	0.36770105	0.62629926
a20	0.00012482928	0.00037221285	0.00034662205	0.0002979987	0.00035330423	0.0014576336	0.29066122	0.70638615
a31	0.00017391393	0.00048880745	0.00045898499	0.00040318735	0.00052818225	0.0021298253	0.3066987	0.6891184
a0	0.006400068	0.0066592707	0.006005651	0.008287371	0.01758621	0.012390106	0.45061496	0.49205634
a41	3.0180645e-06	7.401593e-06	7.60628e-06	6.442321e-06	6.677096e-06	6.3907515e-05	0.21035795	0.789547
a31	2.1941636e-05	5.7398425e-05	5.6202844e-05	4.8506143e-05	5.246846e-05	0.0003090461	0.23576029	0.7636942
a37	0.00034379994	0.00038222497	0.00038119586	0.00046065575	0.0007467539	0.0012457577	0.32511556	0.67132396
a31	5.4452426e-07	1.2903125e-06	1.3948518e-06	1.1661149e-06	1.0871834e-06	1.5159474e-05	0.13408603	0.86589336
a18	2.3270339e-05	2.795065e-05	2.9836707e-05	3.472906e-05	5.004119e-05	0.0002364156	0.2748231	0.7247746
a8	6.8069376e-08	1.59102e-07	1.7426572e-07	1.5374674e-07	1.6448999e-07	4.9333917e-06	0.09676737	0.90322703
a20	1.13327694e-07	2.4733953e-07	2.606966e-07	2.442729e-07	3.1521162e-07	7.799647e-06	0.0848166	0.9151744
</S>	4.0820885e-07	9.4437024e-07	9.753463e-07	9.231531e-07	1.268514e-06	3.202996e-05	0.12841494	0.8715486
