 	la	casa	la	costruiscono	i	muratori	</S>
a31	1.4518384e-08	1.5734966e-07	1.0828758e-05	0.9968726	0.0029784795	0.000119918135	1.7929395e-05
a18	5.4754975e-05	0.0002598937	0.0017553907	0.7022645	0.25452867	0.039543733	0.0015930856
a31	0.0013224212	0.0027468577	0.0030053696	0.012194102	0.014064514	0.8609983	0.10566847
a20	4.093509e-07	5.7953143e-06	0.00018472133	0.54491943	0.42623487	0.028340764	0.00031401232
a31	0.0010908423	0.0023094849	0.0025859491	0.0144232875	0.010182421	0.79223335	0.17717467
a37	7.9220024e-07	1.1525153e-05	0.00035080133	0.60143524	0.3525986	0.045053396	0.00054966164
a18	0.00042451973	0.0010570635	0.0014744403	0.015577044	0.00996557	0.78512615	0.18637522
a46	0.00017953363	0.00057085766	0.0010652995	0.021595005	0.021907527	0.8614809	0.09320094
a31	0.00041452466	0.0009463148	0.0011057465	0.007404795	0.012287643	0.8513882	0.12645276
a46	5.989781e-06	5.76719e-05	0.0008792082	0.85244364	0.0943914	0.051014237	0.0012078448
a31	0.00022326966	0.00049529155	0.00061969366	0.008503684	0.009224088	0.7442944	0.23663951
a46	3.52285e-06	4.606098e-05	0.0011310467	0.8772808	0.07053606	0.049993318	0.0010092485
a31	8.970892e-05	0.00017714528	0.00021620705	0.0055740867	0.010094233	0.7329228	0.25092587
a46	3.5996025e-06	5.942894e-05	0.0019916382	0.87092954	0.06493692	0.061005853	0.0010730013
a31	2.316109e-05	4.170575e-05	5.6820245e-05	0.0038546103	0.011864388	0.72697705	0.25718227
a18	5.472431e-06	0.00010508271	0.00392206	0.8102186	0.07867683	0.10532393	0.0017479878
a31	5.3128065e-06	9.5244695e-06	1.5933549e-05	0.0025425064	0.012357753	0.7011451	0.28392386
a37	9.582296e-06	0.00018606306	0.006111395	0.68265796	0.10577863	0.20163642	0.0036199854
a13	6.972932e-07	1.5088575e-06	4.0679674e-06	0.0020579128	0.011623932	0.6992011	0.2871108
a31	1.7501868e-07	6.2474777e-07	3.2187256e-06	0.0037322121	0.020054955	0.8675064	0.108702384
a20	1.55388e-05	0.00022417748	0.0045658294	0.3486293	0.11359704	0.51876044	0.014207699
a31	4.7720196e-08	1.2798141e-07	5.7738225e-07	0.0009312214	0.008316049	0.6500555	0.3406964
a20	9.853555e-06	0.00012756113	0.0019561686	0.13471995	0.10649339	0.73624444	0.020448616
a31	9.981898e-09	3.1268442e-08	1.9349905e-07	0.00064922275	0.006407855	0.61956924	0.37337348
a20	6.641835e-06	6.9859845e-05	0.000786938	0.05679575	0.08432133	0.8311132	0.026906295
</S>	3.4735668e-09	1.2521947e-08	9.907267e-08	0.00056528783	0.005553898	0.5829126	0.41096812
