 	se	vieni	alle	sette	sto	ancora	cucinando	</S>
a8	0.0008519325	0.00078362244	0.00017822598	0.00023405423	0.0054657822	0.092334904	0.54689944	0.35325205
a31	0.1769157	0.16010611	0.03780693	0.042918835	0.082265176	0.16216515	0.3270669	0.0107552465
a8	1.1307852e-06	1.0897038e-06	1.8959541e-07	1.1754623e-07	1.1263467e-06	0.00061022706	0.8072994	0.19208682
a31	0.018563932	0.015186558	0.0037530889	0.003451373	0.007241502	0.06597583	0.8741711	0.011656576
a46	3.8911975e-07	4.0000722e-07	7.0861745e-08	4.4642185e-08	3.8503813e-07	0.00029203334	0.82558346	0.17412318
a31	0.0026899122	0.002055936	0.0005154151	0.00045541627	0.00092256634	0.011539462	0.96049225	0.02132911
a20	1.9317412e-07	1.8840291e-07	3.150523e-08	2.158628e-08	1.4942094e-07	0.000128263	0.8739182	0.12595296
a31	0.001023294	0.0007806572	0.00020526104	0.00018836872	0.00035097744	0.0044389395	0.95503706	0.037975397
a13	1.373463e-07	1.2974304e-07	2.093016e-08	1.5488341e-08	9.201993e-08	8.042668e-05	0.9015372	0.09838199
a17	0.00020133966	0.0001491461	4.1088937e-05	3.7805752e-05	7.268904e-05	0.0010450755	0.9191308	0.079322085
a8	0.0015310288	0.001228761	0.0003398495	0.0003680173	0.00061593077	0.004789923	0.91726655	0.07385996
a31	0.024241794	0.02154216	0.007295319	0.013052099	0.012041922	0.0068931975	0.59543884	0.31949466
a8	4.118663e-05	2.9456409e-05	5.170458e-06	4.7231806e-06	1.3354303e-05	0.00042382433	0.9459921	0.05349006
a20	0.007370661	0.007047136	0.0030701996	0.0067472993	0.0046274397	0.0011447666	0.28590295	0.68408954
a31	0.0068599368	0.005915274	0.001929004	0.0049543357	0.0031550997	0.0010027068	0.25544477	0.7207389
a28	0.00018797311	0.00013807167	2.6151034e-05	2.8493625e-05	7.4971824e-05	0.0013812488	0.93898904	0.059173957
a31	0.0021731963	0.002066785	0.0009235885	0.0023188044	0.0013559168	0.00030037362	0.11852128	0.8723401
a38	6.1996376e-05	4.7641333e-05	9.021078e-06	1.1591283e-05	3.2428637e-05	0.0016376156	0.97235054	0.02584906
a31	0.00027399426	0.00026855717	0.00013629052	0.00036911087	0.00019182723	5.8737794e-05	0.060987517	0.9377139
a17	7.858668e-05	6.460272e-05	1.3509348e-05	1.9875075e-05	5.3133703e-05	0.0027485106	0.9753186	0.021703208
a3	5.8023757e-05	5.8914913e-05	3.1792366e-05	8.4393236e-05	4.5457713e-05	2.0812553e-05	0.047129	0.9525717
a10	8.4553394e-05	8.3927e-05	4.3543623e-05	0.00012269556	7.5138465e-05	3.688264e-05	0.06867589	0.93087727
a20	0.00068706734	0.0006430291	0.00032077156	0.00091151317	0.00055458007	0.00018624976	0.097862236	0.89883465
a35	0.000431112	0.00033956996	0.00014389497	0.0004099726	0.00024728177	0.0001785032	0.09978328	0.8984663
a37	0.00066686975	0.0005044947	0.0002050373	0.0005854582	0.00036025944	0.00028652907	0.11829684	0.8790945
a23	0.00080052705	0.00062425074	0.00026866005	0.000769717	0.00047300156	0.00032496988	0.12123887	0.8755
a20	0.0005634193	0.00039661635	0.00015488623	0.0004104901	0.00026094005	0.00027710092	0.10795313	0.8899834
a31	0.00063225394	0.00046115296	0.00018698724	0.0005148403	0.0003277376	0.0003070346	0.117707215	0.87986284
a0	0.0040082308	0.0040931	0.00201232	0.0036335397	0.0037225615	0.00083048665	0.10939405	0.8723058
a31	3.110385e-05	2.9106031e-05	1.629064e-05	4.4335964e-05	2.6956057e-05	2.1906573e-05	0.04064146	0.9591888
a13	0.00065053103	0.0006856612	0.00030059705	0.0005917806	0.0007216803	0.0009288775	0.48475894	0.51136184
a31	1.2927229e-05	1.2874571e-05	7.459855e-06	2.0589581e-05	1.1768951e-05	8.695866e-06	0.023023171	0.9769025
a39	0.0004905662	0.00048044344	0.0001510185	0.00032896383	0.0005204847	0.0035588252	0.89587885	0.09859085
a17	5.2672326e-06	5.1380093e-06	2.8823847e-06	7.745986e-06	4.440906e-06	4.430356e-06	0.016892632	0.98307747
</S>	2.5268893e-05	2.3110375e-05	1.34800075e-05	3.489802e-05	2.1693446e-05	2.1834541e-05	0.03591936	0.9639403
