 	e	forse	è	entrato	dalla	finestra	il	ladro	</S>
a33	4.4096483e-05	3.1070223e-05	2.8417306e-05	3.0188046e-05	2.8794622e-05	6.869133e-05	0.012647519	0.035679378	0.9514419
a31	0.1864659	0.08418356	0.10246777	0.11243488	0.11746217	0.068808526	0.16857408	0.014306574	0.14529653
a37	1.1693453e-07	4.2891354e-08	1.8085293e-08	2.1786171e-08	2.6533788e-08	2.3307497e-07	0.0007396742	0.07779684	0.9214631
a20	0.0099340435	0.003690813	0.0038337626	0.004248622	0.0045959502	0.004277361	0.04135127	0.044304464	0.8837637
a28	0.006850838	0.0024980523	0.002816813	0.0032367457	0.0034812652	0.0030982904	0.052625827	0.043997664	0.8813945
a37	0.014069368	0.005071657	0.0066054775	0.007345816	0.007693923	0.004717729	0.042366046	0.027404662	0.88472533
a18	0.021282377	0.00806742	0.011854987	0.012915758	0.01288615	0.0052705435	0.022989823	0.013940236	0.89079267
a31	0.034650814	0.015365879	0.03090491	0.034874614	0.032296646	0.006762618	0.014476948	0.009045035	0.8216225
a0	0.008065707	0.0020929023	0.0014663175	0.0013909172	0.001704793	0.0026437899	0.03457941	0.021519063	0.92653704
a13	0.002402994	0.0008772695	0.0019491615	0.0022429833	0.0021319194	0.00037373	0.0011260168	0.007955742	0.98094016
a31	0.032791518	0.013869104	0.033011008	0.03777229	0.03415939	0.0049514575	0.007953695	0.006954596	0.8285369
a41	0.002301921	0.0004942309	0.0003910197	0.000392094	0.00052386377	0.000712994	0.0162207	0.041476525	0.93748665
a24	0.0010388506	0.00037030765	0.00087845	0.0010393967	0.0009894931	0.00015034986	0.0004817412	0.007512015	0.9875394
a37	0.011783168	0.0053645247	0.014131828	0.016872654	0.013359224	0.0015266362	0.0032163598	0.0056446074	0.92810094
a31	0.006762751	0.0023957714	0.0063368906	0.0074552544	0.006872073	0.00084666663	0.0023408493	0.0074831666	0.9595066
a28	0.0015132217	0.0003452357	0.0003430155	0.0003687286	0.00047960423	0.00039890214	0.007124752	0.032948337	0.9564782
a11	0.00013641389	5.7633843e-05	0.00019284099	0.00025617838	0.00021011173	1.7735e-05	7.77048e-05	0.0070250104	0.9920264
a39	0.0014478759	0.00055870734	0.0019070198	0.0024386432	0.0019521912	0.00015965923	0.0006389184	0.0096127475	0.9812842
a46	0.0007401997	0.00030582942	0.0011339331	0.0014909805	0.0011486571	8.256752e-05	0.0003670007	0.008369491	0.9863614
a49	0.00037910315	0.00017239276	0.0007487218	0.0010457746	0.00072907296	4.583506e-05	0.00023098309	0.00855668	0.98809147
a31	0.00069045677	0.0003405807	0.0012943269	0.0017829546	0.0012373171	8.61785e-05	0.0004418489	0.011510544	0.9826158
a33	0.00044464637	0.00021459474	0.0003620865	0.0004473788	0.00039159568	7.431304e-05	0.00043714244	0.014510075	0.9831182
</S>	2.1576282e-06	1.0747276e-06	4.285296e-06	6.542272e-06	4.2670513e-06	4.5217462e-07	5.295714e-06	0.005343763	0.9946321
