 	lo	sentii	che	arrivò	</S>
a11	1.277687e-07	1.0354527e-05	0.0038013232	0.9961344	5.3791147e-05
a31	1.2874627e-05	3.629418e-05	0.00022456222	0.9996834	4.2899017e-05
a28	3.859618e-11	5.0311506e-09	1.583421e-05	0.999984	9.494896e-08
a37	1.0344173e-05	2.2592285e-05	0.00014084848	0.9996879	0.0001383164
a20	3.3624215e-06	9.253925e-06	7.4794305e-05	0.99954504	0.0003674598
a31	1.4080804e-05	2.3472494e-05	0.000106352934	0.9977985	0.0020575728
a1	5.1157752e-08	1.1740985e-06	8.8457484e-05	0.9998982	1.2155048e-05
a0	8.727689e-05	0.00018324182	0.000539854	0.9945438	0.004645866
a17	3.8446375e-05	5.495961e-05	0.00017817055	0.99129885	0.008429576
a31	3.1211213e-05	3.1995794e-05	0.00010854449	0.9880385	0.011789767
a0	0.00042675476	0.0021609005	0.0058335555	0.99072367	0.000855104
a46	1.5067778e-05	2.2728049e-05	0.00012853104	0.98484105	0.014992612
a31	9.330209e-06	1.2631769e-05	7.79921e-05	0.9699187	0.029981362
a18	0.00021058143	0.00081520726	0.00320924	0.9932234	0.0025415788
a31	1.1258172e-06	2.8004158e-06	4.7167014e-05	0.9580154	0.041933596
a39	2.7279284e-05	0.00013785309	0.001556978	0.99276143	0.005516514
a31	1.4760708e-07	6.3952467e-07	2.4923278e-05	0.8878186	0.11215566
a46	3.1834854e-06	2.1174183e-05	0.0006162177	0.98461825	0.014741186
</S>	9.737497e-09	6.0895296e-08	5.5304167e-06	0.7403802	0.25961423
