 	vuole	vuole	mangiato	caldo	</S>
a37	1.30389635e-05	0.00046705548	0.008859767	0.96225995	0.028400209
a31	0.058785513	0.23196466	0.18421993	0.5020678	0.022962086
a41	7.96358e-09	4.0031904e-07	0.000580218	0.9967007	0.002718671
a31	0.00026134067	0.0012912981	0.010948795	0.97335106	0.014147527
a11	3.3753569e-09	1.4727516e-07	0.00042282479	0.9973947	0.00218241
a20	1.2894186e-05	6.361508e-05	0.0014832522	0.98293036	0.0155099295
a31	9.536537e-05	0.00028336066	0.001506738	0.79108644	0.20702814
a18	8.986004e-09	2.3590776e-07	0.00038657413	0.9985684	0.0010446504
a31	5.9299316e-05	0.0001098982	0.00031971926	0.353544	0.6459671
a20	2.7327994e-08	7.3258207e-07	0.00069898146	0.9980692	0.0012310208
a21	2.4889578e-06	3.2525593e-06	1.0484491e-05	0.055605218	0.94437855
</S>	3.2687137e-07	6.782298e-07	4.6935966e-06	0.039536048	0.9604583
