 	io	al	mio	fratello	non	gli	lo	scrissi	mai	una	lettera	al	mio	fratello	</S>
a31	1.0714044e-06	2.747831e-07	7.4086266e-08	7.545662e-08	1.2514047e-06	1.4509442e-05	5.3367e-05	0.0001242076	0.00027752895	0.00021923902	0.00070008816	0.35098797	0.5880748	0.039800946	0.019744579
a1	5.518888e-06	2.2636104e-06	9.276391e-07	6.827117e-07	6.362951e-06	2.5731053e-05	6.150148e-05	8.9678746e-05	0.0001708122	0.00012270005	0.00028221967	0.057188414	0.9265774	0.0129242735	0.002541506
a31	0.0007659685	0.00035740313	0.00018216489	0.0001363379	0.00044269848	0.0009623762	0.0016216334	0.0022394198	0.003918409	0.0032899203	0.0046585537	0.07119842	0.8603179	0.038574755	0.011333978
a20	3.7075026e-08	1.2851115e-08	5.6507092e-09	8.310021e-09	2.0172084e-07	2.407386e-06	6.82201e-06	1.1835519e-05	1.47582405e-05	9.622632e-06	3.1930012e-05	0.008336081	0.9542147	0.03195626	0.005415385
a31	0.0016017479	0.000870541	0.0004731492	0.0003951048	0.0010829652	0.0024333152	0.0035194056	0.0050419625	0.008070164	0.007040849	0.008657877	0.0732869	0.7407252	0.111235686	0.03556515
a46	2.2955007e-08	9.264194e-09	4.521376e-09	8.16101e-09	2.2181882e-07	3.3153808e-06	8.887764e-06	1.613231e-05	1.8194434e-05	1.20526065e-05	3.9714607e-05	0.008040587	0.96469206	0.023870498	0.0032983655
a31	0.00070473464	0.00043209692	0.00024606843	0.00023479498	0.00076191267	0.002139752	0.0029923061	0.004539423	0.006872973	0.005909834	0.0069806008	0.06018854	0.7034472	0.15504247	0.049507312
a20	1.6108949e-08	7.517164e-09	4.0585872e-09	8.661465e-09	2.7658504e-07	5.1859283e-06	1.3532837e-05	2.557167e-05	2.6874379e-05	1.7454719e-05	5.522806e-05	0.009933399	0.9708731	0.017007258	0.0020421313
a31	0.00051177724	0.000331481	0.00017552022	0.00015765436	0.00051221816	0.0016707475	0.0022303343	0.0035864313	0.005352131	0.0046218536	0.005173218	0.044246644	0.5749555	0.25453815	0.10193632
a32	1.6591107e-08	8.929207e-09	5.183406e-09	1.2278352e-08	4.3611337e-07	9.836842e-06	2.468486e-05	4.82237e-05	4.82117e-05	3.0553296e-05	9.045256e-05	0.014413005	0.97000736	0.013763639	0.0015635241
a11	5.6260054e-05	3.6634578e-05	1.8861785e-05	1.9978388e-05	0.00011993803	0.000717537	0.0011293121	0.002068156	0.0028204909	0.0021632425	0.0027861772	0.051945057	0.7339319	0.14856055	0.053625874
a31	1.5116724e-05	1.0178295e-05	4.9408977e-06	5.1871198e-06	3.858917e-05	0.00032438568	0.0005325719	0.0010656448	0.0014298803	0.0010894072	0.0015124006	0.041610382	0.75939107	0.14078145	0.052188788
a20	4.7373835e-08	3.3713242e-08	2.3061185e-08	6.375989e-08	2.5604204e-06	7.267966e-05	0.00016871345	0.00034740104	0.00033082996	0.0001952852	0.00046628658	0.054417506	0.9336509	0.009180459	0.0011672445
a4	6.2493156e-05	5.594306e-05	2.350582e-05	1.5285932e-05	5.6869034e-05	0.0003434489	0.00041192176	0.0007921591	0.0010903069	0.00087341084	0.00075041753	0.007156742	0.17667729	0.4614201	0.35027015
a31	5.6826157e-05	4.8893347e-05	1.684422e-05	9.272732e-06	3.8849947e-05	0.0002144155	0.0003166318	0.00060316786	0.0010208336	0.00086633884	0.00081123394	0.010078911	0.31804377	0.33884883	0.32902524
a28	2.0316669e-07	1.8543119e-07	1.4643041e-07	3.85407e-07	1.49307825e-05	0.0005127122	0.00113567	0.0025584213	0.0025825922	0.0013961873	0.0024885435	0.21230179	0.7721418	0.0041664173	0.0007001389
a31	5.6319022e-06	5.8281657e-06	2.0617867e-06	1.3533527e-06	8.820306e-06	8.9212605e-05	0.000113297814	0.00022044963	0.0002356798	0.00015762978	0.00013506219	0.0021021406	0.13055934	0.45571214	0.41065136
a18	5.849355e-07	5.756506e-07	4.7357503e-07	1.0318155e-06	2.952417e-05	0.0012087814	0.0025777032	0.0066530295	0.007352909	0.0038558852	0.0053492305	0.29756936	0.671156	0.0034355482	0.00080943544
a8	1.5176171e-07	1.7051363e-07	6.974553e-08	6.728697e-08	7.025051e-07	1.1046113e-05	1.440612e-05	2.7805965e-05	2.1579257e-05	1.2403429e-05	1.2054339e-05	0.00029882646	0.06187728	0.44581053	0.491913
a31	7.592255e-08	8.066821e-08	3.5533454e-08	3.6668467e-08	4.9111776e-07	8.502039e-06	1.264806e-05	2.387093e-05	1.8995317e-05	1.0040136e-05	1.0044752e-05	0.00039849893	0.16939954	0.41766855	0.41244859
a8	3.3466729e-06	3.2531925e-06	2.0016855e-06	2.3691282e-06	3.7509442e-05	0.0013441059	0.002691358	0.0074196244	0.009275597	0.0048544044	0.0052386983	0.2241914	0.73338443	0.008298985	0.0032529833
a23	2.833602e-08	3.2004362e-08	1.6127464e-08	1.946925e-08	2.2369926e-07	4.013929e-06	5.3110593e-06	1.0072844e-05	6.5878385e-06	3.4709315e-06	3.741186e-06	0.00012810888	0.066035196	0.44192067	0.49188253
</S>	1.1989723e-08	1.3963823e-08	7.852352e-09	1.1008938e-08	1.73523e-07	3.6298902e-06	5.425817e-06	1.030367e-05	7.1028335e-06	3.5345377e-06	3.724521e-06	0.0001739962	0.10566612	0.40435132	0.48977455
