 	se	vieni	alle	sette	io	sto	cucinando	</S>
a31	0.0013361411	0.0023005765	0.0017142245	0.018396895	0.4310998	0.5134419	0.022758493	0.008951942
a21	0.00042102076	0.0006366236	0.00031970884	0.0008902522	0.0073259384	0.0637245	0.8114401	0.11524189
a31	0.013532448	0.014842622	0.0064381394	0.012139094	0.035167288	0.10477849	0.79750174	0.015600282
a21	2.3924806e-05	4.5289646e-05	2.2354754e-05	6.3286694e-05	0.0009097085	0.013191313	0.76498663	0.22075745
a31	0.0038649368	0.004063721	0.0020008238	0.003396242	0.011237464	0.03854867	0.87262356	0.06426456
a13	1.9873432e-05	3.6368685e-05	1.6880089e-05	4.7281912e-05	0.00057347794	0.00846497	0.77973664	0.21110451
a35	0.002291049	0.0023390085	0.0011992072	0.0021537456	0.0060563907	0.017168112	0.81296134	0.15583114
a37	0.0057557016	0.005818507	0.002754267	0.0055226386	0.0119628385	0.029088916	0.8577042	0.08139285
a31	0.13238701	0.12298111	0.04901589	0.12721013	0.14939049	0.09879814	0.29896232	0.02125487
a37	0.04642272	0.048609015	0.017597187	0.047583308	0.10614749	0.06689096	0.53961414	0.12713522
a31	0.17517905	0.15767726	0.06705	0.20367037	0.1478118	0.060856923	0.15703756	0.030717092
a24	0.0032095045	0.003684389	0.0013539162	0.004402012	0.009070419	0.020648785	0.87335664	0.08427436
a31	0.016146619	0.014990738	0.0052097696	0.018442936	0.018542837	0.02687169	0.7429772	0.15681821
a13	0.0005519431	0.00060031353	0.00018266708	0.0007626074	0.0014489905	0.009570396	0.936305	0.05057802
a31	0.11398296	0.10566852	0.053842857	0.19206859	0.083707094	0.03413806	0.2040009	0.2125911
a27	0.0005411202	0.000645417	0.0002303789	0.0011516353	0.002170842	0.016825002	0.9528195	0.025616044
a31	0.02938041	0.028284015	0.014947917	0.058674015	0.022320658	0.010935409	0.17891107	0.6565465
a35	0.00054000114	0.00067024626	0.00026822128	0.0015310848	0.0026201394	0.020604914	0.9439386	0.029826652
</S>	0.0053573544	0.0051458003	0.002729326	0.009853237	0.0040164166	0.0026881127	0.09984201	0.87036777
