 	è	che	sono	ancora	svegli	che	ha	la	luce	accesa	</S>
a8	5.2425194e-06	7.554579e-06	1.0627038e-05	7.820631e-05	7.589035e-05	5.898206e-05	7.942159e-05	0.009967164	0.29466423	0.6518001	0.04325262
a31	0.030575268	0.030309409	0.036878	0.058508445	0.039027687	0.025011167	0.03808906	0.06748623	0.0365671	0.57259953	0.06494815
a20	1.777053e-08	3.0452995e-08	4.05792e-08	3.1442983e-07	4.7198495e-07	4.5153405e-07	2.695508e-07	7.0229915e-05	0.6387047	0.3574905	0.003732943
a46	0.0010872028	0.0012209234	0.0014415561	0.0026417822	0.0021573936	0.0015808453	0.0017454912	0.005290684	0.0152439065	0.9114105	0.056179736
a10	0.0006541215	0.00075467204	0.0009441713	0.0020932548	0.0018282356	0.0013402178	0.0014958769	0.00720938	0.035478167	0.89847034	0.04973156
a17	0.00022782732	0.00027983473	0.00034686102	0.0007876198	0.0006645159	0.00047869812	0.0005511316	0.003331089	0.021964272	0.93102515	0.040342998
a31	0.00088079093	0.00091491995	0.0011345684	0.001822694	0.0013481423	0.0008739641	0.0011770166	0.0028404663	0.009560695	0.9048031	0.0746437
a20	7.333794e-08	1.1672957e-07	1.459292e-07	7.0611696e-07	9.585384e-07	7.9829914e-07	4.498564e-07	3.5591936e-05	0.27387646	0.7205537	0.0055310708
a8	6.35233e-05	6.271142e-05	7.481491e-05	0.000107830194	8.3053e-05	5.1788586e-05	5.626956e-05	9.947236e-05	0.0008031557	0.8951851	0.10341228
a20	4.36114e-05	4.0828585e-05	5.1537307e-05	8.092753e-05	6.4035616e-05	3.957944e-05	4.3851953e-05	8.36277e-05	0.0014419183	0.9000559	0.098054275
a31	6.0859296e-05	5.95476e-05	7.579525e-05	0.00011253851	7.979468e-05	4.48271e-05	5.6537963e-05	0.000117731	0.0011971068	0.90452427	0.09367104
a39	3.34403e-06	5.1626816e-06	6.495369e-06	2.7376429e-05	3.4289893e-05	2.5366016e-05	1.5047354e-05	0.00041701118	0.097204	0.8891629	0.013099046
a31	2.9353272e-05	2.8481983e-05	3.6185633e-05	5.703455e-05	4.351682e-05	2.4029292e-05	2.5181713e-05	5.0569295e-05	0.00081703375	0.88295925	0.11592942
a33	1.3070178e-06	2.0497803e-06	2.835184e-06	1.9910141e-05	3.710068e-05	2.6945332e-05	9.38264e-06	0.00085365423	0.43157354	0.55919796	0.008275282
a31	8.147992e-07	6.52671e-07	8.274457e-07	1.3501506e-06	1.2585867e-06	7.905239e-07	5.9110357e-07	1.3718741e-06	0.00031242074	0.79902524	0.20065476
a18	7.585659e-07	1.1808851e-06	1.7667538e-06	1.3995587e-05	3.0370213e-05	2.0978112e-05	6.457416e-06	0.00076650485	0.56103736	0.42919385	0.008926719
a31	1.5800346e-07	1.3064351e-07	1.696323e-07	3.1984396e-07	3.3679126e-07	2.1140899e-07	1.3092614e-07	4.6251114e-07	0.00032455765	0.7699495	0.22972402
a23	1.2668153e-06	1.9008482e-06	2.9215787e-06	2.2163196e-05	4.7922615e-05	3.0630774e-05	9.37227e-06	0.0009032888	0.4236174	0.5593294	0.016033662
a31	1.09757865e-08	9.431252e-09	1.21839205e-08	2.7443537e-08	3.4904406e-08	2.4777474e-08	1.1989423e-08	6.933181e-08	0.00026431956	0.72514	0.27459547
a39	1.3599895e-06	1.8866033e-06	2.9717594e-06	1.9427416e-05	3.8882503e-05	2.2052642e-05	7.4180602e-06	0.0004908302	0.23058806	0.7371612	0.0316659
a31	3.3116494e-09	3.0499967e-09	4.120668e-09	1.14572325e-08	1.6363684e-08	1.12380505e-08	4.5773128e-09	4.5965535e-08	0.0003917688	0.7206594	0.27894878
a24	1.5808512e-06	2.040781e-06	3.2256805e-06	1.8181201e-05	3.4160308e-05	1.7832232e-05	6.347548e-06	0.00029923167	0.118783824	0.8316634	0.04917019
a20	3.27007e-08	3.1651954e-08	4.8093465e-08	1.8225597e-07	2.951124e-07	1.6194346e-07	6.232976e-08	1.9654028e-06	0.019882156	0.89419913	0.08591594
</S>	1.1937915e-09	1.1543093e-09	1.5342393e-09	4.7716835e-09	7.536581e-09	5.599515e-09	2.026185e-09	2.4740359e-08	0.0002997242	0.6655732	0.334127
