 	la	pasta	vuole	sale	</S>
a31	5.046088e-05	0.0007494982	0.56582004	0.25308666	0.18029326
a15	4.359031e-06	3.0668576e-05	0.051828183	0.90115386	0.04698293
a31	0.0032316346	0.0031318446	0.02143229	0.59125817	0.38094607
a13	1.4638848e-08	2.413406e-07	0.0069420305	0.96933866	0.023719078
a31	0.00016655076	0.00015577998	0.002207663	0.4354139	0.5620561
a6	1.7015656e-08	2.0940108e-07	0.003975105	0.9737058	0.022318821
a31	0.00015005433	6.820173e-05	0.00041087586	0.16682877	0.83254206
a46	5.9544302e-08	6.210448e-07	0.0065318374	0.971808	0.021659466
a31	2.4903666e-05	8.60829e-06	7.686738e-05	0.098391235	0.9014984
a46	7.970927e-07	5.6521344e-06	0.0152350925	0.94993716	0.03482132
a20	1.7691453e-06	6.462221e-07	1.6039097e-05	0.06562175	0.9343597
</S>	2.1336659e-07	1.247206e-07	1.3490234e-05	0.10386954	0.8961167
